ID,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,LATINO,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SATHCLIN,SATSANDERS,SCOTUSDEM16,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,UNFAIRDEM16,UNFAIRDEM16CLIN,UNFAIRDEM16SAND,VADPRS16,VALUESCLIN,VALUESDEM16,VALUESSANDERS,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
399411.0,A few times a year,Occasionally,Complete,Call 1,7.0,Not liberal enough,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,104.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Satisifed,Satisifed,,Male,White men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,1.02701270580292,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
398772.0,Once a week,Weekly,Complete,Call 1,11.0,Not liberal enough,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,70.0,Yes,Has the right experience,White,White,State questionnaire,White,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Dissatisfied,Satisifed,,Male,White men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.742322862148285,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
399399.0,A few times a year,Occasionally,Complete,Call 1,1.0,About right,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,68.0,No,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Satisifed,Satisifed,,Female,Black women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.336517751216888,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
399388.0,,,Complete,Call 1,10.0,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,Income inequality,No,Change to more liberal policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,62.0,,Cares about people like me,White,White,State questionnaire,White,White,White,,,,,South,,,,Bernie Sanders,Male,White men,Suburbs,Suburbs, Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Bernie Sanders,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.659766912460327,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
399381.0,,,Complete,Call 1,1.0,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,89.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,,,South,,,,Bernie Sanders,Female,Black women,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,Bernie Sanders,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Version 1,0.429475039243698,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
406904.0,Once a week,Weekly,Complete,Call 2,11.0,Omit,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Angry,"Dissatisfied, but not angry or Angry",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,32.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Dissatisfied,Satisifed,,Female,White women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,1.46398651599884,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
415571.0,Never,Never,Complete,Call 3,1.0,Not liberal enough,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,68.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,Omit,Dissatisfied,Satisifed,,Male,White men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.480722159147263,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
413980.0,,,Complete,Call 3,2.0,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,Health care,No,Change to less liberal policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,112.0,,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,,,South,,,,Bernie Sanders,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Bernie Sanders,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.9931600689888,Yes,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
399369.0,Once a week,Weekly,Complete,Call 1,7.0,About right,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,16.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Dissatisfied,Satisifed,,Female,White women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.711865305900574,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
398440.0,,,Complete,Call 1,2.0,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Income inequality,No,Change to more liberal policies,Be from outside the political establishment,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,101.0,,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,,,South,,,,Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,Bernie Sanders,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Version 1,1.07627296447754,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
407456.0,Once a week,Weekly,Complete,Call 2,1.0,Not liberal enough,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,89.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,Not liberal enough,Satisifed,Satisifed,,Female,Black women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.416335880756378,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
399352.0,Never,Never,Complete,Call 1,10.0,Not liberal enough,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,62.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Satisifed,Satisifed,,Male,White men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.656603038311005,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
399340.0,A few times a year,Occasionally,Complete,Call 1,7.0,About right,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,16.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,About right,Dissatisfied,Satisifed,,Female,White women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.644929170608521,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
399336.0,,,Complete,Call 1,1.0,,Is fair to most Americans,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Economy/Jobs,No,Change to more liberal policies,Be from outside the political establishment,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,68.0,,Can win in November,White,White,State questionnaire,White,White,White,,,,,South,,,,Bernie Sanders,Female,White women,Suburbs,Suburbs, Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Both did,Only Clinton or Both of them,Only Sanders or Both of them,Bernie Sanders,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.411574721336365,Yes,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
398691.0,Once a week,Weekly,Complete,Call 1,1.0,Too liberal,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,Angry,"Dissatisfied, but not angry or Angry",,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,89.0,No,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,About right,Dissatisfied,Satisifed,,Female,Black women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,Bernie Sanders,,,,Version 2,0.416335880756378,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
406850.0,,,Complete,Call 2,2.0,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,Income inequality,No,Generally continue Barack Obama's policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,112.0,,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,,,South,,,,Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Only Clinton did,Only Clinton or Both of them,Only Clinton or Neither of them,Bernie Sanders,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Version 1,1.05854153633118,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
