ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,NYDPRS16,OBAMAPLCY,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,REL5,RELIGN10,RELWHITE,SANDERSWIN,SANDERSWIN2,SANDHONEST,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
545530.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,9.0,Bernie Sanders,,Scared,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,Yes,,Bernie Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Divided the Democratic Party,All others,Very liberal,Liberal,Liberal,44.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,None,None,,Excited,Excited or optimistic,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.422285497188568,,Hillary Clinton
545526.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,20.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,124.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,None,None,None,Concerned,Concerned or scared,,Female,White women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.2989274263382,,Hillary Clinton
545525.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,Call 3,11.0,,No,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Change to less liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,120.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.12754511833191,No,
545522.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,6.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,,,,,,,,,Terrorism,No,,Bernie Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,110.0,Has the right experience,White,White,State questionnaire,White,White,White,Stayed about the same,East,Catholic,Catholic,Catholic,Optimistic,Excited or optimistic,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.651055037975311,,Hillary Clinton
545521.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 3,15.0,,Yes,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Income inequality,No,No,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,3.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.542633950710297,No,
545517.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,9.0,,No,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,44.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.435022294521332,No,
545514.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Call 3,11.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,No,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,120.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,Yes,Version 1,Probably vote for her,Definitely vote for him,,1.17938852310181,No,
545503.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,11.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,,,,,,,,,Terrorism,No,,Bernie Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,120.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,Jewish,Jewish,Jewish,Optimistic,Excited or optimistic,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,1.22129201889038,,Hillary Clinton
545498.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,,,,Complete,Bernie Sanders,Call 3,11.0,,No,,,,,High school or less,No college degree,High school graduate or less,,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999",,Bernie Sanders,Income inequality,,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,,,,,,,,,,120.0,Cares about people like me,,,State questionnaire,,,,,East,,,,,,Yes,Male,,Married men,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.913831233978271,No,
545493.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,6.0,Bernie Sanders,,Scared,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,No,,Bernie Sanders,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,110.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,Catholic,Catholic,Catholic,Optimistic,Excited or optimistic,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.651055037975311,,Bernie Sanders
545487.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Not complete,,Call 3,9.0,,,,,,,,,,,1.0,,,,,,,,,,,No,,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,,,,,,,,,,44.0,,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,,,Version 1,Omit,Omit,,0.424803555011749,,
545480.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 3,9.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,44.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,,Yes,Version 1,Not vote for her,Not vote for him,,0.431324988603592,No,
545478.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,Call 3,6.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,110.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.617305219173431,No,
545476.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,Call 3,11.0,Bernie Sanders,,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Economy/Jobs,Yes,,Bernie Sanders,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,120.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten better,East,Catholic,Catholic,,Excited,Excited or optimistic,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.24076616764069,,Bernie Sanders
545470.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,9.0,Hillary Clinton,,Excited,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Terrorism,No,,Bernie Sanders,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,44.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten better,East,Protestant/Other Non-Catholic Christian,Other christian,,Scared,Concerned or scared,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,0.417570978403091,,Bernie Sanders
545469.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,,Complete,Bernie Sanders,Call 3,11.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Bernie Sanders,Health care,Yes,Yes,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,120.0,Honest and trustworthy,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Probably vote for him,,0.933009564876556,No,
545468.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,6.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Hillary Clinton,,,,,,,,,Income inequality,No,,Bernie Sanders,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,110.0,Cares about people like me,White,White,State questionnaire,White,White,White,Stayed about the same,East,Catholic,Catholic,Catholic,Concerned,Concerned or scared,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,0.640836536884308,,Hillary Clinton
545464.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 3,13.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Health care,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,85.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.903538763523102,No,
545458.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,9.0,Hillary Clinton,,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Hillary Clinton,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,44.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten better,East,None,None,None,Excited,Excited or optimistic,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.422285497188568,,Hillary Clinton
545457.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,11.0,Bernie Sanders,,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,Bernie Sanders,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Conservative,Moderate or conservative,Conservative,120.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,,,,Optimistic,Excited or optimistic,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,1.22691380977631,,Bernie Sanders
545448.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,4.0,Bernie Sanders,,Concerned,Concerned or scared,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Bernie Sanders,,,,,,,,,Economy/Jobs,Yes,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,67.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten better,East,Catholic,Catholic,,Optimistic,Excited or optimistic,,Female,Latino women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,0.588311672210693,,Hillary Clinton
