ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,ILDPRS16,ILDSEN16,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,MARRIED,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
495065.0,Complete,Hillary Clinton,Call 1,1.0,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,1.0,Falling behind financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Economy/Jobs,Yes,,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,113.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,2.95581078529358,,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59
495024.0,Complete,,Call 1,1.0,Hillary Clinton,Yes,,,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,,,1.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,,Omit,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,113.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Male,Black men,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,3.44083976745605,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
494997.0,Complete,,Call 1,1.0,Hillary Clinton,Yes,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,,,1.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Health care,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,113.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,3.28959059715271,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
494957.0,Complete,Hillary Clinton,Call 1,1.0,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,One of several important factors,The single most important factor or one of several important factors,1.0,Falling behind financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Omit,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,113.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,Too liberal,,Not realistic,Satisifed,Dissatisfied,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,3.28959059715271,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
494863.0,Complete,Hillary Clinton,Call 1,14.0,,,Realistic,Not liberal enough,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,3.0,Getting ahead financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Economy/Jobs,Yes,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,96.0,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,Too liberal,,Not realistic,Satisifed,Dissatisfied,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,1.14352464675903,,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
494837.0,Complete,Hillary Clinton,Call 1,2.0,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Health care,Yes,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,35.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,,,,,,Version 2,0.905556499958038,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
494817.0,Complete,Hillary Clinton,Call 1,1.0,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,2.0,Holding steady financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Terrorism,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,148.0,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,Too liberal,,Not realistic,Satisifed,Satisifed,Male,White men,Non married men,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,1.65362143516541,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
494443.0,Complete,Hillary Clinton,Call 1,13.0,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Health care,No,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,59.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Female,Latino women,Non married women,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,1.39640462398529,,45-65,60+,60-64,45+,50+,60+,50-64,Latino 60+
494434.0,Complete,,Call 1,16.0,Hillary Clinton,Yes,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,4.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Hillary Clinton,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,97.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Omit,Omit,Omit,Omit,Has no effect on U.S. jobs,Version 1,0.443605333566666,Yes,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
494403.0,Complete,,Call 1,16.0,Bernie Sanders,Yes,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,,,4.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Economy/Jobs,,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,97.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,Version 1,0.38310244679451,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
494316.0,Complete,,Call 1,7.0,Hillary Clinton,Yes,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,1.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,100.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.3883353471756,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
494304.0,Complete,,Call 1,13.0,Hillary Clinton,Yes,,,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,,,4.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,81.0,Can win in November,White,White,State questionnaire,White,White,,,,,Midwest,,No,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.723298370838165,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
494269.0,Complete,,Call 1,7.0,Hillary Clinton,Yes,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,1.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,100.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,1.54511070251465,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
506385.0,Complete,,Call 3,7.0,Hillary Clinton,Yes,,,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,,,1.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Health care,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,117.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,2.41131925582886,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59
506382.0,Complete,Hillary Clinton,Call 3,3.0,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,2.0,Getting ahead financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Economy/Jobs,Yes,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,Moderate or conservative,Conservative,160.0,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Male,White men,Married men,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,1.21665835380554,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
494224.0,Complete,Hillary Clinton,Call 1,7.0,,,Realistic,About right,,,High school or less,No college degree,High school graduate or less,Non white no college degree,One of several important factors,The single most important factor or one of several important factors,1.0,Getting ahead financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Economy/Jobs,Yes,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,100.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,Omit,,Not realistic,Satisifed,Dissatisfied,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,1.3883353471756,,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59
506344.0,Complete,,Call 3,7.0,Bernie Sanders,No,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,,,1.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Health care,,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,117.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,,,,Midwest,,Yes,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,Just today,Last few days,In the last month,This month,Has no effect on U.S. jobs,Version 1,2.84022450447083,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Latino 30-44
494173.0,Complete,Hillary Clinton,Call 1,7.0,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,1.0,Falling behind financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Economy/Jobs,Yes,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,100.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,1.3883353471756,,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59
506317.0,Complete,Hillary Clinton,Call 3,7.0,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,1.0,Getting ahead financially,Hillary Clinton,Andrea Zopp,,,,,,,,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,117.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,Midwest,Too liberal,,Not realistic,Satisifed,Dissatisfied,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,2.52218723297119,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
506305.0,Complete,,Call 3,17.0,Hillary Clinton,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,Hillary Clinton,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,70.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.803664803504944,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
