id,backside,betrayed,break12p,breakfac,breakimp,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satrep16,scotusre,scrprs16,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
132501,Complete,Yes, , , , ,Call 3,5,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , ,Offered a chance to apply for legal status, , , , , , , ,Jeb Bush,Economy/Jobs,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,108,Can bring needed change,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.608211517333984, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
132502,Complete,No, , , , ,Call 3,4,Ted Cruz,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,1, , ,Offered a chance to apply for legal status, , , , , , , ,Ted Cruz,Economy/Jobs,Support,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,55,Shares my values,White,White,State questionnaire,White,White,South,Only my candidate, ,Ted Cruz,Female,White women, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Version 2, ,.811435163021088, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132504,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,4, , , ,College graduate,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,55,Can bring needed change,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Female,White women,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.811435163021088,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132507,Complete, ,One of several important factors,A factor,Important,Yes,Call 3,4, , , ,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,55,Shares my values,White,White,State questionnaire,White,White,South, ,Jeb Bush,Ted Cruz,Male,White men,A great deal,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump, ,Version 1,No,1.01729953289032,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132510,Complete,Yes, , , , ,Call 3,4,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1, , ,Omit, , , , , , , ,Ted Cruz,Government spending,Support,Omit,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,55,Shares my values,Black,Black,State questionnaire,Black,Non-white,South,More than one Republican candidate, ,Ted Cruz,Male,Black men, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.84612637758255, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
132520,Complete,No, , , , ,Call 3,5,Ted Cruz,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,Deported to the country they came from, , , , , , , ,Ted Cruz,Government spending,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,108,Shares my values,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.608211517333984, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
129390,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 1,7, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,45,Shares my values,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Female,White women,Not at all,Not much or not at all,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.878584682941437,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
129428,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 1,7, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,80,Shares my values,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Male,White men,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural,South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,Yes,1.00897610187531,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
129433,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 1,7, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs, , ,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Very conservative,45,Shares my values,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Female,White women,A great deal,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,1.01793932914734,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
129449,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 1,7, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,45,Tells it like it is,White,White,State questionnaire,White,White,South, ,Ted Cruz,John Kasich,Female,White women,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1,No,.878584682941437,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
129468,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 1,1, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism, , ,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,25,Can win in November,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Female,White women,Not at all,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.624778151512146,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
129477,Complete,Yes, , , , ,Call 1,1,John Kasich,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, , ,Offered a chance to apply for legal status, , , , , , , ,Marco Rubio,Economy/Jobs,Oppose,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,25,Shares my values,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,John Kasich,Female,White women, , ,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.624778151512146, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
129485,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 1,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs, , ,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,25,Can bring needed change,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Female,White women,Not much,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.624778151512146,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
129491,Not complete, ,The most important factor,A factor,Important,No,Call 1,2, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,4, ,White,White,State questionnaire,White,White,South, , ,John Kasich,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.921279966831207, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
129493,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 1,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,25,Shares my values,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Female,White women,Somewhat,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.558071494102478,No,All others, , , , , , , , 
129507,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 1,1, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,25,Tells it like it is,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Male,White men,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.67605584859848,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
129533,Complete,Yes, , , , ,Call 1,7,John Kasich,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , ,Deported to the country they came from, , , , , , , ,John Kasich,Government spending,Oppose,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,45,Shares my values,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,John Kasich,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Not Donald Trump,John Kasich,Version 2, ,.950693130493164, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
129561,Complete, ,The most important factor,A factor,Important,Yes,Call 1,6, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs, , ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,88,Shares my values,White,White,State questionnaire,White,White,South, ,John Kasich,John Kasich,Male,White men,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1,No,1.21496284008026,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
