ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMD08,HOU08MD,MDQUES2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4437142.0, Maryland,107.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.17777347564697,John McCain,The Republican candidate,No,Female,Hispanic/Latino,18-24,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,Yes,,A minor factor,,,The single most important factor,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Not so good,,Yes,,"Concerned, but not scared",Has the right experience,A minor factor,,,,,,Before that,,Both of them,,,,,,,Non black female,Latino women,Non white female,Non white,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Not Important,Was a factor,,,,Important,Was a factor,,,,No college degree,More than High school graduate,Non white no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,All others,White,All others,Not important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities 10,000-50,000",Small Cities/Rural,5.0,Rest of State,East,Town,Rural,Rural,Downscale,20653.0
4437263.0, Maryland,64.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.975728929042816,John McCain,The Republican candidate,No,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,,,,Somewhat support,,,,,,Somewhat approve,,Strongly favor,Only John McCain,About the same,Not at all worried,,,,,Government should do more to solve problems,,Very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too conservative,,,,Get much worse,,The single most important factor,Go up only if Obama is elected president,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Support,,,Approve,,Favor,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Not worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get worse,,Important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,3.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0
4437393.0, Maryland,110.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.738933742046356,Barack Obama,The Republican candidate,No,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,A minor factor,,,Not a factor at all,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"Yes, for both Obama and McCain",,,,,,,,Somewhat disapprove,Terrorism,My candidate's leadership/personal qualities,,,"Concerned, but not scared",Good,,No,,"Concerned, but not scared",Can bring about needed change,A minor factor,,,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did,Barack Obama did,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Excellent/Good,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Rural,Small Cities/Rural,1.0,Rest of State,East,Low Density Rural,Rural,Rural,Downscale,21625.0
4437395.0, Maryland,110.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.738933742046356,Barack Obama,The Republican candidate,No,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,A minor factor,,,Not a factor at all,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"Yes, for both Obama and McCain",,,,,,,,Somewhat disapprove,Terrorism,My candidate's leadership/personal qualities,,,"Concerned, but not scared",Good,,No,,"Concerned, but not scared",Can bring about needed change,A minor factor,,,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did,Barack Obama did,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Excellent/Good,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Rural,Small Cities/Rural,1.0,Rest of State,East,Low Density Rural,Rural,Rural,Downscale,21625.0
4437444.0, Maryland,44.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00557041168213,John McCain,The Republican candidate,Yes,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Not a factor at all,,,A minor factor,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's leadership/personal qualities,,,,Not so good,Very worried,No,,,Has the right experience,Not a factor at all,,,,,,Sometime in September,,Both of them,,,,,,Approve,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,5.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20639.0
4437728.0, Maryland,64.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.82174950838089,John McCain,The Republican candidate,No,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Somewhat favor,Only John McCain,Omit,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Both of them,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat worse,,The single most important factor,Go up no matter which candidate wins,Very worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Favor,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get worse,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,3.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0
4438173.0, Maryland,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19399428367615,John McCain,The Republican candidate,Yes,Male,White,40-44,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,,A minor factor,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The war in Iraq,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,"Concerned, but not scared",Has the right experience,One of several important factors,,,,,,Sometime last week,,Both of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,5.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20639.0
4438643.0, Maryland,20.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.740087628364563,Barack Obama,The Democratic candidate,Yes,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,A minor factor,,,Not a factor at all,No,Take the country in a different direction,No telephone service at home,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Health care,My candidate's leadership/personal qualities,,,,Not so good,Very worried,No,,,Shares my values,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,1.0,Baltimore Suburbs,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21131.0
4438730.0, Maryland,64.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.861052572727203,John McCain,Other,Yes,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,,Not a factor at all,,,One of several important factors,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,The economy,My candidate's leadership/personal qualities,,,Excited,Not so good,,No,,Scared,Can bring about needed change,One of several important factors,,,,,,Sometime in September,,Neither of them,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,3.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0
4438885.0, Maryland,64.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.725531876087189,Other,The Democratic candidate,No,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,,Not a factor at all,,,Not a factor at all,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,"Concerned, but not scared",Shares my values,Not a factor at all,,,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,3.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0
4440977.0, Maryland,67.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.709099173545837,Barack Obama,,Yes,Male,White,40-44,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,,,,Somewhat oppose,,,,,,Somewhat approve,,Strongly oppose,Only Barack Obama,About the same,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat worse,,A minor factor,Go up no matter which candidate wins,Very worried,,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Oppose,,,Approve,,Oppose,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get worse,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,7.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
4441445.0, Maryland,67.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.741398930549622,John McCain,,No,Female,White,45-49,Republican,Conservative,"$150,000-$199,999",Some college or associate degree,No,,,,Strongly support,,,,,,Somewhat disapprove,,Strongly favor,Only John McCain,Worse today,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Neither of them,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat worse,,Not a factor at all,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Support,,,Disapprove,,Favor,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get worse,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,7.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
