ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMS08,SENMS08,SEN2MS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4413102.0, Mississippi,32.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.24210405349731,John McCain,Thad Cochran,Roger Wicker,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Omit,Very worried,Earlier in October,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Southeast,South,Town,Rural,Rural,Upscale,39440.0
4413112.0, Mississippi,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17409038543701,John McCain,Thad Cochran,Roger Wicker,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,38652.0
4413162.0, Mississippi,58.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.779649138450623,Barack Obama,Erik Fleming,Roger Wicker,Female,Black,18-24,Democrat,,,Did not complete high school,No,,,,Very worried,Sometime in September,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4413165.0, Mississippi,68.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.11264538764954,John McCain,Thad Cochran,Roger Wicker,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,Rural,Small Cities/Rural,4.0,Southeast,South,Extremely Low Density Rural,Rural,Rural,Upscale,39577.0
4413200.0, Mississippi,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.86885178089142,John McCain,Thad Cochran,Roger Wicker,Female,White,40-44,,Conservative,"$150,000-$199,999",College graduate,No,Somewhat approve,Yes,Omit,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,,,,,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Jackson and delta,South,Extremely Low Density Rural,Rural,Rural,Downscale,39119.0
4413212.0, Mississippi,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.31736147403717,John McCain,Thad Cochran,Roger Wicker,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",College graduate,No,Somewhat approve,Yes,Terrorism,Not at all worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,38652.0
4413229.0, Mississippi,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25507616996765,John McCain,Thad Cochran,Roger Wicker,Male,White,60-64,Republican,Conservative,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,,Omit,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4413370.0, Mississippi,68.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.991638362407684,John McCain,Thad Cochran,Roger Wicker,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,Yes,,Rural,Small Cities/Rural,4.0,Southeast,South,Extremely Low Density Rural,Rural,Rural,Upscale,39577.0
4413399.0, Mississippi,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.32807922363281,John McCain,Thad Cochran,Roger Wicker,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Did not complete high school,No,Strongly approve,Yes,The war in Iraq,Not too worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4413479.0, Mississippi,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842892646789551,John McCain,Thad Cochran,Roger Wicker,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,The economy,Not too worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4413537.0, Mississippi,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06172299385071,Barack Obama,Erik Fleming,Roger Wicker,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,38652.0
4413538.0, Mississippi,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06172299385071,Barack Obama,Erik Fleming,Roger Wicker,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,38652.0
4413580.0, Mississippi,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.796261548995972,John McCain,Thad Cochran,Roger Wicker,Male,,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Earlier in October,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Republican,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4413597.0, Mississippi,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47564351558685,John McCain,Thad Cochran,Roger Wicker,Male,White,75 or over,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,Southeast,South,Suburb,Urban,Urban Core,Very upscale,39507.0
4413685.0, Mississippi,32.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.24210405349731,John McCain,Thad Cochran,Roger Wicker,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Southeast,South,Town,Rural,Rural,Upscale,39440.0
4413691.0, Mississippi,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.945748567581177,John McCain,Thad Cochran,Roger Wicker,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4413732.0, Mississippi,39.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.29576539993286,John McCain,Thad Cochran,Roger Wicker,Male,Hispanic/Latino,40-44,Republican,,,College graduate,Yes,,,,Not too worried,Sometime in September,,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,Not worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,38866.0
