ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR08,SENOR08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,SMITHLIB,SMITHTOOCLOSE,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4393143.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.38442206382751,Barack Obama,Gordon Smith,Male,White,65-74,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Both of them,Somewhat approve,The economy,Good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,3.0,Suburbs and capital,West,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97055.0
4393433.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.32162007689476,Barack Obama,Jeff Merkley,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,About right,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Suburbs and capital,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,97140.0
4393134.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.707201182842255,Barack Obama,Gordon Smith,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,About right,Not often enough,Both of them,Somewhat approve,Health care,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Omit,Neither of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Omit,Omit,Omit,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,1.0,Suburbs and capital,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97007.0
4393133.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.09997344017029,Barack Obama,Gordon Smith,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",Did not complete high school,No,Strongly disapprove,No,Continue George W. Bush's policies,Omit,Too conservative,Too often,Neither of them,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Omit,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,None,No,All others,All others,All others,Suburbs,Suburbs,3.0,Suburbs and capital,West,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,97222.0
4393132.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.505385279655457,Barack Obama,Gordon Smith,Female,White,50-59,Democrat,Moderate,,High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,About right,About the right amount,Only Barack Obama,Strongly disapprove,Health care,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Suburbs and capital,West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,97023.0
4393127.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.229838490486145,Barack Obama,Jeff Merkley,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Shares my values,One of several important factors,Other Christian,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Suburbs and capital,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97007.0
4393124.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.47413730621338,Barack Obama,Jeff Merkley,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,Yes,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,,,Only Barack Obama,Strongly disapprove,Energy policy,Poor,Very worried,No,Shares my values,A minor factor,None,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,5.0,Suburbs and capital,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97045.0
4393123.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.25921142101288,Barack Obama,Jeff Merkley,Male,White,65-74,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Catholic,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,1.0,Suburbs and capital,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97116.0
4393121.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.66224813461304,John McCain,Gordon Smith,Male,White,50-59,Independent,Conservative,,College graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,Too liberal,About the right amount,Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Neither of them,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Suburbs and capital,West,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,97229.0
4393118.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.933000922203064,John McCain,Gordon Smith,Female,White,65-74,Democrat,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,The economy,Not so good,Not too worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,1.0,Suburbs and capital,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97116.0
4393117.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.82367324829102,John McCain,Gordon Smith,Female,White,40-44,Republican,Conservative,,High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Neither of them,,,Omit,Strongly disapprove,The war in Iraq,Poor,Not at all worried,No,Cares about people like me,A minor factor,Something else,Earlier in October,Omit,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,,,,,Omit,Omit,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,Something else,,White Born-again/Evangelical Christians,All others,All others,Rural,Small Cities/Rural,2.0,Suburbs and capital,West,Extremely Low Density Rural,Rural,Rural,Downscale,97021.0
