ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAK08,SENAK08,HSEAK08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ANWR,PALIN4,STEVENS,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,PALIN2,STEVENSA,STEVENSB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAK,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4446064.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36956119537354,Barack Obama,Ted Stevens,Ethan Berkowitz,Female,White,25-29,Something else,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Oppose,Somewhat approve,One of several important factors,No,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4452113.0,Alaska,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.54942405223846,John McCain,Ted Stevens,Don Young,Female,White,40-44,Something else,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Favor,Strongly approve,Not a factor at all,No,The economy,Somewhat worried,Shares my values,Not a factor at all,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,Not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4452167.0,Alaska,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.54942405223846,John McCain,Ted Stevens,Don Young,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Favor,Strongly approve,One of several important factors,No,Energy policy,Somewhat worried,Has the right experience,A minor factor,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4474169.0,Alaska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.36867821216583,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Oppose,Somewhat disapprove,One of several important factors,No,The war in Iraq,Very worried,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4474193.0,Alaska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.716740906238556,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,Yes,Omit,Somewhat disapprove,One of several important factors,No,Terrorism,Not at all worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-64,Disapprove,Important,A factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4474259.0,Alaska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.36867821216583,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,Oppose,Somewhat disapprove,Not a factor at all,No,Health care,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4474264.0,Alaska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.949273467063904,Barack Obama,Mark Begich,Ethan Berkowitz,Male,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Favor,Somewhat approve,The single most important factor,No,The economy,Not too worried,Can bring about needed change,One of several important factors,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,Approve,Important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4445041.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36956119537354,Barack Obama,Ted Stevens,Ethan Berkowitz,Male,White,60-64,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,No,Favor,Somewhat approve,Omit,Yes,Terrorism,Not too worried,Omit,Not a factor at all,In the last three days,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-64,Approve,Omit,Omit,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4445073.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36956119537354,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Oppose,Somewhat disapprove,Not a factor at all,Yes,The war in Iraq,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,Not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4445257.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54942405223846,John McCain,Ted Stevens,Don Young,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,Oppose,Strongly approve,A minor factor,Yes,The war in Iraq,Very worried,Shares my values,The single most important factor,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Not important,A factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4445312.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54942405223846,John McCain,Ted Stevens,Don Young,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",College graduate,No,Strongly approve,No,Favor,Strongly approve,One of several important factors,Yes,The war in Iraq,Somewhat worried,Has the right experience,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4445372.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.50926530361176,John McCain,Mark Begich,Ethan Berkowitz,Male,Hispanic/Latino,65-74,Republican,Moderate,"$15,000-$29,999",Did not complete high school,Yes,Somewhat approve,No,Favor,Somewhat approve,One of several important factors,Yes,Terrorism,Somewhat worried,Has the right experience,One of several important factors,Sometime in September,Approve,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,Approve,Important,A factor,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4446657.0,Alaska,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54942405223846,John McCain,Ted Stevens,Don Young,Female,Hispanic/Latino,25-29,Something else,Liberal,"$50,000-$74,999",High school graduate,Yes,Strongly approve,No,Favor,Somewhat approve,The single most important factor,Yes,The war in Iraq,Somewhat worried,Shares my values,A minor factor,Before that,Approve,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Approve,Important,A factor,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
4452289.0,Alaska,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.49671804904938,John McCain,Mark Begich,Don Wright,Female,Asian,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Oppose,Somewhat approve,One of several important factors,Yes,The economy,Very worried,Has the right experience,One of several important factors,Sometime last week,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Approve,Important,A factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,99504.0
