ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX08,SENTX08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4445344.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.352109998464584,Barack Obama,Rick Noriega,Male,Hispanic/Latino,18-24,Something else,Liberal,"Under $15,000",Some college or associate degree,Yes,Strongly disapprove,Yes,Energy policy,Very worried,English,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4445131.0,Texas,73.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.399909436702728,Barack Obama,Rick Noriega,Male,Black,18-24,Independent,Moderate,"$30,000-$49,999",Did not complete high school,No,Somewhat approve,No,The economy,Somewhat worried,English,Sometime last week,Approve,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4445044.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.365654051303864,Barack Obama,Rick Noriega,Female,Hispanic/Latino,45-49,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,Strongly disapprove,Yes,Health care,Very worried,English,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4444952.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.340605497360229,Barack Obama,Rick Noriega,Female,Hispanic/Latino,18-24,Something else,Moderate,"$15,000-$29,999",High school graduate,Yes,Strongly disapprove,No,The economy,Very worried,English,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4444658.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.378004610538483,Barack Obama,Rick Noriega,Male,Hispanic/Latino,40-44,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,Yes,Strongly disapprove,Yes,The economy,Very worried,English,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4444392.0,Texas,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.447517305612564,Barack Obama,Rick Noriega,Male,White,75 or over,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Omit,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4447464.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.626968026161194,Barack Obama,Rick Noriega,Female,Hispanic/Latino,45-49,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,Yes,Strongly disapprove,No,The economy,Somewhat worried,English,Sometime last week,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4445266.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.530226290225983,Barack Obama,Rick Noriega,Female,Hispanic/Latino,60-64,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,Yes,The economy,Very worried,English,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4443181.0,Texas,64.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.337245345115662,Barack Obama,Rick Noriega,Male,Hispanic/Latino,18-24,Democrat,,,Some college or associate degree,Yes,,,,Very worried,English,Sometime in September,,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4442824.0,Texas,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.517300665378571,John McCain,Rick Noriega,Male,Hispanic/Latino,50-59,Democrat,Conservative,"$30,000-$49,999",High school graduate,Yes,Somewhat approve,Yes,Energy policy,Somewhat worried,English,Earlier in October,Approve,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4442751.0,Texas,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.500398874282837,John McCain,Rick Noriega,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,The economy,Very worried,English,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4442679.0,Texas,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.500398874282837,John McCain,Rick Noriega,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Energy policy,Very worried,English,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4444466.0,Texas,73.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.362497448921204,John McCain,Rick Noriega,Female,White,25-29,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,,,,,English,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4446268.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.49349308013916,John McCain,Rick Noriega,Female,Hispanic/Latino,30-39,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat approve,Yes,The economy,Somewhat worried,English,Earlier in October,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4443204.0,Texas,73.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.362497448921204,John McCain,Rick Noriega,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,,No,,,English,Sometime last week,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4445190.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.49349308013916,John McCain,Rick Noriega,Female,Hispanic/Latino,50-59,Democrat,Conservative,"$75,000-$99,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,The economy,Somewhat worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447963.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07255160808563,Other,Rick Noriega,Male,Hispanic/Latino,18-24,Democrat,Liberal,"$15,000-$29,999",College graduate,Yes,Strongly approve,No,The economy,Very worried,English,In the last three days,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
