ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC08,SENSC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4428143.0,South Carolina,108.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.961028277873993,Barack Obama,Bob Conley,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Piedmont,South,Town,Rural,Rural,Very upscale,29302.0
4428137.0,South Carolina,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.928993999958038,Barack Obama,Bob Conley,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Did not complete high school,No,Somewhat disapprove,Yes,The economy,Good,Very worried,No,Shares my values,A minor factor,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,Piedmont,South,Low Density Rural,Rural,Rural,Very downscale,29706.0
4428127.0,South Carolina,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.83391177654266,Barack Obama,Bob Conley,Male,Black,45-49,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly approve,Yes,The economy,Not so good,Somewhat worried,No,Can bring about needed change,The single most important factor,In the last three days,Approve,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,Low Country,South,Low Density Rural,Rural,Rural,Downscale,29488.0
4428126.0,South Carolina,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.83391177654266,Barack Obama,Bob Conley,Male,Black,45-49,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly approve,Yes,The economy,Not so good,Somewhat worried,No,Can bring about needed change,The single most important factor,In the last three days,Approve,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,Low Country,South,Low Density Rural,Rural,Rural,Downscale,29488.0
4429618.0,South Carolina,73.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.983031690120697,Barack Obama,Bob Conley,Female,Black,25-29,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,,Yes,,,,,,,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4428114.0,South Carolina,119.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.17843997478485,Barack Obama,Bob Conley,Male,Black,30-39,Democrat,,,College graduate,No,,Yes,,,Somewhat worried,,Omit,,Before that,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,5.0,Piedmont,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,29730.0
4428092.0,South Carolina,87.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.13634729385376,Barack Obama,Bob Conley,Male,Black,50-59,Democrat,Liberal,"Under $15,000",High school graduate,No,,,,,,,,,,,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4428054.0,South Carolina,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.952936053276062,Barack Obama,Bob Conley,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0
4428060.0,South Carolina,93.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.985183298587799,Barack Obama,Bob Conley,Female,Black,45-49,Democrat,Conservative,,High school graduate,No,Strongly disapprove,Yes,The war in Iraq,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
4428045.0,South Carolina,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.624876081943512,Barack Obama,Bob Conley,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Poor,Very worried,No,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,Urban Perimeter,Upscale,29579.0
4428010.0,South Carolina,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.64652919769287,John McCain,Bob Conley,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Not so good,Very worried,No,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0
4428009.0,South Carolina,73.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.42456197738647,John McCain,Bob Conley,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4429296.0,South Carolina,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08954501152039,John McCain,Bob Conley,Male,White,45-49,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,The economy,Not so good,Very worried,No,Cares about people like me,Not a factor at all,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Piedmont,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0
4427915.0,South Carolina,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.75034618377686,John McCain,Bob Conley,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Energy policy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4427200.0,South Carolina,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.76435279846191,John McCain,Bob Conley,Male,White,60-64,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Poor,Very worried,No,Has the right experience,The single most important factor,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,6.0,Pee Dee,South,Low Density Rural,Rural,Rural,Very downscale,29571.0
4427199.0,South Carolina,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.76435279846191,John McCain,Bob Conley,Male,White,60-64,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Poor,Very worried,No,Has the right experience,The single most important factor,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,6.0,Pee Dee,South,Low Density Rural,Rural,Rural,Very downscale,29571.0
