ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWA08,GOVWA08,WAINIT1000,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,WAVT2004,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4395216.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.735772669315338,John McCain,Christine Gregoire,Yes,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,Christine Gregoire,Only John McCain,Strongly disapprove,The economy,Poor,Very worried,No,Has the right experience,A minor factor,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,9.0,King County,West,Suburb,60s Suburbs,Urban Perimeter,Very downscale,98168.0
4394958.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.739129364490509,Barack Obama,Christine Gregoire,Yes,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Christine Gregoire,Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Downscale,99205.0
4395429.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.740662157535553,Barack Obama,Christine Gregoire,Yes,Male,White,,Republican,Moderate,,Postgraduate study,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Christine Gregoire,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Omit,No,Has the right experience,Not a factor at all,Other Christian,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,,,,,,,,,,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Omit,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Urban Puget Sound,West,High Density Urban,Urban,Urban Core,Upscale,98407.0
4394610.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.742659747600555,Barack Obama,Christine Gregoire,Yes,Male,White,60-64,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Omit,Both of them,Christine Gregoire,Only Barack Obama,Somewhat disapprove,The war in Iraq,Not so good,Somewhat worried,No,Can bring about needed change,A minor factor,None,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,2.0,Urban Puget Sound,West,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Downscale,98204.0
4395088.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.744606792926788,Barack Obama,Christine Gregoire,Yes,Male,,50-59,Independent,Liberal,"$75,000-$99,999",College graduate,,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Christine Gregoire,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,College graduate,More than High school graduate,,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,,,,,,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,,,All others,All others,,"Cities over 500,000","Cities over 50,000",7.0,King County,West,High Density Urban,Urban,Urban Core,Very upscale,98112.0
4395208.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.746892988681793,Barack Obama,Christine Gregoire,Yes,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,Christine Gregoire,Both of them,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Urban Puget Sound,West,High Density Urban,Urban,Urban Core,Upscale,98407.0
4395409.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.746892988681793,Barack Obama,Christine Gregoire,Yes,Female,White,60-64,Democrat,Liberal,,Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Christine Gregoire,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",9.0,Urban Puget Sound,West,Suburb,Urban,Urban Core,Very upscale,98422.0
4395520.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.746892988681793,Barack Obama,Christine Gregoire,Yes,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Christine Gregoire,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,6.0,Urban Puget Sound,West,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,98349.0
4395079.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.750591993331909,Barack Obama,Christine Gregoire,No,Female,White,30-39,Something else,,,High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Did not vote,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,Sometime in September,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,6.0,West,West,Low Density Rural,Rural,Rural,Downscale,98382.0
4395733.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.751452744007111,Barack Obama,Christine Gregoire,No,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Did not vote,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,Suburb,Urban,Urban Core,Very downscale,99202.0
4395262.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.75221186876297,Barack Obama,Christine Gregoire,No,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Only Barack Obama,Christine Gregoire,Only Barack Obama,Strongly disapprove,Health care,Not so good,Somewhat worried,No,Cares about people like me,Not a factor at all,Other Christian,Earlier in October,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Very downscale,99207.0
