ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSD08,SENSD08,HSESD08,SDINIT11,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4444640.0,South Dakota,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02806901931763,John McCain,Joel Dykstra,Chris Lien,No,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4444639.0,South Dakota,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02806901931763,John McCain,Joel Dykstra,Chris Lien,No,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4442258.0,South Dakota,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.938071191310883,John McCain,Joel Dykstra,Chris Lien,No,Female,,65-74,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,,,,,65+,60+,45+,60+,65+,65+,,,,No college degree,High school graduate or less,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Republican,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57376.0
4442108.0,South Dakota,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.989875614643097,John McCain,Joel Dykstra,Chris Lien,No,Female,White,40-44,Republican,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,No,Terrorism,Not too worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4441874.0,South Dakota,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.52649849653244,Other,Joel Dykstra,Chris Lien,Yes,Female,,50-59,Independent,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Just today,Disapprove,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,High school graduate or less,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Independent/Something else,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57376.0
4443464.0,South Dakota,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.833146572113037,Other,Joel Dykstra,Chris Lien,Yes,Male,White,18-24,Something else,,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,57069.0
4447445.0,South Dakota,80.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.872381627559662,Barack Obama,Tim Johnson,Other,,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,,Strongly disapprove,Yes,Energy policy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Southeast,Midwest,Low Density Rural,Rural,Rural,Upscale,57078.0
4467514.0,South Dakota,80.0,National questionnaire,Version 3,Call 3,Not complete,Election day exit poll,0.701332688331604,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,Southeast,Midwest,Low Density Rural,Rural,Rural,Upscale,57078.0
4464991.0,South Dakota,80.0,National questionnaire,Version 1,Call 3,Not complete,Election day exit poll,1.0838098526001,John McCain,Joel Dykstra,,,Male,White,40-44,Republican,,,High school graduate,No,,No,,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Southeast,Midwest,Low Density Rural,Rural,Rural,Upscale,57078.0
4467387.0,South Dakota,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03930962085724,Other,Other,,No,Male,Hispanic/Latino,18-24,Republican,Moderate,"$15,000-$29,999",Did not complete high school,Yes,Somewhat approve,Yes,Energy policy,Omit,Just today,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Omit,Republican,Non black non Democrat,All Republicans,All others,White,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0
4466843.0,South Dakota,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.380394637584686,Barack Obama,Did not vote,Did not vote,Did not vote,Male,Black,18-24,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,57069.0
4464091.0,South Dakota,35.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.824694454669952,Barack Obama,Did not vote,Did not vote,No,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0
4466992.0,South Dakota,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826281785964966,John McCain,Tim Johnson,Did not vote,No,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Did not complete high school,No,Somewhat disapprove,Yes,Health care,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57381.0
4467248.0,South Dakota,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.81609451770782,John McCain,Joel Dykstra,Did not vote,Did not vote,Male,White,65-74,Republican,Moderate,"$100,000-$149,999",Did not complete high school,No,Strongly approve,No,Energy policy,Very worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4469740.0,South Dakota,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22218644618988,John McCain,Joel Dykstra,Did not vote,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0
4465433.0,South Dakota,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.762137711048126,,Tim Johnson,Stephanie Herseth Sandlin,No,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Energy policy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57376.0
4465647.0,South Dakota,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03873550891876,,Joel Dykstra,Stephanie Herseth Sandlin,Yes,Male,White,65-74,Republican,Conservative,"Under $15,000",Did not complete high school,No,Somewhat disapprove,Yes,The war in Iraq,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57376.0
4468013.0,South Dakota,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.833779156208038,Did not vote,Tim Johnson,Stephanie Herseth Sandlin,Yes,Female,Other,30-39,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Yes,The war in Iraq,Very worried,Just today,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
