ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWV08,SENWV08,GOVWV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,GOTV08,HILLPSPRT,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4431959.0,West Virginia,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.57306623458862,John McCain,Jay Wolfe,Russ Weeks,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Omit,Hillary Clinton,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Before that,"Yes, I do",Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Omit,Omit,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,No,All others,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4431823.0,West Virginia,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.05283737182617,John McCain,Jay Wolfe,Russ Weeks,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,"No, I was not contacted",Did not care who won,Terrorism,Not so good,Somewhat worried,Shares my values,One of several important factors,Before that,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4435419.0,West Virginia,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.37335824966431,John McCain,Jay Wolfe,Russ Weeks,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,"Yes, for both Obama and McCain",Did not care who won,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Before that,No one does,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
4435361.0,West Virginia,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.891794443130493,John McCain,Jay Wolfe,Russ Weeks,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,"No, I was not contacted",Another candidate,Terrorism,Good,Somewhat worried,Shares my values,Not a factor at all,Before that,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Charleston/Huntington Areas,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,25504.0
4431673.0,West Virginia,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.23036623001099,John McCain,Jay Wolfe,Russ Weeks,Male,White,60-64,Democrat,Moderate,,High school graduate,No,Somewhat approve,Yes,"Yes, for both Obama and McCain",Another candidate,Terrorism,Not so good,Very worried,Shares my values,Not a factor at all,Before that,"Yes, someone else does",Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did,Democrats for another candidate,,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4432667.0,West Virginia,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.37463808059692,John McCain,Jay Wolfe,Russ Weeks,Female,White,75 or over,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,Omit,Hillary Clinton,The economy,Good,Somewhat worried,Shares my values,Not a factor at all,Earlier in October,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Omit,Omit,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4433587.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.834350347518921,John McCain,Jay Wolfe,Russ Weeks,Female,White,50-59,Republican,Liberal,"$30,000-$49,999",High school graduate,No,Strongly approve,No,"Yes, for Barack Obama",Hillary Clinton,Energy policy,Poor,Very worried,Has the right experience,One of several important factors,Before that,"Yes, someone else does",Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Yes,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4433054.0,West Virginia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.882658421993256,John McCain,Jay Wolfe,Russ Weeks,Female,White,18-24,Republican,Conservative,"Under $15,000",High school graduate,No,Strongly approve,Yes,"Yes, for both Obama and McCain",Another candidate,The economy,Poor,Somewhat worried,Shares my values,A minor factor,Before that,No one does,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4433476.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.97680938243866,John McCain,Jay Wolfe,Russ Weeks,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Somewhat worried,Has the right experience,Not a factor at all,Just today,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
4433463.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.824779152870178,John McCain,Jay Wolfe,Russ Weeks,Female,White,18-24,Republican,Liberal,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,In the last three days,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,"Member in household, but not voter",No,Yes,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4433386.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.891794443130493,John McCain,Jay Wolfe,Russ Weeks,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly approve,Yes,"Yes, for John McCain",Did not care who won,Terrorism,Not so good,Not too worried,Shares my values,Not a factor at all,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
4433340.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.913889110088348,John McCain,Jay Wolfe,Russ Weeks,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Omit,No,"No, I was not contacted",Did not care who won,The economy,Not so good,Somewhat worried,Has the right experience,Not a factor at all,Earlier in October,"Yes, I do",Omit,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,I am,Yes,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4433304.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.977719604969025,John McCain,Jay Wolfe,Russ Weeks,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,"No, I was not contacted",Hillary Clinton,Energy policy,Not so good,Very worried,Shares my values,Not a factor at all,Sometime in September,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
