ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMO08,GOVMO08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4408593.0,Missouri,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.800737500190735,Barack Obama,Jay Nixon,Female,White,25-29,Something else,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Continue George W. Bush's policies,Neither of them,"Yes, for Barack Obama",Only Barack Obama,Omit,Not so good,Somewhat worried,Yes,About right,Shares my values,Not a factor at all,Protestant,Just today,Both of them,No one does,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4463436.0,Missouri,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.983987748622894,Barack Obama,Jay Nixon,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,The war in Iraq,Not so good,Very worried,No,About right,Cares about people like me,A minor factor,None,Before that,Only John McCain,"Yes, I do",Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,None,No,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4408464.0,Missouri,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.983987748622894,Barack Obama,Jay Nixon,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4408196.0,Missouri,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.885501325130463,Barack Obama,Jay Nixon,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Only Barack Obama,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,"Yes, I do",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Catholic,No,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4407993.0,Missouri,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.885501325130463,Barack Obama,Jay Nixon,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4462716.0,Missouri,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.885501325130463,Barack Obama,Jay Nixon,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Only Barack Obama,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Only John McCain,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4431879.0,Missouri,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14616477489471,Barack Obama,Jay Nixon,Female,White,60-64,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Health care,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,,Yes,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4460757.0,Missouri,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.889796376228333,Barack Obama,Jay Nixon,Male,Other,25-29,Democrat,Conservative,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"No, I was not contacted",Only Barack Obama,The economy,Poor,Very worried,No,About right,Can bring about needed change,One of several important factors,Mormon/LDS,Sometime in September,Neither of them,"Yes, I do",Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Non-white,No,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4408333.0,Missouri,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.800737500190735,Barack Obama,Jay Nixon,Female,White,25-29,Something else,Liberal,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,The economy,Not so good,Somewhat worried,Yes,About right,Can bring about needed change,Not a factor at all,None,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4464457.0,Missouri,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.800737500190735,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,The war in Iraq,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Something else,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Something else,Yes,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
4464456.0,Missouri,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.800737500190735,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,The war in Iraq,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Something else,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Something else,Yes,All others,All others,All others,Suburbs,Suburbs,4.0,Kansas City Area,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,64029.0
