ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME08,SENME08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,GUNOWNER,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4433252.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.831680417060852,Barack Obama,Susan Collins,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Poor,Very worried,Omit,Not a factor at all,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4433106.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.831680417060852,Barack Obama,Susan Collins,Male,White,40-44,Democrat,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,No,Energy policy,Poor,Very worried,Can bring about needed change,Not a factor at all,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4437873.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.773592412471771,Barack Obama,Susan Collins,Female,White,40-44,Something else,Moderate,,High school graduate,,Strongly disapprove,No,Omit,Not so good,Not too worried,Can bring about needed change,Omit,Something else,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Omit,Omit,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Something else,,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4432973.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.773592412471771,Barack Obama,Susan Collins,Female,White,45-49,Democrat,Conservative,"$15,000-$29,999",High school graduate,,Somewhat disapprove,Yes,The economy,Not so good,Very worried,Can bring about needed change,One of several important factors,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4437522.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.773592412471771,Barack Obama,Susan Collins,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,,Somewhat approve,Yes,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4437203.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.891317784786224,John McCain,Susan Collins,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Not so good,Very worried,Has the right experience,A minor factor,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4434453.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.906783938407898,John McCain,Susan Collins,Female,White,18-24,Republican,Moderate,"$200,000 or more",High school graduate,No,Somewhat disapprove,Yes,The economy,Not so good,Not too worried,Has the right experience,Not a factor at all,Other Christian,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436614.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04154217243195,John McCain,Susan Collins,Female,White,60-64,Independent,Moderate,"Under $15,000",High school graduate,No,Somewhat approve,No,Omit,Not so good,Somewhat worried,Has the right experience,Not a factor at all,Protestant,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436340.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11975014209747,John McCain,Susan Collins,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,No,The economy,Not so good,Not too worried,Has the right experience,Not a factor at all,Protestant,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436205.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11975014209747,John McCain,Susan Collins,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Not so good,Very worried,Omit,Not a factor at all,Protestant,Just today,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436093.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.958245635032654,John McCain,Susan Collins,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,The economy,Poor,Very worried,Has the right experience,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4433402.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.958245635032654,John McCain,Susan Collins,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly approve,Yes,Energy policy,Good,Not at all worried,Shares my values,Not a factor at all,Catholic,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4438017.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.891317784786224,John McCain,Susan Collins,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,No,Health care,Poor,Very worried,Shares my values,Not a factor at all,Protestant,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4434303.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04154217243195,John McCain,Susan Collins,Female,White,65-74,Republican,,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,Energy policy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Other Christian,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
