ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN08,GOVIN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4451751.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06676483154297,John McCain,Andy Horning,Female,White,25-29,Republican,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Both of them,Strongly disapprove,The war in Iraq,Not so good,Somewhat worried,No,Too conservative,Shares my values,Not a factor at all,Other Christian,Sometime in September,Neither of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4451387.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12021052837372,John McCain,Mitch Daniels,Male,White,40-44,Republican,Conservative,"$200,000 or more",Did not complete high school,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,Energy policy,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,In the last three days,Only Barack Obama,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4450944.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12021052837372,John McCain,Mitch Daniels,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat disapprove,Omit,Poor,Very worried,No,Too liberal,Has the right experience,Omit,Other Christian,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4451655.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1948174238205,John McCain,Jill Long Thompson,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,Omit,Only John McCain,"No, I was not contacted",Neither of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Other Christian,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4450658.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.760547041893005,Barack Obama,Mitch Daniels,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Just today,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4451531.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.79936683177948,John McCain,,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Both of them,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Omit,Somewhat worried,Yes,Too liberal,Shares my values,Not a factor at all,Catholic,Before that,Omit,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Omit,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Catholic,No,All others,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4450807.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.811200022697449,Barack Obama,Jill Long Thompson,Female,White,45-49,Democrat,Moderate,"$150,000-$199,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for John McCain",Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Not at all worried,No,About right,Shares my values,Not a factor at all,Catholic,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,All others,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4450886.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859707117080688,Barack Obama,Jill Long Thompson,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,White Born-again/Evangelical Christians,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4450750.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.92190420627594,Barack Obama,Jill Long Thompson,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Excellent/Good,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4451831.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.985693335533142,John McCain,Mitch Daniels,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly disapprove,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Catholic,Before that,Omit,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Catholic,No,White Born-again/Evangelical Christians,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
4451594.0,Indiana,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.985693335533142,John McCain,Mitch Daniels,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat disapprove,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Earlier in October,Neither of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Catholic,No,All others,All others,All others,,,8.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,47630.0
