ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCA08,CAPROP4,CAPROP8,HOU08CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4473394.0,California,3.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,No,Yes,The Republican candidate,Female,White,65-74,Independent,Moderate,"Under $15,000",High school graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat favor,Neither of them,About the same,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Only John McCain,No,,,,Neither of them,,,,,,Too conservative,,,,Get somewhat better,,English,One of several important factors,Stay the same or go down,Very worried,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Oppose,,,Disapprove,,Favor,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does not,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,Yes,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4472993.0,California,3.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,No,Yes,The Republican candidate,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Poor,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4428429.0,California,3.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.21648263931274,John McCain,No,Yes,The Republican candidate,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",College graduate,No,,,,Somewhat support,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,Better today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat worse,,English,A minor factor,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Support,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get worse,,Not important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4402021.0,California,3.0,National questionnaire,Version 4,,Complete,Telephone survey,2.27642345428467,John McCain,Yes,No,The Republican candidate,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Cindy McCain,Stay about the same,No,,,Yes,,Another candidate,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Sometime in September,Seriously off on the wrong track,,No one does,No,John Kerry,Only Sarah Palin,Yes,,Non black male,White men,White male,White male,Non-married men,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Democrats for another candidate,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,22.0,Inland/Valley,West,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,93308.0
4400259.0,California,3.0,National questionnaire,Version 1,,Complete,Telephone survey,2.14553499221802,John McCain,Yes,No,The Republican candidate,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,,A minor factor,,,,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,,,,Somewhat disapprove,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Poor,,No,,"Optimistic, but not excited",Has the right experience,Not a factor at all,,,English,,,,Omit,,Both of them,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Omit,Omit,Omit,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 10,000-50,000",Small Cities/Rural,20.0,Inland/Valley,West,Suburb,Rural,Rural,Downscale,93230.0
4401416.0,California,3.0,National questionnaire,Version 3,,Complete,Telephone survey,0.15893691778183,John McCain,Yes,No,The Republican candidate,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Somewhat favor,Only John McCain,Worse today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Neither of them,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat better,,English,One of several important factors,Stay the same or go down,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,19.0,Inland/Valley,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,93614.0
4449984.0,California,3.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,No,The Republican candidate,Male,White,40-44,Independent,Moderate,"$200,000 or more",College graduate,No,,,Never,,,No,,,Yes,,Very confident,,,,,Only Cindy McCain,Get better,No,,,Yes,,Another candidate,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Before that,Seriously off on the wrong track,,No one does,No,Someone else,Both of them,Yes,,Non black male,White men,White male,White male,Married men,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,Never,Protestant/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4473464.0,California,3.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,No,The Republican candidate,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,Yes,,,A few times a month,,,No,,,No,,Somewhat confident,,,,,Only Cindy McCain,Stay about the same,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Sarah Palin,Yes,,Non black female,Latino women,Non white female,Non white,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Non-white,No,All others,All others,All others,Working women,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4473336.0,California,3.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,No,The Republican candidate,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",College graduate,No,,,,Somewhat oppose,,,,,,Somewhat approve,,Strongly favor,Only John McCain,Better today,Somewhat worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Both of them,,,,,,Too liberal,,,,Get much better,,English,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Oppose,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does,Barack Obama does,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4402055.0,California,3.0,National questionnaire,Version 4,,Complete,Telephone survey,0.630693137645721,John McCain,No,No,The Republican candidate,Female,Hispanic/Latino,50-59,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,Yes,,,Never,,,No,,,No,,Very confident,,,,,Both of them,Get better,No,,,Yes,,Did not care who won,,,,,,,,Yes,,,,,,,,,,None,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Both of them,Yes,,Non black female,Latino women,Non white female,Non white,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,,,Never,All others,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Republican,Non black non Democrat,All Republicans,All others,White,All others,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is,Non-white,No,All others,All others,All others,Working women,Suburbs,Suburbs,22.0,Inland/Valley,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,93560.0
4449773.0,California,3.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.974131047725677,John McCain,Yes,,Other,Male,White,18-24,Republican,Moderate,,Some college or associate degree,No,,,Once a week,,,No,,,Yes,,Somewhat confident,,,,,Neither of them,Get worse,,,,No,,Hillary Clinton,,,,,,,,,,,,,,,,,,Catholic,English,,,,Just today,Omit,,"Yes, I do",Yes,John Kerry,Only Sarah Palin,Yes,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would not,Michelle Obama would not,,,,Non Democrats,,,,,,,,,,All others,,,,,Dads - Men with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Catholic,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Yes,I am,Yes,Joe Biden is not,Sarah Palin is,Catholic,,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4402019.0,California,3.0,National questionnaire,Version 4,,Complete,Telephone survey,0.635747671127319,John McCain,Yes,No,Other,Female,White,65-74,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,,,Never,,,No,,,No,,Somewhat confident,,,,,Only Cindy McCain,Get better,No,,,No,,Did not care who won,,,,,,,,Yes,,,,,,,,,,None,English,,,,Before that,Seriously off on the wrong track,,"Yes, I do",No,George W. Bush,Only Sarah Palin,Yes,,Non black female,White women,White female,White female,Married women,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,Never,All others,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is not,Sarah Palin is,None,No,All others,All others,All others,Working women,Suburbs,Suburbs,4.0,Inland/Valley,West,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,95726.0
