ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4460317.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,The economy,Somewhat worried,Other Christian,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4431750.0,Connecticut,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15236341953278,Barack Obama,Male,White,60-64,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,The war in Iraq,Somewhat worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4431699.0,Connecticut,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13587987422943,Barack Obama,Male,Black,40-44,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,The economy,Very worried,Other Christian,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4415352.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.24038600921631,Barack Obama,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460188.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,Asian,50-59,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Muslim,Sometime in September,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4415268.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Health care,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460104.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.49520933628082,Barack Obama,Male,Black,25-29,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Not too worried,Catholic,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4415013.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.824641525745392,Barack Obama,Female,,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,None,Sometime in September,Disapprove,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,College graduate,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Democrat,,,,,None,Sometime last week or earlier,Sometime in September,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4414864.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.15236341953278,Barack Obama,Male,White,65-74,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4459722.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,45-49,Independent,Conservative,"$30,000-$49,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Protestant,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460954.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.14924263954163,Barack Obama,Male,White,18-24,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Energy policy,Somewhat worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460890.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,45-49,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,The economy,Somewhat worried,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460819.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13587987422943,Barack Obama,Male,Hispanic/Latino,50-59,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,Yes,Somewhat disapprove,Energy policy,Very worried,Other Christian,Just today,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Black,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460756.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,30-39,Independent,Liberal,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,The economy,Somewhat worried,None,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4416366.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.64136135578156,John McCain,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat disapprove,Terrorism,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4431644.0,Connecticut,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.64136135578156,John McCain,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Terrorism,Somewhat worried,Catholic,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4432025.0,Connecticut,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.77153337001801,John McCain,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Terrorism,Very worried,Catholic,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
