ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY08,HOU08NY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4438229.0, New York,105.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.34568464756012,,The Republican candidate,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",Did not complete high school,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Both of them,Get worse,No,,,No,,Did not care who won,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Both of them,Yes,,Non black male,White men,White male,White male,Married men,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married men with no children,All men,,,Men without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is,Catholic,No,All others,All others,All others,All others,"Cities over 500,000","Cities over 50,000",13.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Upscale,10310.0
4438230.0, New York,21.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.62667053937912,Barack Obama,The Democratic candidate,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,Strongly oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,A minor factor,Go up only if McCain is elected president,Not too worried,,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Oppose,,,Disapprove,,Oppose,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Not go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities 10,000-50,000",Small Cities/Rural,19.0,Lower Hudson Valley,East,Suburb,Rural,Rural,Very upscale,12603.0
4438232.0, New York,63.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.30504417419434,John McCain,The Republican candidate,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,A minor factor,,,A minor factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Cares about people like me,A minor factor,,,English,,,,Earlier in October,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,,,,Not Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,3.0,Long Island,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,11801.0
4438244.0, New York,65.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.854613184928894,Barack Obama,The Democratic candidate,Female,Asian,30-39,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,Strongly support,,,,,,Strongly disapprove,,Somewhat favor,Only Barack Obama,Better today,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,English,A minor factor,Go up no matter which candidate wins,Not at all worried,,,,,,,,,,Non black female,All other races,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,,,,,Support,,,Disapprove,,Favor,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,All other,All others,Asian,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",14.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,10128.0
4438248.0, New York,42.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.68271708488464,Barack Obama,The Democratic candidate,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,,,,Somewhat support,,,,,,Somewhat disapprove,,Somewhat oppose,Both of them,About the same,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Both of them,,,,,,About right,,,,Get somewhat better,,English,One of several important factors,Stay the same or go down,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,,,Support,,,Disapprove,,Oppose,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,Yes,,,,,"Cities over 500,000","Cities over 50,000",12.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,11201.0
4438249.0, New York,37.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,0.845198333263397,Barack Obama,The Democratic candidate,Female,Hispanic/Latino,40-44,Democrat,,,College graduate,Yes,,,,,Omit,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can bring about needed change,,,,English,,,,Before that,,,,,,,,,Non black female,Latino women,Non white female,Non white,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,,,,,Omit,Omit,,,,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,,,,,,,,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,"Cities over 500,000","Cities over 50,000",11.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,11203.0
4438255.0, New York,47.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.845198333263397,Barack Obama,Did not vote for U.S. House,Female,Black,45-49,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,No,,,More than once a week,,,Yes,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Other Christian,English,,,,Earlier in October,Seriously off on the wrong track,,"Yes, someone else does",No,John Kerry,Only Joe Biden,Yes,,Black female,Black women,Non white female,Non white,Married women,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,,,More than once a week/Once a week,All others,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,"Member in household, but not voter",No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",11.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,11238.0
4438256.0, New York,47.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.845198333263397,Barack Obama,Did not vote for U.S. House,Female,Black,45-49,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,No,,,More than once a week,,,Yes,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Other Christian,English,,,,Earlier in October,Seriously off on the wrong track,,"Yes, someone else does",No,John Kerry,Only Joe Biden,Yes,,Black female,Black women,Non white female,Non white,Married women,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,,,More than once a week/Once a week,All others,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,"Member in household, but not voter",No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",11.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,11238.0
4438281.0, New York,30.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.827480435371399,Barack Obama,The Democratic candidate,Female,Black,18-24,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,A few times a year,,,No,,,No,,Not at all confident,,,,,Only Michelle Obama,Stay about the same,Yes,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,None,English,,,,Before that,Seriously off on the wrong track,,"Yes, someone else does",No,John Kerry,Neither of them,No,,Black female,Black women,Non white female,Non white,Non-married women,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,,,A few times a month/A few times a year,All others,,,,,Not confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,"Member in household, but not voter",No,Joe Biden is not,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",28.0,Upstate Urban Areas,East,High Density Urban,Urban,Urban Core,Upscale,14214.0
4438286.0, New York,52.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.0170830488205,Barack Obama,The Democratic candidate,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,One of several important factors,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Energy policy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,29.0,Upstate Urban Areas,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,14506.0
4438287.0, New York,16.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.807856142520905,Barack Obama,The Democratic candidate,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat oppose,Only Barack Obama,Better today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Stay about the same,,English,Not a factor at all,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Support,,,Approve,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Stay about the same,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Rural,Small Cities/Rural,29.0,Rural Upstate Areas,East,Town,Rural,Rural,Upscale,14905.0
4438292.0, New York,31.0,National questionnaire,Version 3,Call 2,Not complete,Election day exit poll,1.04679083824158,John McCain,The Republican candidate,Female,White,65-74,,,,Some college or associate degree,No,,,,,,,,,,Somewhat approve,,,,About the same,Somewhat worried,,,,,Government should do more to solve problems,,,,,,,,,,,,,,,,,,,,,,English,,,,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,,,,Approve,,,No college degree,More than High school graduate,White no college degree,,,Worried,,,,,,,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cities 10,000-50,000",Small Cities/Rural,23.0,Rural Upstate Areas,East,Low Density Rural,Rural,Rural,Very downscale,12953.0
4438297.0, New York,117.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28724086284637,John McCain,The Republican candidate,Female,White,60-64,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,Energy policy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Good,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,English,,,,Sometime in September,,Neither of them,,,,,,,Non black female,White women,White female,White female,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Excellent/Good,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,21.0,Upstate Urban Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,12302.0
