ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSND08,GOVND08,HSEND08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4446160.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30804681777954,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4441548.0,North Dakota,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30937123298645,John McCain,John Hoeven,Duane Sand,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Midwest,Suburb,Urban,Urban Core,Very upscale,58501.0
4441373.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31580686569214,John McCain,John Hoeven,Duane Sand,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Energy policy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441252.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31580686569214,John McCain,John Hoeven,Duane Sand,Male,White,45-49,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441443.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31582820415497,John McCain,John Hoeven,Duane Sand,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441409.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31582820415497,John McCain,John Hoeven,Duane Sand,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441294.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31582820415497,John McCain,John Hoeven,Duane Sand,Female,White,65-74,Republican,Conservative,,Some college or associate degree,No,Strongly approve,,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441179.0,North Dakota,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33059930801392,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Midwest,Suburb,Urban,Urban Core,Very upscale,58501.0
4443581.0,North Dakota,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.36080861091614,John McCain,Tim Mathern,Duane Sand,Female,White,50-59,Democrat,Conservative,,High school graduate,No,Strongly approve,Yes,The war in Iraq,Somewhat worried,Sometime last week,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,,,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58769.0
4438638.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3924800157547,Barack Obama,John Hoeven,Earl Pomeroy,Female,Hispanic/Latino,18-24,Democrat,Liberal,"Under $15,000",Did not complete high school,Yes,Strongly disapprove,No,Terrorism,Very worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,American Indian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4441352.0,North Dakota,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.41461539268494,Barack Obama,John Hoeven,,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Midwest,Suburb,Urban,Urban Core,Very upscale,58501.0
4443453.0,North Dakota,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.42922163009644,Barack Obama,Tim Mathern,Earl Pomeroy,Male,Hispanic/Latino,25-29,Independent,Conservative,"$100,000-$149,999",Did not complete high school,Yes,Strongly disapprove,,The economy,Very worried,Earlier in October,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,,,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58769.0
4441714.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45800030231476,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
4439052.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50581181049347,Barack Obama,Tim Mathern,Earl Pomeroy,Male,Other,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4438968.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50581181049347,Barack Obama,Tim Mathern,Earl Pomeroy,Male,White,40-44,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4438715.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50581181049347,Barack Obama,Tim Mathern,Earl Pomeroy,Male,White,45-49,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4438889.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50583600997925,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,75 or over,Democrat,Moderate,"Under $15,000",,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
