ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI08,SENMI08,MIPROP2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,JOBSIT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4462080.0, Michigan,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.934241831302643,John McCain,Carl Levin,Yes,Female,Hispanic/Latino,65-74,Republican,Conservative,"$150,000-$199,999",High school graduate,Yes,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat disapprove,The war in Iraq,Not so good,Very worried,No,Has the right experience,One of several important factors,Other Christian,Earlier in October,Both of them,"Yes, I do",Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Non-white,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4440299.0, Michigan,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.583009243011475,John McCain,Carl Levin,Yes,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Strongly disapprove,Health care,Poor,Very worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4463515.0, Michigan,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.583009243011475,John McCain,Carl Levin,Yes,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat approve,The economy,Good,Somewhat worried,No,Has the right experience,One of several important factors,Catholic,Earlier in October,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4414278.0, Michigan,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.850089848041534,Barack Obama,Jack Hoogendyk,Yes,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Worse today,Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Catholic,Just today,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4463247.0, Michigan,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.850089848041534,Barack Obama,Jack Hoogendyk,Yes,Female,White,40-44,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,Worse today,Both of them,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,None,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4415300.0, Michigan,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.53008961677551,Barack Obama,Jack Hoogendyk,No,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Both of them,Worse today,Both of them,Somewhat approve,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,No one does,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4439586.0, Michigan,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.956378877162933,John McCain,Jack Hoogendyk,Did not vote,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Neither of them,Worse today,Only John McCain,Strongly approve,Health care,Not so good,Very worried,No,Omit,The single most important factor,Mormon/LDS,Before that,Omit,"Yes, someone else does",Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4441241.0, Michigan,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.854327321052551,John McCain,Jack Hoogendyk,Yes,Female,White,30-39,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Worse today,Neither of them,Somewhat approve,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Protestant,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4413927.0, Michigan,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.968982338905334,John McCain,Jack Hoogendyk,Yes,Male,White,50-59,Republican,Moderate,"$200,000 or more",Some college or associate degree,No,Omit,No,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Neither of them,No one does,Omit,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4440663.0, Michigan,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.36901485919952,John McCain,Jack Hoogendyk,Yes,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Has the right experience,One of several important factors,Protestant,Before that,Only Barack Obama,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
4413707.0, Michigan,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.55214214324951,John McCain,Jack Hoogendyk,Yes,Male,White,65-74,Something else,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,A minor factor,Other Christian,Before that,Only Barack Obama,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,8.0,University Belt,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48169.0
