ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMA08,SENMA08,HOU08MA,MAQUES1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4457121.0,Massachusetts,6.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.608530342578888,Other,John Kerry,The Democratic candidate,Yes,Male,Other,18-24,Something else,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly approve,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,Would not have voted for president,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,Yes,,,Has the right experience,Not a factor at all,,,,,,Before that,,Only Barack Obama,,,,,,Approve,Non black male,All other races,Non white male,Non white,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,2.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0
4457184.0,Massachusetts,92.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.21119892597198,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",College graduate,No,Strongly disapprove,Not a factor at all,,,A minor factor,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Has the right experience,Not a factor at all,,,,,,Before that,,Both of them,,,,,,Disapprove,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4457235.0,Massachusetts,83.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.746566474437714,Barack Obama,John Kerry,The Democratic candidate,No,Female,Other,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black female,All other races,Non white female,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,9.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2072.0
4457277.0,Massachusetts,72.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.604557037353516,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Omit,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,,,,,,No,All others,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,1069.0
4457355.0,Massachusetts,14.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.56829500198364,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',Did not vote for U.S. House,No,Male,White,18-24,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,,,Somewhat oppose,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,A minor factor,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Not important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0
4457414.0,Massachusetts,74.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.417613655328751,Barack Obama,John Kerry,Did not vote for U.S. House,No,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",High school graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat favor,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Favor,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,10.0,North & South Shores and Cape Cod,East,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale,2359.0
4457462.0,Massachusetts,83.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.599461376667023,Barack Obama,Jeff Beatty' 9 'Other' 0 'Did not vote',The Democratic candidate,No,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Not a factor at all,,,One of several important factors,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Health care,My candidate's position on the issues,,,,Poor,Very worried,No,,,Shares my values,Not a factor at all,,,,,,Before that,,Only Barack Obama,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,9.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2072.0
4457471.0,Massachusetts,72.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.16963243484497,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Not a factor at all,,,Omit,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The war in Iraq,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Sometime last week,,Only John McCain,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,,,,Omit,Omit,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,1069.0
4457478.0,Massachusetts,92.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.0788027048111,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Female,White,45-49,Something else,Conservative,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,The single most important factor,No,Take the country in a different direction,Omit,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Terrorism,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Only Barack Obama,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4457483.0,Massachusetts,6.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,2.34425592422485,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Male,Other,45-49,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Strongly oppose,Only John McCain,Better today,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Neither of them,No,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,One of several important factors,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,All other races,Non white male,Non white,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,,,,,Oppose,,,Disapprove,,Oppose,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,All other,All others,American Indian,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,2.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0
4457500.0,Massachusetts,14.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.548395156860352,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,50-59,Democrat,Moderate,"Under $15,000",Postgraduate study,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Neither of them,Worse today,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Neither of them,Yes,,,,Neither of them,,,,,,Too conservative,,,,Stay about the same,,One of several important factors,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does not,Barack Obama does not,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0
4457629.0,Massachusetts,92.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.595183432102203,Did not vote,John Kerry,The Democratic candidate,No,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The war in Iraq,Omit,,,,Poor,Very worried,No,,,Omit,Not a factor at all,,,,,,In the last three days,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
