ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAR08,SENAR08,ARINIT1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4414609.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.620572030544281,John McCain,Did not vote,No,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Did not care who won,Somewhat approve,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4416094.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.67647397518158,John McCain,Did not vote,No,Female,White,25-29,Something else,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,Yes,Another candidate,Somewhat approve,Health care,Somewhat worried,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4416170.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.67647397518158,John McCain,Did not vote,No,Female,White,25-29,Something else,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,Yes,Another candidate,Somewhat approve,Health care,Somewhat worried,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4416169.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.67647397518158,John McCain,Did not vote,No,Female,White,25-29,Something else,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,Yes,Another candidate,Somewhat approve,Health care,Somewhat worried,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4414469.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.641117990016937,Barack Obama,Mark Pryor,Did not vote,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Barack Obama,Strongly disapprove,The economy,Very worried,Can bring about needed change,Omit,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4415272.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.978274703025818,Barack Obama,Mark Pryor,Yes,Female,White,45-49,Democrat,,,College graduate,No,,Yes,,,,Very worried,Can bring about needed change,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4415764.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.98500919342041,Barack Obama,Mark Pryor,No,Male,White,18-24,Independent,Conservative,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,Barack Obama,Somewhat disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4415673.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.98500919342041,Barack Obama,Mark Pryor,No,Male,White,25-29,Democrat,,,College graduate,,,,,,,Omit,Omit,,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4415576.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90361076593399,Barack Obama,Mark Pryor,No,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Barack Obama,Somewhat disapprove,The economy,Not too worried,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4443560.0,Arkansas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.750258445739746,Barack Obama,Mark Pryor,No,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Hillary Clinton,Strongly disapprove,The economy,Very worried,Cares about people like me,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4443467.0,Arkansas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.817842662334442,Barack Obama,Mark Pryor,No,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,,Strongly disapprove,,Barack Obama,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4443373.0,Arkansas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.817842662334442,Barack Obama,Mark Pryor,No,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Hillary Clinton,Somewhat disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4414883.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.774803817272186,Barack Obama,Mark Pryor,No,Male,Black,50-59,Democrat,,,Some college or associate degree,No,,Yes,,,,Somewhat worried,Shares my values,,Before that,,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
4415208.0,Arkansas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.750258445739746,Barack Obama,Mark Pryor,No,Female,White,30-39,Democrat,Conservative,"$150,000-$199,999",High school graduate,No,Strongly disapprove,No,Hillary Clinton,Strongly disapprove,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Little Rock area,South,Suburb,Urban,Urban Core,Very upscale,72205.0
