ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO08,SENCO08,COAMD48,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4387119.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.04097104072571,Barack Obama,Mark Udall,No,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Neither of them,Deported to the country they came from,"Yes, for both Obama and McCain",Neither of them,Strongly disapprove,Energy policy,Poor,Very worried,No,Too liberal,Omit,Not a factor at all,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80538.0
4387109.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.03984224796295,Barack Obama,Mark Udall,No,Male,Other,65-74,Democrat,,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Both of them,Somewhat approve,Terrorism,Poor,Not too worried,No,About right,Shares my values,The single most important factor,Before that,Only John McCain,Disapprove,Non black male,All other races,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Democrat,Non black Democrat,All other,All others,Other,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Rural,Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Very downscale,81416.0
4387089.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.544911921024323,Barack Obama,Mark Udall,No,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Deported to the country they came from,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Not too worried,No,About right,Cares about people like me,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Rural,Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Very downscale,81416.0
4387083.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,John McCain,Mark Udall,Did not vote,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Neither of them,Deported to the country they came from,"No, I was not contacted",Only John McCain,Somewhat disapprove,The war in Iraq,Not so good,Very worried,No,Omit,Cares about people like me,A minor factor,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80538.0
4387070.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.507699251174927,Barack Obama,Mark Udall,No,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4387062.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.12059819698334,Barack Obama,Mark Udall,Yes,Male,Hispanic/Latino,18-24,Democrat,Liberal,"Under $15,000",Did not complete high school,Yes,Strongly approve,Yes,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for Barack Obama",Only Barack Obama,Strongly approve,Energy policy,Excellent,Very worried,Yes,Too liberal,Shares my values,The single most important factor,Sometime in September,Only Barack Obama,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Excellent/Good,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Low Density Rural,Urban,Urban Core,Downscale,80524.0
4387055.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,8.44994354248047,John McCain,Mark Udall,No,Male,White,25-29,Something else,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"Yes, for Barack Obama",Neither of them,Strongly approve,Terrorism,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Only Barack Obama,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Yes,All others,Suburbs,Suburbs,3.0,West,West,Town,80s Suburbs,Urban Perimeter,Downscale,81504.0
4387043.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.265928685665131,Barack Obama,Mark Udall,No,Female,White,75 or over,Something else,Moderate,,Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Sometime in September,Neither of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Upscale,81301.0
4387005.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.10509753227234,Barack Obama,Mark Udall,No,Female,Hispanic/Latino,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,Yes,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,Health care,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,3.0,West,West,Town,80s Suburbs,Urban Perimeter,Downscale,81504.0
4386999.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.54397201538086,Barack Obama,Mark Udall,No,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Omit,Offered a chance to apply for legal status,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Omit,Poor,Very worried,No,About right,Omit,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Omit,Omit,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Upscale,81301.0
4386991.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.900584697723389,Barack Obama,Mark Udall,Yes,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Deported to the country they came from,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,Health care,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Rural,Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Upscale,81601.0
