ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL08,SENIL08,HOU08IL,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4441246.0, Illinois,26.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.995070397853851,John McCain,Steve Sauerberg,The Republican candidate,Male,White,45-49,Independent,Conservative,"$200,000 or more",Postgraduate study,No,,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,Health care,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,Yes,,"Optimistic, but not excited",Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441317.0, Illinois,26.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.929870963096619,Barack Obama,Dick Durbin,The Republican candidate,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly disapprove,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Shares my values,Not a factor at all,,,English,,,,In the last three days,,Both of them,,,,,,Disapprove,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441385.0, Illinois,26.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.995070397853851,John McCain,Steve Sauerberg,The Republican candidate,Male,White,30-39,Republican,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,A minor factor,,,A minor factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for both Obama and McCain",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Sometime in September,,Neither of them,,,,,,Disapprove,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441449.0, Illinois,26.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00385236740112,John McCain,Steve Sauerberg,The Republican candidate,Male,White,25-29,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,John McCain,,,,Energy policy,My candidate's position on the issues,,,,Good,Not too worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Before that,,Only Barack Obama,,,,,,Approve,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Excellent/Good,Not worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441533.0, Illinois,26.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.995070397853851,John McCain,Steve Sauerberg,The Republican candidate,Male,White,45-49,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Disapprove,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441613.0, Illinois,26.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.33230638504028,John McCain,Dick Durbin,The Republican candidate,Male,White,45-49,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,One of several important factors,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Has the right experience,A minor factor,,,English,,,,Before that,,Neither of them,,,,,,Disapprove,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441672.0, Illinois,26.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.33230638504028,John McCain,Dick Durbin,The Democratic candidate,Male,White,45-49,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,A minor factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Just today,,Neither of them,,,,,,Disapprove,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441754.0, Illinois,26.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.866663217544556,Barack Obama,Dick Durbin,,Female,White,25-29,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Both of them,About the same,Somewhat worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,A minor factor,Stay the same or go down,Not too worried,,,,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Not important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4441911.0, Illinois,26.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.22154974937439,John McCain,Steve Sauerberg,The Republican candidate,Male,White,65-74,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,,,,Somewhat oppose,,,,,,Strongly disapprove,,Strongly favor,Both of them,Better today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Neither of them,Yes,,,,Both of them,,,,,,Too liberal,,,,Stay about the same,,English,One of several important factors,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4442097.0, Illinois,26.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.647291719913483,Barack Obama,Steve Sauerberg,The Republican candidate,Female,White,25-29,Republican,Liberal,"$100,000-$149,999",Postgraduate study,No,,,,Somewhat support,,,,,,Somewhat disapprove,,Somewhat oppose,Only John McCain,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only Barack Obama,Yes,,,,Both of them,,,,,,About right,,,,Stay about the same,,English,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Support,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does,Barack Obama does,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4442197.0, Illinois,26.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.24174308776855,John McCain,Dick Durbin,The Republican candidate,Female,White,18-24,Republican,Conservative,"$100,000-$149,999",College graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Only John McCain,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Only John McCain,No,,,,Neither of them,,,,,,Too liberal,,,,Stay about the same,,English,Omit,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does not,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Omit,Omit,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
4442308.0, Illinois,26.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.859081387519836,Barack Obama,Dick Durbin,The Democratic candidate,Female,Hispanic/Latino,45-49,Independent,Moderate,"$200,000 or more",High school graduate,Yes,,,,Somewhat support,,,,,,Somewhat disapprove,,Somewhat favor,Both of them,About the same,Somewhat worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Both of them,,,,,,About right,,,,Stay about the same,,English,Not a factor at all,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,Latino women,Non white female,Non white,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,,,,,Support,,,Disapprove,,Favor,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,,,,Stay about the same,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,14.0,Collar Counties,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60174.0
