ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNC08,SENNC08,GOVNC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4455530.0, North Carolina,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.338114976882935,Barack Obama,Elizabeth Dole,Pat McCrory,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Omit,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,The single most important factor,Earlier in October,Omit,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Omit,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4414986.0, North Carolina,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.561261296272278,Barack Obama,Elizabeth Dole,Pat McCrory,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Both of them,"No, I was not contacted",Both of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Just today,Both of them,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4414160.0, North Carolina,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.301070481538773,Barack Obama,Elizabeth Dole,Michael Munger,Male,White,40-44,Republican,Moderate,"$150,000-$199,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Neither of them,"No, I was not contacted",Neither of them,Strongly disapprove,The economy,Not so good,Not too worried,No,About right,Can bring about needed change,Not a factor at all,Just today,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4453754.0, North Carolina,24.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.388825684785843,John McCain,Elizabeth Dole,Did not vote,Male,White,40-44,Republican,,,College graduate,No,,Yes,,,,,,,,Somewhat worried,,,Has the right experience,,Before that,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4416622.0, North Carolina,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.499065458774567,John McCain,Elizabeth Dole,Bev Perdue,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,The economy,Not so good,Very worried,No,Too liberal,Can bring about needed change,The single most important factor,Before that,Both of them,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4454534.0, North Carolina,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.452091306447983,John McCain,Elizabeth Dole,Bev Perdue,Female,White,50-59,Republican,Moderate,"Under $15,000",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The war in Iraq,Not so good,Not too worried,Yes,Too liberal,Has the right experience,A minor factor,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4438995.0, North Carolina,24.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.452091306447983,John McCain,Elizabeth Dole,Bev Perdue,Female,White,50-59,Independent,,,Some college or associate degree,No,,Yes,,,,,,,,Somewhat worried,,,Has the right experience,,Before that,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4454214.0, North Carolina,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.318992793560028,John McCain,Elizabeth Dole,Pat McCrory,Male,,25-29,Republican,Conservative,"$15,000-$29,999",Did not complete high school,,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,Terrorism,Not so good,Very worried,Yes,Too liberal,Cares about people like me,The single most important factor,Before that,Only Barack Obama,Approve,,,,,18-29,18-29,18-44,18-29,25-29,18-64,,,,No college degree,High school graduate or less,,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,,,,,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,All others,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4437629.0, North Carolina,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.386096864938736,John McCain,Elizabeth Dole,Pat McCrory,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,No,Take the country in a different direction,Neither of them,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4453644.0, North Carolina,24.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.580584704875946,John McCain,Elizabeth Dole,Pat McCrory,Female,White,60-64,Republican,,,High school graduate,No,,Yes,,,,,,,,Somewhat worried,,,Shares my values,,Sometime in September,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4417542.0, North Carolina,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.580584704875946,John McCain,Elizabeth Dole,Pat McCrory,Female,White,60-64,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Strongly approve,Health care,Poor,Not at all worried,No,Too liberal,Shares my values,Not a factor at all,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4436664.0, North Carolina,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.640909850597382,John McCain,Elizabeth Dole,Pat McCrory,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Too conservative,Has the right experience,One of several important factors,Before that,Neither of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
4417425.0, North Carolina,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.349755793809891,John McCain,Elizabeth Dole,Pat McCrory,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Earlier in October,Neither of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Greensboro area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,27239.0
