ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL08,FLAMD2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,CUBAN3,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4429717.0,Florida,93.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.443214684724808,Barack Obama,No,Male,White,40-44,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,The war in Iraq,Poor,,No,,Shares my values,Not a factor at all,,English,In the last three days,Only John McCain,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,,No,All others,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4429943.0,Florida,93.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.455711394548416,Barack Obama,No,Female,White,75 or over,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,No,Continue George W. Bush's policies,,"Yes, for Barack Obama",,Somewhat disapprove,The economy,Not so good,,No,,Can bring about needed change,Not a factor at all,,English,Before that,Both of them,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,No,All others,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4429445.0,Florida,93.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.46343007683754,Barack Obama,No,Male,Asian,18-24,Democrat,Liberal,,Some college or associate degree,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,Energy policy,Poor,,Yes,,Shares my values,Not a factor at all,,English,Earlier in October,Only John McCain,,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,John McCain did not,Barack Obama did not,,,,,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,All others,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4405892.0,Florida,93.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.443214684724808,Barack Obama,No,Male,White,30-39,Democrat,Conservative,"Under $15,000",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,,"No, I was not contacted",,,Energy policy,Poor,Very worried,No,,Cares about people like me,A minor factor,,English,Just today,Only John McCain,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,,No,All others,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4455339.0,Florida,93.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.543004155158997,John McCain,Yes,Male,White,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,No,Take the country in a different direction,,"No, I was not contacted",,Somewhat approve,Energy policy,Not so good,,No,,Has the right experience,A minor factor,,English,Before that,Only Barack Obama,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Approve,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,No,All others,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4430600.0,Florida,93.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.474877029657364,John McCain,Yes,Female,White,50-59,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,,,,Only John McCain,,Only John McCain,,,,,,Too liberal,,,,English,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4457283.0,Florida,93.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.592255771160126,Barack Obama,Yes,Male,White,50-59,Democrat,Conservative,"$75,000-$99,999",Some college or associate degree,No,,,,Neither of them,,Only Barack Obama,,,,,,About right,,,,English,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4406397.0,Florida,93.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.592255771160126,Barack Obama,Yes,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,The economy,Poor,Very worried,Yes,,Can bring about needed change,A minor factor,,English,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,No,All others,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4457110.0,Florida,93.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.387607455253601,Barack Obama,No,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,Both of them,,Only Barack Obama,,,,,,About right,,,,English,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4454714.0,Florida,93.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.387607455253601,Barack Obama,No,Female,White,40-44,Independent,Moderate,"$200,000 or more",Postgraduate study,No,,Yes,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,Somewhat disapprove,The economy,Poor,,No,,Can bring about needed change,Not a factor at all,,English,Earlier in October,Only John McCain,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,No,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4430952.0,Florida,93.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.448259651660919,John McCain,,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,Only John McCain,,Only John McCain,,,,,,Too liberal,,,,English,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,No,,,,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4458776.0,Florida,93.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.543004155158997,John McCain,Yes,Male,Other,30-39,Republican,Conservative,,College graduate,No,,No,,,,,,,,,,,,,Other Christian,English,Before that,,,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,All others,Other,All others,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Non-white,,All others,All others,All others,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4458777.0,Florida,93.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.543004155158997,John McCain,Yes,Male,Other,30-39,Republican,Conservative,,College graduate,No,,No,,,,,,,,,,,,,Other Christian,English,Before that,,,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,All others,Other,All others,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Non-white,,All others,All others,All others,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4431225.0,Florida,93.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.474877029657364,John McCain,Yes,Female,White,50-59,Republican,Moderate,"$150,000-$199,999",Some college or associate degree,No,,Yes,,,,,,,,,,,,,Other Christian,English,Before that,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
4407841.0,Florida,93.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.474877029657364,John McCain,Yes,Female,White,30-39,Independent,Moderate,,College graduate,No,,No,,,,,,,,,,,,,Other Christian,English,Before that,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,13.0,South,South,Low Density Rural,,High-Growth Suburban Perimeter,Upscale
