ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN08,SENMN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,UNFAIRMN,@2WAYSENMN,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,UNFAIRCOLE,UNFAIRFRANK,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4417841.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27505397796631,John McCain,Dean Barkley,Female,White,18-24,Republican,Conservative,"Under $15,000",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Only Norm Coleman,Would not have voted for senator,Only John McCain,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Earlier in October,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Something else,No,White Born-again/Evangelical Christians,All others,All others,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4417938.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.817907512187958,Barack Obama,Al Franken,Male,White,50-59,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Al Franken,Both of them,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Catholic,Before that,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418050.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739282667636871,Barack Obama,Al Franken,Female,,60-64,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Both of them,Al Franken,Only Barack Obama,Health care,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,"Yes, I do",Disapprove,,,,,45-65,60+,45+,60+,50-64,18-64,,,,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,,,,,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,,,All others,All others,,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418151.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.817907512187958,Barack Obama,Al Franken,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,Health care,Not so good,Somewhat worried,No,Can bring about needed change,A minor factor,Catholic,In the last three days,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418249.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0512638092041,Barack Obama,Al Franken,Male,White,60-64,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The war in Iraq,Poor,Very worried,No,Can bring about needed change,One of several important factors,Protestant,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418459.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18204653263092,John McCain,Norm Coleman,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Neither of them,Norm Coleman,Only John McCain,The economy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Neither of them,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did not,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418561.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.8258261680603,John McCain,Dean Barkley,Male,White,75 or over,Independent,Moderate,,Postgraduate study,,Somewhat disapprove,,Take the country in a different direction,Only John McCain,Both of them,Would not have voted for senator,Only John McCain,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Catholic,Just today,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Catholic,,All others,All others,,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418628.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.666079819202423,Barack Obama,Al Franken,Female,White,50-59,Democrat,Liberal,,Some college or associate degree,No,,No,,,,,,,,Very worried,,Can bring about needed change,,,Before that,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,All others,,,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418730.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18204653263092,John McCain,Norm Coleman,Male,White,50-59,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Both of them,The economy,Not so good,Somewhat worried,No,Has the right experience,A minor factor,Protestant,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418832.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.96262389421463,John McCain,Norm Coleman,Female,White,50-59,Something else,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Only Al Franken,Norm Coleman,Only John McCain,The economy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Other Christian,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did not,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
4418958.0,Minnesota,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.51929485797882,John McCain,Norm Coleman,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Omit,Yes,Take the country in a different direction,Only John McCain,Only Norm Coleman,Norm Coleman,Only John McCain,Terrorism,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,"Yes, I do",Omit,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,West,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,56319.0
