ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKS08,SENKS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4440319.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.591930150985718,Barack Obama,Pat Roberts,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4440217.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.711295545101166,Barack Obama,Pat Roberts,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,The war in Iraq,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4440130.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.494015485048294,Barack Obama,Pat Roberts,Female,Hispanic/Latino,40-44,Democrat,,,College graduate,Yes,,,,Very worried,Before that,,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Democrat,Non black Democrat,Latino Democrats,All others,,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4440049.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.799335300922394,Barack Obama,Pat Roberts,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439965.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.591930150985718,Barack Obama,Pat Roberts,Female,White,40-44,Republican,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439881.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.630679130554199,Barack Obama,Pat Roberts,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$50,000-$74,999",Did not complete high school,Yes,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439628.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.899239540100098,John McCain,Pat Roberts,Female,White,18-24,Independent,Conservative,,Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439564.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.797322034835815,John McCain,Pat Roberts,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439478.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.797322034835815,John McCain,Pat Roberts,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,In the last three days,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439400.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.849516451358795,John McCain,Pat Roberts,Male,White,50-59,Independent,Liberal,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4440393.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.849516451358795,John McCain,Pat Roberts,Male,White,45-49,Republican,,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439805.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.797322034835815,John McCain,Pat Roberts,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4439723.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01054179668427,John McCain,Pat Roberts,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4440633.0,Kansas,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.587644517421722,Other,Other,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,67401.0
4441144.0,Kansas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.808663964271545,Barack Obama,Jim Slattery,Male,White,65-74,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,66547.0
4441102.0,Kansas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758979558944702,Barack Obama,Jim Slattery,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Upscale,66547.0
