ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSPA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4437842.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.409945070743561,Barack Obama,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,Omit,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,None,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4437712.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.486588329076767,Barack Obama,Male,Hispanic/Latino,60-64,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,Yes,Strongly disapprove,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,Before that,No one does,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4437568.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.409945070743561,Barack Obama,Male,Asian,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,The single most important factor,Protestant,Before that,No one does,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Asian,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4437427.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.359654307365417,Barack Obama,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Hillary Clinton,Neither of them,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,A minor factor,Other Christian,Sometime in September,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4437310.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.359654307365417,Barack Obama,Female,White,30-39,Democrat,Liberal,,Postgraduate study,No,,,,,,,,,,Somewhat worried,,,Shares my values,,,Before that,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4436886.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.370260417461395,Barack Obama,Female,White,25-29,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Somewhat disapprove,Omit,Not so good,Not too worried,Yes,About right,Can bring about needed change,One of several important factors,None,In the last three days,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,None,Yes,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4436640.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.359654307365417,Barack Obama,Female,White,50-59,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,Continue George W. Bush's policies,Neither of them,"Yes, for Barack Obama",Hillary Clinton,Only Barack Obama,Strongly disapprove,Omit,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4436411.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.359654307365417,Barack Obama,Female,White,50-59,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,Continue George W. Bush's policies,Neither of them,"Yes, for John McCain",Hillary Clinton,Neither of them,Strongly disapprove,The war in Iraq,Good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Sometime last week,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,No,No,Catholic,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4436298.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.359654307365417,Barack Obama,Female,White,40-44,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,One of several important factors,Other Christian,Before that,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4437062.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.359654307365417,Barack Obama,Female,White,50-59,Independent,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Too conservative,Can bring about needed change,Not a factor at all,Jewish,Sometime in September,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Jewish,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4438464.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.486588329076767,Barack Obama,Male,White,65-74,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Both of them,"Yes, for John McCain",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Catholic,Before that,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4438355.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.486588329076767,Barack Obama,Male,White,65-74,Independent,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Only Barack Obama,Omit,Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,Muslim,Before that,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Omit,Omit,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Something else,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
4437216.0,Pennsylvania,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.501691579818726,John McCain,Female,White,30-39,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Did not care who won,Only John McCain,Somewhat approve,The economy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,8.0,Philadelphia Suburbs,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,19067.0
