ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTN08,SENTN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4435184.0,Tennessee,29.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.410509705543518,Barack Obama,Robert Tuke,Female,Black,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,Yes,Barack Obama,,,,,,,Before that,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435284.0,Tennessee,29.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.434711545705795,John McCain,Lamar Alexander,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,Yes,Hillary Clinton,,,,,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435384.0,Tennessee,29.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.669935166835785,Barack Obama,Lamar Alexander,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,Yes,Another candidate,,,,,,,In the last three days,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Democrats for another candidate,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435467.0,Tennessee,29.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.480511099100113,John McCain,Lamar Alexander,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,,Yes,Hillary Clinton,,,,,,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435558.0,Tennessee,29.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.480511099100113,John McCain,Lamar Alexander,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,,Yes,Did not care who won,,,,,,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435664.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.453759431838989,Barack Obama,Robert Tuke,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,,,,,,,,,,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435792.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.854689836502075,Other,Lamar Alexander,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,,,,,,,,,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,Yes,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4435892.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.505154550075531,John McCain,Lamar Alexander,Male,White,18-24,Republican,Liberal,"Under $15,000",High school graduate,No,,,,,,,,,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,Yes,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436043.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.45700615644455,John McCain,Lamar Alexander,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,,,,,,,,,,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,Yes,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436142.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.290963351726532,John McCain,,Female,White,45-49,Independent,Moderate,"$15,000-$29,999",Did not complete high school,No,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,Yes,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436256.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.669935166835785,Barack Obama,Lamar Alexander,Female,White,60-64,Independent,,"$15,000-$29,999",Some college or associate degree,No,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,Yes,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436373.0,Tennessee,29.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.480511099100113,John McCain,Lamar Alexander,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,No,,Yes,,The economy,Poor,,No,Shares my values,Not a factor at all,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436489.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.434711545705795,John McCain,Lamar Alexander,Female,White,45-49,Independent,Moderate,"Under $15,000",Did not complete high school,No,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,Yes,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436597.0,Tennessee,29.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.321618139743805,John McCain,,Male,Other,45-49,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,,,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Independent/Something else,Non black non Democrat,All other,All others,American Indian,,,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436702.0,Tennessee,29.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.453759431838989,Barack Obama,Robert Tuke,Male,Black,30-39,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,,The war in Iraq,Poor,Very worried,No,Can bring about needed change,A minor factor,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436816.0,Tennessee,29.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.411998569965363,Barack Obama,Robert Tuke,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
4436924.0,Tennessee,29.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.45700615644455,John McCain,Lamar Alexander,Female,White,25-29,Something else,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,,Terrorism,Not so good,Somewhat worried,No,Shares my values,A minor factor,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,37748.0
