ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4430199.0,Nevada,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.661850452423096,John McCain,Male,Hispanic/Latino,50-59,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The economy,Good,Somewhat worried,No,Shares my values,Not a factor at all,Other Christian,English,Before that,Only Barack Obama,No one does,Approve,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Upscale
4427894.0,Nevada,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.425296813249588,John McCain,Female,White,75 or over,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Strongly approve,No,Continue George W. Bush's policies,Only John McCain,"Yes, for John McCain",Only John McCain,Strongly approve,Terrorism,Good,Somewhat worried,No,Has the right experience,One of several important factors,Protestant,English,Before that,Only Barack Obama,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Low Density Rural,Rural,Rural,Downscale
4427859.0,Nevada,85.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.73396110534668,John McCain,Female,White,45-49,Democrat,Conservative,"$100,000-$149,999",College graduate,No,,Yes,Continue George W. Bush's policies,,"Yes, for Barack Obama",,Somewhat disapprove,The economy,Not so good,,No,Shares my values,Not a factor at all,,English,Earlier in October,Neither of them,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,,,,No,White Born-again/Evangelical Christians,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Suburb,Urban,Urban Core,Very upscale
4430138.0,Nevada,84.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.527162253856659,John McCain,Male,White,50-59,Republican,Conservative,,Postgraduate study,No,,No,,,,,,,,Somewhat worried,,Shares my values,,,English,Before that,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Low Density Rural,Urban,Urban Core,Very upscale
4427839.0,Nevada,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.874508500099182,John McCain,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Did not complete high school,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Neither of them,Somewhat approve,Energy policy,Poor,Somewhat worried,No,Shares my values,The single most important factor,None,English,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,No,All others,All others,All others,Rural,Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Very downscale
4428049.0,Nevada,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.559472978115082,John McCain,Female,White,65-74,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Omit,Only John McCain,Strongly approve,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Catholic,English,Sometime in September,Both of them,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Omit,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Low Density Rural,Rural,Rural,Very downscale
4432479.0,Nevada,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.339166194200516,John McCain,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat approve,Yes,Continue George W. Bush's policies,Only John McCain,"Yes, for Barack Obama",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Cares about people like me,One of several important factors,Other Christian,English,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Upscale
4432478.0,Nevada,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.339166194200516,John McCain,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat approve,Yes,Continue George W. Bush's policies,Only John McCain,"Yes, for Barack Obama",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Cares about people like me,One of several important factors,Other Christian,English,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Upscale
4439749.0,Nevada,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.640500485897064,John McCain,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Somewhat disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Mormon/LDS,English,Just today,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Rural Counties,West,Suburb,Urban,Urban Core,Very upscale
4430026.0,Nevada,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.944370210170746,John McCain,Female,White,60-64,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Both of them,Strongly approve,The economy,Poor,Not too worried,No,Shares my values,Not a factor at all,Protestant,English,Before that,Neither of them,No one does,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4432445.0,Nevada,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.89781779050827,John McCain,Male,White,75 or over,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,Energy policy,Good,Somewhat worried,No,Has the right experience,Not a factor at all,Catholic,English,Sometime in September,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,Yes,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,High Density Urban,,High-Growth Suburban Perimeter,Upscale
