ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNE08,SENNE08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4443023.0, Nebraska,68.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.21915221214294,John McCain,Mike Johanns,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4441893.0, Nebraska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.54426693916321,John McCain,Mike Johanns,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68620.0
4441882.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19916605949402,John McCain,Mike Johanns,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Yes,Terrorism,Not too worried,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68788.0
4444192.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05369234085083,John McCain,Mike Johanns,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,The war in Iraq,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4441849.0, Nebraska,68.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45542061328888,John McCain,Mike Johanns,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,,,,The economy,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4441848.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.984747648239136,John McCain,Mike Johanns,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Energy policy,Not too worried,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4441835.0, Nebraska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.26623201370239,John McCain,Mike Johanns,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68620.0
4444145.0, Nebraska,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.68905889987946,John McCain,Mike Johanns,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4441794.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.41222143173218,John McCain,Mike Johanns,Male,White,60-64,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4444119.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05369234085083,John McCain,Mike Johanns,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,Energy policy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4441753.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05369234085083,John McCain,Mike Johanns,Male,White,30-39,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,No,The war in Iraq,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4442831.0, Nebraska,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.938545942306519,John McCain,Mike Johanns,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Health care,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4442811.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.697765052318573,John McCain,Mike Johanns,Male,White,40-44,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,68876.0
4444054.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22930657863617,John McCain,Mike Johanns,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Sometime last week,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4444053.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22930657863617,John McCain,Mike Johanns,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Sometime last week,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4443981.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09496915340424,John McCain,Mike Johanns,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
