ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSLA08,SENLA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HURRICANE,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,HURRICANE2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4468766.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.14338529109955,John McCain,John Kennedy,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,No severe hardship,Terrorism,Very worried,Yes,Shares my values,A minor factor,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4468704.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,White,40-44,,,"$75,000-$99,999",Some college or associate degree,,Somewhat approve,Yes,No severe hardship,Omit,Not too worried,No,Shares my values,A minor factor,Other Christian,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,,,,,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4468629.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.968553781509399,John McCain,John Kennedy,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,No severe hardship,Terrorism,Very worried,Yes,Shares my values,The single most important factor,Protestant,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4468570.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13014602661133,John McCain,John Kennedy,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,No severe hardship,The economy,Very worried,No,Has the right experience,A minor factor,Catholic,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No severe hardship,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4468460.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13014602661133,John McCain,John Kennedy,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,,Somewhat disapprove,No,A severe hardship and you have not recovered,Health care,Very worried,No,Cares about people like me,The single most important factor,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,A severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4469225.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,White,30-39,Republican,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,A severe hardship and you have not recovered,The economy,Very worried,No,Can bring about needed change,A minor factor,Protestant,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4438731.0, Louisiana,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13014602661133,John McCain,John Kennedy,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,No severe hardship,The economy,Very worried,No,Cares about people like me,Not a factor at all,Something else,In the last three days,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Something else,No,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4469106.0, Louisiana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,No severe hardship,Terrorism,Somewhat worried,No,Cares about people like me,One of several important factors,Other Christian,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No severe hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4438608.0, Louisiana,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,Hispanic/Latino,45-49,Democrat,Moderate,"$50,000-$74,999",High school graduate,Yes,Somewhat approve,Yes,A severe hardship but you have recovered,Omit,Somewhat worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Approve,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4438466.0, Louisiana,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,White,30-39,Republican,,"$50,000-$74,999",High school graduate,No,Strongly approve,,A severe hardship and you have not recovered,Health care,Very worried,No,Omit,The single most important factor,Other Christian,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A severe hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,All others,,,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4438349.0, Louisiana,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,,Somewhat approve,,A severe hardship but you have recovered,The economy,Very worried,Yes,Can bring about needed change,A minor factor,Something else,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,All others,All others,,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4438224.0, Louisiana,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957338869571686,John McCain,John Kennedy,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",High school graduate,No,Somewhat approve,Yes,A severe hardship but you have recovered,Energy policy,Somewhat worried,No,Has the right experience,A minor factor,Protestant,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A severe hardship,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
4407589.0, Louisiana,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.762099504470825,Ron Paul,John Kennedy,Female,White,45-49,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,No severe hardship,Terrorism,Not too worried,No,Shares my values,One of several important factors,Other Christian,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No severe hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,6.0,Protestant North,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
