ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT08,GOVUT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4448967.0, Utah,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.67990481853485,John McCain,Jon Huntsman,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,The economy,Somewhat worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4447845.0, Utah,48.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.993823051452637,John McCain,Jon Huntsman,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,The economy,Somewhat worried,Mormon/LDS,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4448937.0, Utah,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.737260401248932,John McCain,Jon Huntsman,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4447828.0, Utah,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.807461500167847,John McCain,Jon Huntsman,Female,White,45-49,Republican,Conservative,"$200,000 or more",College graduate,No,Somewhat disapprove,Terrorism,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4470983.0, Utah,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31444013118744,John McCain,Jon Huntsman,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,The economy,Somewhat worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0
4448916.0, Utah,51.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.04612946510315,John McCain,Jon Huntsman,Male,White,30-39,Republican,,,College graduate,No,,,Very worried,,Earlier in October,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4447796.0, Utah,48.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.993823051452637,John McCain,Jon Huntsman,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4447795.0, Utah,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.819178223609924,John McCain,Jon Huntsman,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,Omit,Somewhat worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4470804.0, Utah,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.56919419765472,John McCain,Jon Huntsman,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0
4448876.0, Utah,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04612946510315,John McCain,Jon Huntsman,Male,White,40-44,Independent,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,The economy,Somewhat worried,Mormon/LDS,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4447763.0, Utah,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.5704118013382,John McCain,Jon Huntsman,Female,White,65-74,Republican,Conservative,"Under $15,000",High school graduate,,Somewhat approve,Health care,Very worried,Other Christian,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4447759.0, Utah,48.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.832478702068329,John McCain,Jon Huntsman,Female,Other,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,The economy,Somewhat worried,Mormon/LDS,Just today,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Other,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4448835.0, Utah,55.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.830952107906342,John McCain,Jon Huntsman,Female,White,50-59,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4448829.0, Utah,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.959733068943024,John McCain,Jon Huntsman,Female,White,30-39,Republican,Conservative,"$200,000 or more",College graduate,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4448825.0, Utah,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758708715438843,John McCain,Jon Huntsman,Female,White,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Omit,Very worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
4448487.0, Utah,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.83113205432892,John McCain,Jon Huntsman,Male,White,65-74,,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Energy policy,Somewhat worried,Mormon/LDS,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,,,,,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
