ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4443179.0,Wisconsin,73.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.15109491348267,Barack Obama,Female,White,60-64,Democrat,Conservative,,High school graduate,No,,No,,,,,,,,Very worried,,Can bring about needed change,,,Before that,,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,All others,,,Suburbs,Suburbs,2.0,South,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53576.0
4443170.0,Wisconsin,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.320155054330826,Barack Obama,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,8.0,Northeast,Midwest,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0
4443162.0,Wisconsin,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.965436398983002,Barack Obama,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Energy policy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,2.0,South,Midwest,Low Density Rural,Rural,Rural,Upscale,53555.0
4443156.0,Wisconsin,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.735650539398193,Barack Obama,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,1.0,South,Midwest,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0
4443153.0,Wisconsin,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.769119024276733,Barack Obama,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,54016.0
4443149.0,Wisconsin,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.850027561187744,Barack Obama,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,A minor factor,Other Christian,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,8.0,Northeast,Midwest,Low Density Rural,Rural,Rural,Very downscale,54929.0
4443121.0,Wisconsin,57.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.923544347286224,Barack Obama,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,,Shares my values,The single most important factor,Other Christian,Before that,Only Barack Obama,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",4.0,Milwaukee,Midwest,High Density Urban,Urban,Urban Core,Downscale,53214.0
4443111.0,Wisconsin,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01864182949066,Barack Obama,Female,White,18-24,Something else,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only John McCain,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,Yes,Can bring about needed change,Not a factor at all,Other Christian,Sometime last week,Neither of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Midwest,Low Density Rural,Rural,Rural,Downscale,53818.0
4443106.0,Wisconsin,73.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08487510681152,Barack Obama,Male,White,18-24,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Can bring about needed change,One of several important factors,Something else,Sometime in September,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Something else,Yes,All others,All others,All others,Suburbs,Suburbs,2.0,South,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53576.0
4452827.0,Wisconsin,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00038290023804,Barack Obama,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Only John McCain,"Yes, I do",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,7.0,Northwest,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,54840.0
4443104.0,Wisconsin,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.561596572399139,Barack Obama,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Sometime last week,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,2.0,South,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53562.0
4443083.0,Wisconsin,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.300609081983566,Barack Obama,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for John McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,Yes,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,8.0,Northeast,Midwest,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0
