ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWY08,SENWY08,SEN2WY08,HSEWY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4448330.0,Wyoming,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02562522888184,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,30-39,Something else,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4448326.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30716681480408,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Terrorism,Somewhat worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4448283.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00210535526276,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,40-44,Republican,Conservative,,High school graduate,No,Strongly approve,,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4445933.0,Wyoming,15.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.30709385871887,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Did not complete high school,No,Somewhat approve,Yes,Health care,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82637.0
4448252.0,Wyoming,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02562522888184,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,50-59,Republican,Moderate,,Some college or associate degree,,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4448236.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00210535526276,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly approve,No,Energy policy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4448217.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50660133361816,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,65-74,Independent,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat approve,No,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4445876.0,Wyoming,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.29325175285339,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,65-74,Republican,Conservative,,High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime last week,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4449092.0,Wyoming,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02562522888184,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",,No,Strongly approve,Yes,Energy policy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4445869.0,Wyoming,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1427013874054,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4448201.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00210535526276,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4448190.0,Wyoming,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.918091416358948,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Energy policy,Somewhat worried,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4448176.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00210535526276,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4448160.0,Wyoming,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00210535526276,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,45-49,Republican,,"Under $15,000",High school graduate,No,Strongly approve,Yes,Omit,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4445814.0,Wyoming,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1427013874054,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4445811.0,Wyoming,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1427013874054,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,Other,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Other,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
