ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNM08,SENNM08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4445255.0, New Mexico,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.542210817337036,Barack Obama,Tom Udall,Male,Hispanic/Latino,25-29,Republican,Moderate,"$15,000-$29,999",High school graduate,Yes,Somewhat disapprove,No,Continue George W. Bush's policies,Neither of them,Offered a chance to apply for legal status,Did not care who won,Only Barack Obama,Somewhat approve,The economy,Not so good,Somewhat worried,No,Cares about people like me,One of several important factors,Catholic,English,Just today,Neither of them,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87111.0
4450079.0, New Mexico,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.402166098356247,Barack Obama,Tom Udall,Female,Other,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Not too worried,No,Can bring about needed change,Not a factor at all,None,English,Before that,Neither of them,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Albuquerque Area,West,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,87013.0
4445214.0, New Mexico,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.446851223707199,Barack Obama,Tom Udall,Female,White,18-24,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,Yes,Can bring about needed change,Not a factor at all,Other Christian,English,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87122.0
4445192.0, New Mexico,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.565163552761078,Barack Obama,Tom Udall,Male,White,50-59,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Barack Obama,Only Barack Obama,Strongly approve,Energy policy,Not so good,Very worried,No,Can bring about needed change,The single most important factor,None,English,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Northwest,West,Extremely Low Density Rural,Rural,Rural,Downscale,87020.0
4445180.0, New Mexico,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.441120684146881,Barack Obama,Tom Udall,Male,White,18-24,Independent,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Barack Obama,Both of them,Somewhat approve,Health care,Not so good,Very worried,No,Shares my values,One of several important factors,Something else,English,Just today,Only Barack Obama,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,Something else,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87111.0
4445172.0, New Mexico,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.534594178199768,Barack Obama,Tom Udall,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,Another candidate,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,Shares my values,One of several important factors,None,English,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87120.0
4447090.0, New Mexico,88.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.665244698524475,Barack Obama,Tom Udall,Male,White,45-49,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,English,Sometime in September,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87505.0
4447042.0, New Mexico,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.524564445018768,Barack Obama,Tom Udall,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Hillary Clinton,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Not too worried,Yes,Can bring about needed change,Not a factor at all,Catholic,English,Earlier in October,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,2.0,Albuquerque Area,West,Extremely Low Density Rural,Rural,Rural,Very downscale,87006.0
4449920.0, New Mexico,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.402166098356247,Barack Obama,Tom Udall,Female,Other,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,A minor factor,Other Christian,English,Earlier in October,Neither of them,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Albuquerque Area,West,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,87013.0
4447003.0, New Mexico,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.631017804145813,Barack Obama,Tom Udall,Female,Hispanic/Latino,50-59,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,Yes,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,,English,Just today,Neither of them,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Northwest,West,Low Density Rural,Rural,Rural,Very upscale,87544.0
4446995.0, New Mexico,92.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.425056278705597,Barack Obama,Tom Udall,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Upscale,87507.0
