ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA08,SENIA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,ETHANOL,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ETHANOL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4444928.0, Iowa,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.713033556938171,Barack Obama,Tom Harkin,Female,White,18-24,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Somewhat support,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,Energy policy,Not so good,Very worried,Yes,Shares my values,Not a factor at all,None,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4420355.0, Iowa,44.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.802315950393677,Barack Obama,Tom Harkin,Female,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Somewhat support,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4471021.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.706451117992401,John McCain,Tom Harkin,Female,White,45-49,Independent,Liberal,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Somewhat oppose,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Protestant,Just today,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4470989.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.820371329784393,John McCain,Tom Harkin,Female,White,25-29,Republican,,"$50,000-$74,999",College graduate,No,Somewhat disapprove,,Take the country in a different direction,Only John McCain,Omit,"Yes, for Barack Obama",Only John McCain,Somewhat approve,Terrorism,Not so good,Very worried,No,Has the right experience,Omit,Protestant,Before that,Only Barack Obama,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Omit,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4470937.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03551459312439,John McCain,Tom Harkin,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only John McCain,Somewhat support,"Yes, for both Obama and McCain",Neither of them,Strongly approve,Energy policy,Poor,Very worried,No,Has the right experience,One of several important factors,Other Christian,Before that,Neither of them,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4470895.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.920281708240509,John McCain,Tom Harkin,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Continue George W. Bush's policies,Only John McCain,Somewhat support,"Yes, for John McCain",Neither of them,Somewhat disapprove,The economy,Not so good,Not too worried,Yes,Shares my values,A minor factor,Protestant,In the last three days,Both of them,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4470838.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.792487502098084,John McCain,Tom Harkin,Male,White,40-44,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Somewhat support,"No, I was not contacted",Only John McCain,Strongly approve,Omit,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Both of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4470792.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.792487502098084,John McCain,Tom Harkin,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Strongly oppose,"No, I was not contacted",Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Oppose,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4445856.0, Iowa,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.820371329784393,John McCain,Tom Harkin,Female,White,25-29,Independent,Moderate,"Under $15,000",College graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,Strongly support,"Yes, for Barack Obama",Only John McCain,Somewhat approve,Terrorism,Not so good,Not too worried,No,Has the right experience,A minor factor,Protestant,Before that,Neither of them,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4445505.0, Iowa,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.923093974590302,John McCain,Tom Harkin,Female,White,75 or over,Independent,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Somewhat support,"Yes, for Barack Obama",Neither of them,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Protestant,Sometime last week,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
4471023.0, Iowa,44.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.706451117992401,John McCain,Tom Harkin,Female,White,45-49,Independent,Liberal,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Somewhat oppose,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Protestant,Just today,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,52245.0
