ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSRI08,SENRI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4441628.0,Rhode Island,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.897070944309235,Barack Obama,Jack Reed,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,The war in Iraq,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4441561.0,Rhode Island,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.829380095005035,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4440336.0,Rhode Island,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947848498821259,Barack Obama,Jack Reed,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2910.0
4441482.0,Rhode Island,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.837266206741333,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,The war in Iraq,Somewhat worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4441426.0,Rhode Island,5.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,The war in Iraq,Somewhat worried,Catholic,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,2863.0
4441336.0,Rhode Island,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.829380095005035,Barack Obama,Jack Reed,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4438929.0,Rhode Island,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.856639981269836,Barack Obama,Jack Reed,Male,White,30-39,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,The war in Iraq,Somewhat worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2864.0
4441191.0,Rhode Island,5.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,2863.0
4438831.0,Rhode Island,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4438830.0,Rhode Island,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4441138.0,Rhode Island,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.81555712223053,Barack Obama,Jack Reed,Female,White,30-39,Independent,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4439947.0,Rhode Island,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947848498821259,Barack Obama,Jack Reed,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Omit,Very worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2910.0
4441056.0,Rhode Island,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.856639981269836,Barack Obama,Jack Reed,Male,White,40-44,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,None,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Rural/Rest of State,East,Suburb,Rural,Rural,Very upscale,2871.0
4440953.0,Rhode Island,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.871159315109253,Barack Obama,Jack Reed,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4440940.0,Rhode Island,5.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"Under $15,000",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,2863.0
4438559.0,Rhode Island,33.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
