ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAL08,SENAL08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4438059.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438152.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.538888096809387,Barack Obama,Vivian Figures,Female,Black,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438246.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.802150845527649,Barack Obama,Vivian Figures,Female,Black,65-74,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438412.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.548421621322632,Barack Obama,Vivian Figures,Male,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438516.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438623.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Health care,Not at all worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438734.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.578527510166168,Barack Obama,Vivian Figures,Female,Black,45-49,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4438978.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.538888096809387,Barack Obama,Vivian Figures,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Sometime last week,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439098.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,30-39,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,Health care,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439219.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.578527510166168,Barack Obama,Vivian Figures,Female,Black,40-44,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439310.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.538888096809387,Barack Obama,Vivian Figures,Female,Black,18-24,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439388.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Health care,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439476.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.425506889820099,Barack Obama,Vivian Figures,Male,,40-44,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,,,,,30-44,30-59,18-44,30-44,40-49,18-64,,,,No college degree,More than High school graduate,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Independent/Something else,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439558.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.538888096809387,Barack Obama,Vivian Figures,Female,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439635.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,45-49,Independent,Conservative,"$100,000-$149,999",College graduate,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4439743.0,Alabama,34.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.578527510166168,Barack Obama,Vivian Figures,Female,Black,45-49,Democrat,,,College graduate,No,,,,Somewhat worried,Before that,,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4453729.0,Alabama,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.588762283325195,Barack Obama,Vivian Figures,Male,Black,30-39,Independent,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
4453803.0,Alabama,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548421621322632,Barack Obama,Vivian Figures,Male,Black,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,Jefferson county,South,Suburb,Urban,Urban Core,Downscale,35061.0
