ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSID08,SENID08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4450010.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30570638179779,Barack Obama,Larry LaRocco,Male,White,30-39,Democrat,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4451154.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.62827026844025,Barack Obama,Larry LaRocco,Male,White,60-64,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4451242.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47142219543457,Barack Obama,Jim Risch,Female,White,50-59,Independent,Moderate,,College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4451065.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.56495940685272,John McCain,Jim Risch,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,Energy policy,Somewhat worried,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4450490.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.82514870166779,John McCain,Jim Risch,Female,White,60-64,Republican,Moderate,"$15,000-$29,999",,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4450337.0, Idaho,8.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.821955859661102,John McCain,Did not vote,Male,White,30-39,Something else,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4449968.0, Idaho,8.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.891948401927948,Barack Obama,Larry LaRocco,Female,White,18-24,Independent,Liberal,"Under $15,000",College graduate,No,,No,The economy,,Just today,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4450223.0, Idaho,8.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.05024206638336,Barack Obama,Larry LaRocco,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4450670.0, Idaho,8.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.05024206638336,Barack Obama,Larry LaRocco,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4449823.0, Idaho,8.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30969560146332,Barack Obama,Larry LaRocco,Male,White,60-64,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,No,The economy,,Sometime last week,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4449387.0, Idaho,8.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06904816627502,John McCain,Jim Risch,Female,White,25-29,Something else,Moderate,"Under $15,000",High school graduate,No,,No,The economy,,Before that,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4450099.0, Idaho,8.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17722964286804,John McCain,Jim Risch,Female,White,30-39,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,,Yes,Terrorism,,Sometime in September,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4449701.0, Idaho,8.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25877165794373,John McCain,Jim Risch,Male,White,45-49,Independent,Conservative,"$30,000-$49,999",High school graduate,No,,No,Terrorism,,In the last three days,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4449548.0, Idaho,8.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.56974065303802,John McCain,Jim Risch,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,,No,Energy policy,,Before that,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83713.0
4449650.0, Idaho,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.589344561100006,John McCain,Did not vote,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Ada county,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,83642.0
4449900.0, Idaho,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.801028072834015,,Larry LaRocco,Female,White,50-59,,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,,,,,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Ada county,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,83642.0
4448878.0, Idaho,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683827102184296,Barack Obama,Larry LaRocco,Female,White,18-24,Democrat,Conservative,"Under $15,000",Did not complete high school,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,Ada county,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,83642.0
