ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4430691.0,Ohio,84.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.925374209880829,Did not vote,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Hillary Clinton,Neither of them,Somewhat disapprove,The economy,Poor,Very worried,No,Too conservative,Omit,Omit,None,Sometime last week,Omit,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Omit,Omit,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Omit,Omit,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,6.0,Central,Midwest,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,45678.0
4430184.0,Ohio,18.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.603679597377777,Did not vote,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,Take the country in a different direction,,"No, I was not contacted",,,,Terrorism,Poor,Very worried,No,,Can bring about needed change,Not a factor at all,,Just today,Neither of them,,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,,,,,No,All others,,,Suburbs,Suburbs,10.0,Cuyahoga County,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44140.0
4428360.0,Ohio,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20262765884399,Barack Obama,Male,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Not at all worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,14.0,Cuyahoga County,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44139.0
4438077.0,Ohio,141.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.899096727371216,Barack Obama,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Hillary Clinton,Both of them,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,One of several important factors,Catholic,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,17.0,Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Downscale,44446.0
4433174.0,Ohio,150.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.656903386116028,Barack Obama,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,,Yes,Continue George W. Bush's policies,,"No, I was not contacted",,,Strongly disapprove,The economy,Poor,,No,,Can bring about needed change,Not a factor at all,,Earlier in October,Only John McCain,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,5.0,Northwest,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,43463.0
4433173.0,Ohio,150.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.656903386116028,Barack Obama,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,,Yes,Continue George W. Bush's policies,,"No, I was not contacted",,,Strongly disapprove,The economy,Poor,,No,,Can bring about needed change,Not a factor at all,,Earlier in October,Only John McCain,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,5.0,Northwest,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,43463.0
4428295.0,Ohio,108.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.660660266876221,Barack Obama,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,,,Neither of them,,,Neither of them,,,,,,About right,,,,,,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,Yes,,,,Rural,Small Cities/Rural,4.0,Central,Midwest,Low Density Rural,Rural,Rural,Downscale,43338.0
4428264.0,Ohio,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.836238980293274,Barack Obama,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Did not care who won,Only Barack Obama,Strongly disapprove,Health care,Poor,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Protestant,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,14.0,Cuyahoga County,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44139.0
4442829.0,Ohio,78.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.635059177875519,Barack Obama,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,Yes,,,,Hillary Clinton,,,,,,,,,,Other Christian,Sometime in September,,No one does,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,18.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,43037.0
4433101.0,Ohio,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.821953594684601,Barack Obama,Female,Black,18-24,Democrat,,,Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Omit,No one does,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Omit,Omit,No,No,No,Non-white,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,Midwest,High Density Urban,Urban,Urban Core,Very downscale,45225.0
4428226.0,Ohio,108.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.645643532276154,Barack Obama,Female,White,50-59,Independent,,,Did not complete high school,No,,,,Only Barack Obama,,,Only Barack Obama,,,,,,About right,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,,,,John McCain is not,Barack Obama is,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,,,,,Rural,Small Cities/Rural,4.0,Central,Midwest,Low Density Rural,Rural,Rural,Downscale,43338.0
4433083.0,Ohio,22.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.69776725769043,Barack Obama,Female,Black,50-59,Democrat,Conservative,"Under $15,000",College graduate,No,Strongly disapprove,No,Take the country in a different direction,,"No, I was not contacted",,,,Energy policy,Poor,Very worried,No,,Shares my values,Not a factor at all,,Before that,Neither of them,,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,John McCain did not,Barack Obama did not,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",11.0,Cuyahoga County,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0
4430789.0,Ohio,144.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.898500919342041,Barack Obama,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,,No,,,,Barack Obama,,,,,,,,,,Other Christian,Before that,,No one does,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,2.0,Southwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,45039.0
4437926.0,Ohio,141.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.727358520030975,Barack Obama,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,Catholic,Sometime in September,Only John McCain,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,17.0,Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Downscale,44446.0
