ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA08,SENVA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4426481.0, Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08624529838562,Barack Obama,Mark Warner,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,North,South,High Density Urban,Urban,Urban Core,Very upscale
4426478.0, Virginia,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.975415706634521,Barack Obama,Mark Warner,Male,Black,18-24,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Omit,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Omit,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 10,000-50,000",Small Cities/Rural,5.0,East/Richmond,South,Town,Rural,Rural,Upscale
4426467.0, Virginia,35.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.738928020000458,Barack Obama,Mark Warner,Female,Black,40-44,Democrat,Moderate,,Postgraduate study,No,,No,,,,,,,,Very worried,,,Can bring about needed change,,Before that,,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Before that,In the last month or before that,,,,All others,Suburbs,Suburbs,7.0,East/Richmond,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4426465.0, Virginia,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.665687918663025,Barack Obama,Mark Warner,Female,Other,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Both of them,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,11.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4431313.0, Virginia,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.607492327690125,Barack Obama,Mark Warner,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Neither of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East/Richmond,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
4426436.0, Virginia,56.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.759665608406067,Barack Obama,Mark Warner,Female,Black,30-39,Democrat,Conservative,,College graduate,No,,Yes,,,,,,,,Not at all worried,,,Can bring about needed change,,Before that,,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Before that,In the last month or before that,,,,All others,Rural,Small Cities/Rural,4.0,Southeast,South,Extremely Low Density Rural,Rural,Rural,Downscale
4431353.0, Virginia,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.715490996837616,Barack Obama,Mark Warner,Female,White,30-39,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,,Continue George W. Bush's policies,,"Yes, for John McCain",,,The economy,Poor,Very worried,Yes,,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,All others,Suburbs,Suburbs,1.0,East/Richmond,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
4426410.0, Virginia,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758421063423157,Barack Obama,Mark Warner,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Cares about people like me,Not a factor at all,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,9.0,West/Shenandoah,South,Low Density Rural,Rural,Rural,Very downscale
4426409.0, Virginia,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.888473451137543,Barack Obama,Mark Warner,Male,Black,40-44,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,Take the country in a different direction,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Health care,Poor,Not at all worried,Yes,About right,Can bring about needed change,Omit,Before that,Only John McCain,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Rural,Small Cities/Rural,4.0,Southeast,South,Extremely Low Density Rural,Rural,Rural,Downscale
4426402.0, Virginia,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.783430397510529,Barack Obama,Mark Warner,Male,White,45-49,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,11.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4431256.0, Virginia,30.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.831607580184937,Barack Obama,Mark Warner,Male,White,18-24,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,,No,Take the country in a different direction,,"No, I was not contacted",,Somewhat disapprove,The economy,Not so good,,No,,Shares my values,Not a factor at all,Sometime in September,Neither of them,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,Suburbs,Suburbs,1.0,East/Richmond,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
4426364.0, Virginia,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25568437576294,Barack Obama,Mark Warner,Male,Black,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Omit,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Rural,Small Cities/Rural,4.0,Southeast,South,Extremely Low Density Rural,Rural,Rural,Downscale
4426361.0, Virginia,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.824663519859314,Barack Obama,Mark Warner,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Cares about people like me,Not a factor at all,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,North,South,High Density Urban,Urban,Urban Core,Very upscale
