ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSHI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVOBAM,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVOBAM2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEHI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4453615.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.909780442714691,Barack Obama,Female,,30-39,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The war in Iraq,Very worried,No,Can bring about needed change,One of several important factors,Before that,Disapprove,,,,,30-44,30-59,18-44,30-44,30-39,18-64,,,,Favorable,No college degree,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Democrat,,,,,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453614.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.909780442714691,Barack Obama,Female,,30-39,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The war in Iraq,Very worried,No,Can bring about needed change,One of several important factors,Before that,Disapprove,,,,,30-44,30-59,18-44,30-44,30-39,18-64,,,,Favorable,No college degree,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Democrat,,,,,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453476.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1117832660675,Barack Obama,Female,White,30-39,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Shares my values,One of several important factors,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453400.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1117832660675,Barack Obama,Female,White,30-39,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Strongly favorable,The economy,Somewhat worried,No,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453215.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08684575557709,Barack Obama,Male,White,25-29,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat favorable,The economy,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452859.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31511342525482,Barack Obama,Female,White,60-64,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat favorable,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452807.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03369414806366,Barack Obama,Female,Asian,18-24,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Not too worried,Yes,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453150.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16895008087158,Barack Obama,Male,Other,45-49,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat favorable,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Native Hawaiian,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452748.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.833107113838196,John McCain,Female,Asian,18-24,Republican,Conservative,"$150,000-$199,999",Some college or associate degree,No,Somewhat disapprove,Yes,Somewhat favorable,The economy,Not too worried,No,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453277.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.896043121814728,John McCain,Female,Asian,45-49,Republican,,,College graduate,,,Yes,,,Somewhat worried,,Can bring about needed change,,Just today,,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4453090.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.875944674015045,John McCain,Male,Asian,25-29,Something else,Moderate,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,No,Somewhat favorable,The economy,Very worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452941.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.896043121814728,John McCain,Female,Hispanic/Latino,40-44,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,Yes,Somewhat approve,Yes,Strongly unfavorable,Omit,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Unfavorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452683.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.896043121814728,John McCain,Female,Other,50-59,Independent,,,Some college or associate degree,No,,Yes,,,Somewhat worried,,Shares my values,,Just today,,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,All other,All others,Native Hawaiian,All others,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452617.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.942116856575012,John McCain,Male,Asian,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Somewhat favorable,The economy,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
4452545.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.942116856575012,John McCain,Male,Asian,40-44,Independent,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,Somewhat unfavorable,Energy policy,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Unfavorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,96707.0
