ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMT08,SENMT08,GOVMT08,HSEMT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,CANDVIS,PRES2WAY,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,CANDVISA,CANDVISB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4447283.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.34003710746765,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly approve,No,A minor factor,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4446974.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.8877934217453,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,30-39,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,The war in Iraq,Somewhat worried,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4446659.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17445421218872,Ron Paul,Max Baucus,Roy Brown,Denny Rehberg,Male,White,40-44,Independent,Conservative,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Yes,Not a factor at all,John McCain,Yes,The economy,Somewhat worried,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4447507.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.61964404582977,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,Health care,Not at all worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4447386.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.00764918327332,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,Yes,Not a factor at all,John McCain,Yes,The war in Iraq,Not too worried,Shares my values,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4447146.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.61964404582977,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4446842.0,Montana,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.05426573753357,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,A minor factor,John McCain,Yes,Energy policy,Not too worried,Has the right experience,One of several important factors,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59430.0
4422930.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.312369823455811,Barack Obama,,,,Male,Black,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Not a factor at all,Omit,No,The war in Iraq,Omit,Has the right experience,Not a factor at all,Just today,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,Not Important,Was not a factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Omit,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4424538.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.745887458324432,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,Other,50-59,Democrat,Moderate,"Under $15,000",Postgraduate study,No,Strongly disapprove,No,A minor factor,Barack Obama,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Not Important,Was a factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4423860.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.946041822433472,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4423686.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.74958997964859,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,25-29,Democrat,Conservative,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,A minor factor,Barack Obama,No,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4424752.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.719039499759674,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,40-44,Republican,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,One of several important factors,Barack Obama,Yes,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4424421.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.566912114620209,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,One of several important factors,Barack Obama,Yes,Health care,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4424202.0,Montana,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.891294062137604,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
