ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY08,SENKY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BAILOUT,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BAILOUT2,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4423898.0,Kentucky,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.705863118171692,Barack Obama,Bruce Lunsford,Female,Black,50-59,Democrat,Liberal,,College graduate,No,Strongly disapprove,Somewhat oppose,Yes,Barack Obama,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,Oppose,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,,,,,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4447178.0,Kentucky,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.708806157112122,Barack Obama,Bruce Lunsford,Male,,18-24,Something else,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Strongly oppose,Yes,Hillary Clinton,Energy policy,Good,Not at all worried,Yes,Shares my values,Not a factor at all,Before that,Disapprove,,,,,18-29,18-29,18-44,18-29,18-24,18-64,,,,Oppose,College graduate,More than High school graduate,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,,Excellent/Good,Not worried,Independent/Something else,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4423794.0,Kentucky,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.748947143554688,Barack Obama,Bruce Lunsford,Female,White,75 or over,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Somewhat support,No,Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Support,No college degree,More than High school graduate,White no college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4447121.0,Kentucky,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.744656026363373,Barack Obama,Bruce Lunsford,Female,Black,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,Strongly oppose,Yes,Hillary Clinton,Energy policy,Not so good,Very worried,No,Shares my values,Not a factor at all,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,Oppose,No college degree,High school graduate or less,Non white no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4447074.0,Kentucky,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.867647230625153,Barack Obama,Bruce Lunsford,Male,White,60-64,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Somewhat oppose,No,Barack Obama,Health care,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4447005.0,Kentucky,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.792886316776276,Barack Obama,Bruce Lunsford,Male,White,18-24,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Somewhat oppose,No,Barack Obama,The war in Iraq,Not so good,Somewhat worried,No,Can bring about needed change,A minor factor,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,No college degree,More than High school graduate,White no college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4423670.0,Kentucky,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.648759424686432,Barack Obama,Bruce Lunsford,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Somewhat support,No,Hillary Clinton,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,No college degree,More than High school graduate,White no college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4447453.0,Kentucky,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.748947143554688,Barack Obama,Bruce Lunsford,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Omit,,Omit,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Omit,College graduate,More than High school graduate,White college degree,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4402626.0,Kentucky,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.744656026363373,Barack Obama,Bruce Lunsford,Female,Black,25-29,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Somewhat support,Yes,Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,Support,No college degree,More than High school graduate,Non white no college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4423619.0,Kentucky,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.944017469882965,Barack Obama,Bruce Lunsford,Male,Black,60-64,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Strongly oppose,No,Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,Oppose,College graduate,More than High school graduate,Non white college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4402607.0,Kentucky,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.744656026363373,Barack Obama,Bruce Lunsford,Female,Black,25-29,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Somewhat oppose,No,Barack Obama,The economy,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,In the last three days,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,Oppose,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4446921.0,Kentucky,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.648759424686432,Barack Obama,Bruce Lunsford,Female,Asian,30-39,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,Somewhat oppose,No,Barack Obama,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Oppose,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4402593.0,Kentucky,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.751580834388733,Barack Obama,Bruce Lunsford,Male,Asian,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Somewhat support,No,Hillary Clinton,The war in Iraq,Not so good,Somewhat worried,Yes,Can bring about needed change,Not a factor at all,In the last three days,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Support,College graduate,More than High school graduate,Non white college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4402576.0,Kentucky,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.684414029121399,Barack Obama,Bruce Lunsford,Female,White,18-24,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Strongly support,No,Barack Obama,The economy,Not so good,Very worried,No,Shares my values,One of several important factors,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Support,College graduate,More than High school graduate,White college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
4423556.0,Kentucky,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.648759424686432,Barack Obama,Bruce Lunsford,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Somewhat oppose,No,Barack Obama,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Oppose,No college degree,More than High school graduate,White no college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Jefferson county,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0
