ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH08,SENNH08,GOVNH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ATTEND,BUSHMCCAIN,EXPER08,UNFAIRNH,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND2,ATTREL,UNFAIRSHAH,UNFAIRSUNU,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4438268.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21018004417419,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,60-64,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4439480.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.00430655479431,John McCain,John Sununu,John Lynch,Male,White,50-59,Independent,,,Postgraduate study,No,Omit,A few times a year,Omit,Omit,Omit,Omit,Neither of them,Omit,Omit,Omit,Somewhat worried,,Too liberal,Omit,Not a factor at all,,Before that,Omit,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,All others,Omit,Omit,College graduate,More than High school graduate,White college degree,Omit,Omit,Omit,,,,,John McCain is not,Barack Obama is not,Omit,Omit,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4439575.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893934428691864,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Never,All others,Jeanne Shaheen did not,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4439174.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14428377151489,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,18-24,Democrat,Liberal,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Barack Obama,Only Barack Obama,Strongly disapprove,Energy policy,Poor,Somewhat worried,No,About right,Can bring about needed change,A minor factor,None,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Never,All others,Jeanne Shaheen did not,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4438460.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893934428691864,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Never,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Never,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4439389.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.04505944252014,John McCain,John Sununu,John Lynch,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Never,Take the country in a different direction,Both of them,Both of them,Did not care who won,Both of them,Strongly disapprove,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Other Christian,Just today,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4439675.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.52441000938416,John McCain,John Sununu,Joe Kenney,Male,White,65-74,Republican,Conservative,"$200,000 or more",High school graduate,No,Strongly approve,Never,Take the country in a different direction,Only John McCain,Both of them,Did not care who won,Only John McCain,Strongly approve,The economy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Omit,None,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Omit,Omit,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4437429.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893934428691864,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",College graduate,No,Somewhat disapprove,A few times a month,Continue George W. Bush's policies,Both of them,Omit,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Omit,Omit,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4437923.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893934428691864,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,40-44,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Once a week,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,Energy policy,Not so good,Very worried,No,About right,Shares my values,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did not,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4437565.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.00430655479431,John McCain,John Sununu,John Lynch,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Once a week,Take the country in a different direction,Only John McCain,Only Jeanne Shaheen,Another candidate,Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Has the right experience,The single most important factor,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did,John Sununu did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4439279.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21018004417419,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,65-74,Democrat,Conservative,"$150,000-$199,999",High school graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4438616.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893934428691864,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,30-39,Democrat,Liberal,,Postgraduate study,No,Strongly disapprove,Never,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Obama,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
