ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNJ08,SENNJ08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ECONHARDSHIP,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ECONHARDSHIP2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4426861.0,New Jersey,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.245906710624695,Barack Obama,Frank Lautenberg,Female,,18-24,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,A moderate hardship,The economy,Not so good,Somewhat worried,Yes,Cares about people like me,One of several important factors,Other Christian,Before that,No one does,Disapprove,,,,,18-29,18-29,18-44,18-29,18-24,18-64,,,,A hardship,No college degree,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Not so good/Poor,Worried,Democrat,,,,,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,,,Suburbs,Suburbs,6.0,Central,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,8879.0
4426858.0,New Jersey,51.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.968623757362366,Barack Obama,Frank Lautenberg,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,Yes,,,,,,,,,Catholic,Before that,"Yes, I do",,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Non-white,No,Suburbs,Suburbs,13.0,Northern Cities,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,7030.0
4426857.0,New Jersey,70.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.256656467914581,Barack Obama,Frank Lautenberg,Female,Black,25-29,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly approve,A severe hardship,Omit,Poor,Somewhat worried,Yes,Omit,Not a factor at all,None,Before that,No one does,Approve,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",7.0,Central,East,High Density Urban,Urban,Urban Core,Very upscale,8820.0
4429148.0,New Jersey,95.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.692940652370453,Barack Obama,Frank Lautenberg,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,A moderate hardship,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A hardship,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,11.0,Northwest,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7866.0
4429133.0,New Jersey,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.796580851078033,Barack Obama,Frank Lautenberg,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,A moderate hardship,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Jewish,Before that,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A hardship,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Jewish,No,"Cities 50,000-500,000","Cities over 50,000",12.0,Central,East,High Density Urban,Urban,Urban Core,Very downscale,8618.0
4426788.0,New Jersey,71.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.589292764663696,Barack Obama,Frank Lautenberg,Male,White,30-39,Independent,Conservative,"$150,000-$199,999",High school graduate,No,Strongly disapprove,A moderate hardship,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Jewish,Sometime last week,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A hardship,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,No,No,Jewish,No,Suburbs,Suburbs,12.0,Central,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,8831.0
4430583.0,New Jersey,43.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.6547737121582,Barack Obama,Frank Lautenberg,Male,Black,30-39,Democrat,Moderate,"Under $15,000",High school graduate,No,,,The war in Iraq,Not so good,,Yes,Can bring about needed change,Not a factor at all,,Before that,,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,,,,,No,Suburbs,Suburbs,8.0,Northern Cities,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7052.0
4431428.0,New Jersey,43.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.2988753318786599,Barack Obama,Frank Lautenberg,Male,Other,18-24,Democrat,Conservative,"Under $15,000",Some college or associate degree,No,,,,,,,,,,,,,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Democrat,Non black Democrat,All other,All others,Other,,,,,,,,,,,No,Suburbs,Suburbs,8.0,Northern Cities,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7052.0
4426749.0,New Jersey,98.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.709604203701019,Barack Obama,Frank Lautenberg,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,,,,,,Catholic,Before that,"Yes, someone else does",,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Catholic,No,Suburbs,Suburbs,11.0,Northwest,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7876.0
4426742.0,New Jersey,70.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.256656467914581,Barack Obama,Frank Lautenberg,Female,Black,25-29,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,A moderate hardship,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,"Yes, I do",Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A hardship,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",7.0,Central,East,High Density Urban,Urban,Urban Core,Very upscale,8820.0
4428273.0,New Jersey,95.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.883463144302368,Barack Obama,Frank Lautenberg,Female,White,60-64,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,A severe hardship,The economy,Poor,Very worried,No,Can bring about needed change,One of several important factors,Catholic,Sometime in September,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A hardship,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,11.0,Northwest,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7866.0
4426732.0,New Jersey,68.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.676510512828827,Barack Obama,Frank Lautenberg,Female,White,18-24,Independent,,,College graduate,No,,,,,Very worried,Yes,Shares my values,,,Before that,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,College graduate,More than High school graduate,White college degree,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,Suburbs,Suburbs,12.0,Central,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,8816.0
4428260.0,New Jersey,65.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.707338094711304,Barack Obama,Frank Lautenberg,Female,Other,25-29,Something else,Moderate,"$15,000-$29,999",College graduate,No,,,,,,,,,Catholic,Before that,"Yes, someone else does",,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Independent/Something else,Non black non Democrat,All other,All others,Other,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Non-white,No,Suburbs,Suburbs,12.0,Central,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale,8648.0
4440709.0,New Jersey,31.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.14065992832184,Barack Obama,Frank Lautenberg,Male,Black,30-39,Democrat,Conservative,"$75,000-$99,999",High school graduate,No,,,,,,,,,,,,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,,,,,No,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,East,Suburb,Rural,Rural,Very downscale,8332.0
4428121.0,New Jersey,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.24185848236084,Barack Obama,Frank Lautenberg,Male,Black,30-39,Democrat,,"$30,000-$49,999",High school graduate,No,Strongly disapprove,A severe hardship,The economy,Poor,Very worried,Yes,Can bring about needed change,One of several important factors,Something else,Before that,No one does,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,A hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,Suburbs,Suburbs,10.0,Northern Cities,East,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7111.0
4429040.0,New Jersey,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11311233043671,Barack Obama,Frank Lautenberg,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,A moderate hardship,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,A hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",12.0,Central,East,High Density Urban,Urban,Urban Core,Very downscale,8618.0
4424368.0,New Jersey,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.968725860118866,Barack Obama,Frank Lautenberg,Male,Black,25-29,Independent,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,A moderate hardship,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Jewish,Sometime last week,No one does,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,Not important,Not a factor,Jewish,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,No,No,Non-white,No,Suburbs,Suburbs,2.0,South,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
