ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESWY04,HOUWY04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVCHEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1533707.0,Wyoming,9.0,State,1.0,Call 3,1.2678694725036599,Bush,Cubin,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,82301.0
1513997.0,Wyoming,20.0,State,1.0,Call 2,1.11176908016205,Bush,Cubin,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,None,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1490687.0,Wyoming,7.0,State,1.0,Call 1,0.796725511550903,Bush,Ladd,Female,White,40-44,Something Else,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1540662.0,Wyoming,14.0,State,1.0,Call 3,0.321924984455109,Bush,Ladd,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",Better today,Protestant,No,Sometime last week,Against his opponent,Somewhat approve,Somewhat disapprove,Favorable,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1514060.0,Wyoming,20.0,State,1.0,Call 2,1.50632071495056,Bush,Cubin,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1512743.0,Wyoming,49.0,State,1.0,Call 1,2.54093074798584,Kerry,Ladd,Female,White,18-24,Democrat,Liberal,"$15,000-$29,999",About the same,Jewish,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,83001.0
1540317.0,Wyoming,37.0,State,1.0,Call 3,0.886831820011139,Bush,Cubin,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Strongly approve,Favorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1538110.0,Wyoming,14.0,State,1.0,Call 3,0.329543024301529,Bush,Ladd,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,,Just today,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1535903.0,Wyoming,7.0,State,1.0,Call 3,0.877964973449707,Bush,Cubin,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat approve,Strongly approve,Unfavorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1489576.0,Wyoming,41.0,State,1.0,Call 1,0.949289977550507,Bush,Ladd,Female,White,45-49,Something Else,Moderate,"$15,000-$29,999",About the same,None,,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1537003.0,Wyoming,7.0,State,1.0,Call 3,0.817972838878632,Bush,Ladd,Male,White,45-49,Republican,Conservative,,About the same,Catholic,No,Before that,For your candidate,Somewhat approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1493528.0,Wyoming,49.0,State,1.0,Call 1,2.66049551963806,Bush,Cubin,Female,White,30-39,Republican,Conservative,"$200,000 or more",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,83001.0
1538104.0,Wyoming,2.0,State,1.0,Call 3,0.570797383785248,Bush,Ladd,Male,Black,45-49,Republican,Moderate,"$100,000-$149,999",About the same,Mormon/LDS,No,In the last three days,Against his opponent,Strongly approve,Somewhat approve,Favorable,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1519352.0,Wyoming,42.0,State,1.0,Call 2,0.910482168197632,Bush,Cubin,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1539935.0,Wyoming,14.0,State,1.0,Call 3,0.320471853017807,Bush,Cubin,Male,Hispanic/Latino,50-59,Something Else,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,North,Rural,Small cities and Rural,1.0,82240.0
1492878.0,Wyoming,25.0,State,1.0,Call 1,1.09257864952087,Bush,Cubin,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1538508.0,Wyoming,14.0,State,1.0,Call 3,0.361531585454941,Kerry,Cubin,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Just today,Against his opponent,Strongly disapprove,Somewhat disapprove,Unfavorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1487360.0,Wyoming,29.0,State,1.0,Call 1,1.50632071495056,Bush,Cubin,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1488460.0,Wyoming,26.0,State,1.0,Call 1,0.964039981365204,Bush,Cubin,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1516052.0,Wyoming,41.0,State,1.0,Call 2,0.952076017856598,Bush,Ladd,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,In the last three days,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1538093.0,Wyoming,14.0,State,1.0,Call 3,0.345535755157471,Bush,Cubin,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1490662.0,Wyoming,7.0,State,1.0,Call 1,0.796725511550903,Bush,Ladd,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Other Christian,No,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1516057.0,Wyoming,2.0,State,1.0,Call 2,1.09038889408112,Bush,Cubin,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1513897.0,Wyoming,20.0,State,1.0,Call 2,1.08507764339447,Kerry,Ladd,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1488450.0,Wyoming,37.0,State,1.0,Call 1,0.886831820011139,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1539186.0,Wyoming,14.0,State,1.0,Call 3,0.329041391611099,Kerry,Ladd,Female,Hispanic/Latino,18-24,Democrat,,"$15,000-$29,999",About the same,Catholic,Yes,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,Unfavorable,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82240.0
1488447.0,Wyoming,47.0,State,1.0,Call 1,1.07800602912903,Bush,Cubin,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
