ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESPA04,SENPA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,GUNOWNER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECPA,UNFR04G,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNFRBUSH,UNFRKERY,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1504251.0,Pennsylvania,169.0,National,3.0,Call 2,Complete,1.80807614326477,Bush,Specter,Male,Black,60-64,Democrat,Moderate,,"Under $15,000",,Protestant,A few times a year,,,No,No,,Against his opponent,,,,,,,,,,Both candidates did,Non-white male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,,,,,,,,,,,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,,,All others,Black,Pittsburg area/West,Suburbs,Suburbs,12.0,15068.0
1479945.0,Pennsylvania,103.0,State,1.0,Call 1,Complete,1.27402150630951,Bush,Specter,Male,White,60-64,Republican,Moderate,No,"$50,000-$74,999",About the same,Protestant,A few times a month,College graduate,No one does,Yes,No,During the last month,For your candidate,Terrorism,Is a strong leader,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Good,Both candidates did,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,16.0,17552.0
1504244.0,Pennsylvania,130.0,State,1.0,Call 2,Complete,0.849679589271545,Kerry,Hoeffel,Female,Black,18-24,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Something else,A few times a year,College graduate,No one does,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Omit,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Omit,Omit,No one in household is union member,Voter is not union member,All others,Black,Philly suburbs,Suburbs,Suburbs,6.0,19401.0
1533408.0,Pennsylvania,16.0,State,1.0,Call 3,Complete,1.10347247123718,Bush,Specter,Female,White,60-64,Republican,Liberal,No,"$50,000-$74,999",Better today,Protestant,A few times a year,Some college/associate degree,No one does,No,Yes,Just today,For your candidate,Iraq,Is a strong leader,Somewhat approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,Both of them,Very badly,Good,Both candidates did,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,Married women,White,Pittsburg area/West,"City: 50,000 to 500,000","City over 50,000",14.0,15214.0
1504241.0,Pennsylvania,157.0,State,1.0,Call 2,Complete,0.525961875915527,Kerry,Hoeffel,Male,Black,18-24,Democrat,Conservative,,"$50,000-$74,999",Omit,Muslim,Omit,Did not complete high school,,Yes,No,Before that,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Omit,Somewhat badly,Not so good,Only George W. Bush did,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Omit,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Omit,Omit,Only Kerry/Neither,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only George W. Bush did/Neither candidate did,,,All others,Black,Philadelphia,"City over 500,000","City over 50,000",2.0,19120.0
1491641.0,Pennsylvania,123.0,State,1.0,Call 1,Complete,0.966493844985962,Bush,Specter,Male,White,40-44,Something Else,Conservative,No,"$50,000-$74,999",Better today,Catholic,A few times a year,Some college/associate degree,No one does,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Only John Kerry did,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Northeast,Rural,Small cities and Rural,11.0,18322.0
1518818.0,Pennsylvania,85.0,State,1.0,Call 2,Complete,0.461412161588669,Bush,Clymer,Male,White,50-59,Something Else,Conservative,No,"$50,000-$74,999",About the same,Other Christian,A few times a year,Some college/associate degree,"Yes, I do",Yes,No,Before that,Omit,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Not so good,Both candidates did,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is union member,All others,White,Pittsburg area/West,Suburbs,Suburbs,3.0,16407.0
1489647.0,Pennsylvania,50.0,State,1.0,Call 1,Complete,0.945709526538849,Kerry,Hoeffel,Female,White,18-24,Independent,Liberal,No,"Under $15,000",Worse today,Catholic,Never,Some college/associate degree,No one does,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Only George W. Bush did,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only George W. Bush did/Neither candidate did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,5.0,16823.0
1479920.0,Pennsylvania,124.0,State,1.0,Call 1,Complete,0.576335608959198,Kerry,Hoeffel,Female,White,25-29,Democrat,Liberal,No,"$30,000-$49,999",About the same,Catholic,Once a week,College graduate,No one does,No,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Only George W. Bush did,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only George W. Bush did/Neither candidate did,No one in household is union member,Voter is not union member,Married women,White,Philly suburbs,Suburbs,Suburbs,8.0,19001.0
1538251.0,Pennsylvania,35.0,National,3.0,Call 3,Complete,1.48198163509369,Other,Specter,Female,White,30-39,Republican,Moderate,,"$75,000-$99,999",,Jewish,A few times a year,,,Yes,No,,Against his opponent,,,,,,,,,,Both candidates did,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Occasionally,All others,,,,,,,,,,,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,,,All others,White,Philly suburbs,Suburbs,Suburbs,8.0,18910.0
1528528.0,Pennsylvania,122.0,State,1.0,Call 3,Complete,0.948720097541809,Bush,Specter,Female,White,30-39,Democrat,Moderate,Yes,"$30,000-$49,999",Worse today,Catholic,Once a week,Some college/associate degree,"Yes, someone else does",Yes,Yes,Before that,Omit,Omit,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Not so good,Omit,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Omit,Omit,Someone in household is union member,Voter is not union member,Married women,White,Central/Northern Tier,"City: 10,000 to 49,999",Small cities and Rural,10.0,17701.0
1538246.0,Pennsylvania,85.0,State,1.0,Call 3,Complete,0.427351921796799,Kerry,Hoeffel,Female,White,25-29,Democrat,Moderate,Yes,"$50,000-$74,999",About the same,Catholic,A few times a year,Some college/associate degree,No one does,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Both candidates did,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,Married women,White,Pittsburg area/West,Suburbs,Suburbs,3.0,16407.0
1477480.0,Pennsylvania,140.0,State,1.0,Call 1,Complete,1.41200697422028,Kerry,Hoeffel,Female,Asian,30-39,,,,,Omit,,Omit,,,,Yes,During the last month,For your candidate,Economy/Jobs,Omit,Somewhat disapprove,Omit,Omit,Omit,Omit,Omit,Good,Omit,Non-white female,30-44,30-39,18-64,,,,,All others,All others,Omit,Omit,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,,Married women,Asian,Philadelphia,"City over 500,000","City over 50,000",1.0,19147.0
1482193.0,Pennsylvania,108.0,State,1.0,Call 1,Complete,0.930530905723572,Kerry,Hoeffel,Female,White,30-39,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Something else,A few times a year,Some college/associate degree,"Yes, someone else does",No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Neither candidate did,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only John Kerry did/Neither candidate did,Only George W. Bush did/Neither candidate did,Someone in household is union member,Voter is not union member,Married women,White,Pittsburg area/West,"City: 10,000 to 49,999",Small cities and Rural,4.0,16101.0
1496915.0,Pennsylvania,80.0,National,1.0,Call 1,Complete,1.22094249725342,Bush,Specter,Male,White,18-24,Republican,Moderate,No,"$50,000-$74,999",About the same,Catholic,A few times a year,College graduate,No one does,,No,Before that,,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,No one in household is union member,Voter is not union member,All others,White,Philly suburbs,Suburbs,Suburbs,7.0,19008.0
1504212.0,Pennsylvania,80.0,National,2.0,Call 2,Complete,1.23427832126617,Bush,Specter,Female,White,45-49,Republican,Moderate,No,"$100,000-$149,999",About the same,Catholic,Once a week,Some college/associate degree,"Yes, someone else does",,Yes,Before that,,Health care,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,Someone in household is union member,Voter is not union member,Married women,White,Philly suburbs,Suburbs,Suburbs,7.0,19008.0
1529320.0,Pennsylvania,60.0,National,2.0,Call 3,Complete,2.931077003479,Bush,Specter,Male,White,30-39,Republican,Moderate,No,"$200,000 or more",Better today,Protestant,A few times a year,College graduate,No one does,,Yes,Just today,,Iraq,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,No one in household is union member,Voter is not union member,All others,White,Philly suburbs,Suburbs,Suburbs,7.0,19380.0
