ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESIA04,SENIA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECIA,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1516810.0,Iowa,116.0,State,1.0,Call 2,Complete,Exit poll,0.685572385787964,Kerry,Grassley,Female,White,50-59,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Protestant,A few times a year,No,Postgraduate study,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,Central,"City: 50,000 to 500,000","City over 50,000",4.0,50010.0
1516813.0,Iowa,68.0,State,1.0,Call 2,Complete,Exit poll,1.15868246555328,Kerry,Small,Female,White,50-59,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,A few times a year,No,Some college/associate degree,No,Before that,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,About the same,Good,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,White,Central,Rural,Small cities and Rural,3.0,50219.0
1516825.0,Iowa,108.0,State,1.0,Call 2,Complete,Exit poll,0.278171241283417,Nader,Grassley,Male,White,25-29,Independent,Moderate,No,"$15,000-$29,999",About the same,Other Christian,A few times a year,No,High school graduate,Yes,In the last three days,Against his opponent,Moral values,Is intelligent,Somewhat disapprove,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,About the same,Not so good,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,All others,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,52806.0
1516829.0,Iowa,93.0,National,3.0,Call 2,Complete,Exit poll,0.748172879219055,Bush,Grassley,Female,White,40-44,Republican,Conservative,,"$50,000-$74,999",,Protestant,More than once a week,Yes,,Yes,,For your candidate,,,,,,,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,,,,,,,,,,,Married women,White,Central,Suburbs,Suburbs,3.0,50111.0
1516835.0,Iowa,38.0,State,1.0,Call 2,Complete,Exit poll,0.769472062587738,Kerry,Grassley,Male,White,18-24,Independent,Moderate,No,"$15,000-$29,999",About the same,None,Never,No,Some college/associate degree,No,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Central,Rural,Small cities and Rural,4.0,50126.0
1516836.0,Iowa,59.0,State,1.0,Call 2,Complete,Exit poll,0.633232176303864,Kerry,Grassley,Male,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",Worse today,Something else,A few times a year,No,High school graduate,Yes,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Worse today,Not so good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,All others,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,52405.0
1516843.0,Iowa,72.0,State,1.0,Call 2,Complete,Exit poll,0.508034110069275,Nader,Grassley,Male,Black,30-39,Something Else,,No,,Worse today,,Omit,,,Yes,Before that,Against his opponent,Omit,Has strong religious faith,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Omit,Neither of them,Somewhat well,About the same,Excellent,Non-white male,30-44,30-39,18-64,Independent,,,,All others,All others,All others,Omit,Omit,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Omit,Omit,All others,Black,Central,Rural,Small cities and Rural,4.0,50005.0
1516845.0,Iowa,80.0,State,1.0,Call 2,Complete,Exit poll,0.749603986740112,Bush,Small,Female,White,50-59,Republican,,No,,Omit,Mormon/LDS,Once a week,No,High school graduate,,In the last three days,Against his opponent,Omit,Omit,Somewhat approve,Omit,Safer from terrorism,Omit,Only George W. Bush,Omit,,Not so good,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Omit,Omit,All others,White,West,Rural,Small cities and Rural,5.0,51031.0
1516850.0,Iowa,81.0,State,1.0,Call 2,Complete,Exit poll,0.740838766098022,Bush,Grassley,Female,White,40-44,Republican,Conservative,No,"$200,000 or more",Worse today,Catholic,Once a week,No,College graduate,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,West,Rural,Small cities and Rural,5.0,51024.0
1516861.0,Iowa,50.0,State,1.0,Call 2,Complete,Exit poll,1.93325936794281,Bush,Grassley,Male,White,50-59,Republican,Conservative,No,"$150,000-$199,999",Better today,Protestant,Once a week,Yes,Postgraduate study,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,East,Suburbs,Suburbs,2.0,52338.0
1516862.0,Iowa,112.0,State,1.0,Call 2,Complete,Exit poll,0.938559353351593,Kerry,Small,Male,,65-74,Democrat,Conservative,No,"$200,000 or more",Worse today,None,More than once a week,No,Postgraduate study,Yes,During the last month,For your candidate,Omit,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,All others,Weekly,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,,East,"City: 50,000 to 500,000","City over 50,000",1.0,52803.0
1516871.0,Iowa,94.0,State,1.0,Call 2,Complete,Exit poll,2.36208248138428,Other,Other,Male,White,65-74,Independent,Conservative,No,"$15,000-$29,999",Better today,Protestant,Once a week,Yes,College graduate,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,About the same,Good,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",3.0,50313.0
1516879.0,Iowa,42.0,State,1.0,Call 2,Complete,Exit poll,0.761212170124054,Kerry,Small,Female,White,30-39,Democrat,,No,"$15,000-$29,999",Worse today,Other Christian,A few times a year,No,College graduate,No,In the last three days,For your candidate,Education,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Worse today,Not so good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,3.0,52361.0
1516892.0,Iowa,108.0,State,1.0,Call 2,Complete,Exit poll,0.791660666465759,Kerry,Small,Female,White,30-39,Democrat,Moderate,No,"$100,000-$149,999",Better today,Catholic,Never,No,Some college/associate degree,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Omit,Omit,Omit,Very badly,About the same,Good,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Omit,Omit,Omit,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,52806.0
1516900.0,Iowa,57.0,State,1.0,Call 2,Complete,Exit poll,0.589560985565186,Kerry,Grassley,Male,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Worse today,None,Never,No,Some college/associate degree,No,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,About the same,Good,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,All others,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,52402.0
1516904.0,Iowa,116.0,State,1.0,Call 2,Complete,Exit poll,0.742729544639587,Kerry,Grassley,Male,White,50-59,Republican,Moderate,No,"$15,000-$29,999",About the same,Protestant,Once a week,No,Postgraduate study,No,During the last month,For your candidate,Iraq,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Very badly,Better today,Good,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",4.0,50010.0
1516908.0,Iowa,37.0,State,1.0,Call 2,Complete,Exit poll,0.713793694972992,Bush,Grassley,Female,White,40-44,Republican,Moderate,No,"$30,000-$49,999",About the same,None,Once a week,Yes,Some college/associate degree,Yes,Before that,Against his opponent,Omit,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,White evangelicals,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,3.0,50642.0
1516921.0,Iowa,26.0,State,1.0,Call 2,Complete,Exit poll,0.451768159866333,Bush,Grassley,Female,White,40-44,Republican,Moderate,No,"$30,000-$49,999",Better today,Other Christian,Once a week,Yes,High school graduate,Yes,During the last month,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,52732.0
