ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESNE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1536088.0,Nebraska,48.0,State,1.0,Call 3,0.985161364078522,Bush,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",Worse today,Catholic,No,No,Before that,Omit,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1515086.0,Nebraska,50.0,State,1.0,Call 2,0.931884706020355,Bush,Male,White,50-59,Republican,Conservative,,Omit,Protestant,Yes,No,Before that,Against his opponent,Strongly approve,Strongly disapprove,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1536082.0,Nebraska,24.0,State,1.0,Call 3,0.609250664710999,Kerry,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1514398.0,Nebraska,48.0,State,1.0,Call 2,1.35127437114716,Kerry,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1515079.0,Nebraska,25.0,State,1.0,Call 2,0.597304582595825,Kerry,Female,White,50-59,Democrat,Liberal,,About the same,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1515073.0,Nebraska,54.0,National,1.0,Call 2,1.42182970046997,Kerry,Female,White,65-74,Independent,Moderate,,About the same,Protestant,No,No,Before that,,Strongly disapprove,Somewhat approve,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1515072.0,Nebraska,28.0,State,1.0,Call 2,0.597304582595825,Kerry,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,Yes,,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1515070.0,Nebraska,22.0,State,1.0,Call 2,0.351674050092697,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1489403.0,Nebraska,54.0,National,1.0,Call 1,1.21108090877533,Bush,Female,White,18-24,Republican,Moderate,,About the same,Protestant,Yes,No,Before that,,Somewhat approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1487069.0,Nebraska,41.0,State,1.0,Call 1,1.46372723579407,Kerry,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,No,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1515060.0,Nebraska,16.0,State,1.0,Call 2,0.58616840839386,Kerry,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1487063.0,Nebraska,50.0,State,1.0,Call 1,0.941450893878937,Bush,Female,White,75 or over,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1515054.0,Nebraska,1.0,State,1.0,Call 2,1.49746108055115,Kerry,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1514367.0,Nebraska,22.0,State,1.0,Call 2,0.54006952047348,Bush,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1536048.0,Nebraska,56.0,State,1.0,Call 3,2.67508769035339,Kerry,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",Better today,Catholic,No,No,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1489385.0,Nebraska,39.0,State,1.0,Call 1,0.811738014221191,Bush,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1487045.0,Nebraska,22.0,State,1.0,Call 1,0.54006952047348,Bush,Male,White,50-59,,Conservative,"$75,000-$99,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1536037.0,Nebraska,24.0,State,1.0,Call 3,1.03080940246582,Bush,Male,White,75 or over,Independent,Conservative,"Under $15,000",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1536035.0,Nebraska,50.0,State,1.0,Call 3,0.651378333568573,Kerry,Male,White,18-24,Independent,Liberal,"$15,000-$29,999",Better today,Catholic,No,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1489364.0,Nebraska,60.0,National,1.0,Call 1,1.12784135341644,Bush,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1515022.0,Nebraska,16.0,State,1.0,Call 2,0.564121007919312,Kerry,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1487023.0,Nebraska,28.0,State,1.0,Call 1,0.641174674034119,Kerry,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",About the same,Catholic,No,No,Just today,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1487017.0,Nebraska,48.0,State,1.0,Call 1,0.969729065895081,Bush,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1536006.0,Nebraska,48.0,State,1.0,Call 3,1.3375438451767,Kerry,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",Worse today,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1538337.0,Nebraska,22.0,State,1.0,Call 3,0.356343269348145,Nader,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Better today,None,No,No,During the last month,Against his opponent,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1487007.0,Nebraska,1.0,State,1.0,Call 1,1.49746108055115,Kerry,Male,White,75 or over,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1514998.0,Nebraska,22.0,State,1.0,Call 2,0.380064249038696,Kerry,Male,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,Protestant,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
