ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWV04,GOVWV04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,GUNOWNER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWV,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1523097.0,West Virginia,22.0,State,1.0,Call 3,Complete,1.58463680744171,Nader,Manchin,Female,White,50-59,Democrat,Liberal,No,"$100,000-$149,999",About the same,Protestant,No,Some college/associate degree,"Yes, someone else does",Yes,Yes,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not so good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Monongahla River Valley,Rural,Small cities and Rural,1.0,26431.0
1532815.0,West Virginia,18.0,State,1.0,Call 3,Complete,0.819016396999359,Bush,Warner,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Yes,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26704.0
1508509.0,West Virginia,70.0,State,1.0,Call 2,Complete,0.619044005870819,,Manchin,Female,White,50-59,Republican,Moderate,No,"Under $15,000",Worse today,Protestant,Yes,Some college/associate degree,"Yes, someone else does",Yes,Yes,Omit,Omit,Omit,Omit,Omit,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Omit,Omit,Omit,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Ohio River Region,Rural,Small cities and Rural,1.0,26362.0
1484203.0,West Virginia,48.0,State,1.0,Call 1,Complete,0.845360636711121,Bush,Manchin,Male,White,60-64,Independent,Conservative,No,"$30,000-$49,999",About the same,Jewish,No,College graduate,No one does,Yes,Yes,Before that,For your candidate,Omit,Has clear stands on the issues,Somewhat approve,Strongly approve,Omit,Only George W. Bush,Neither of them,Somewhat well,Poor,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Rural,Small cities and Rural,3.0,25971.0
1523089.0,West Virginia,37.0,State,1.0,Call 3,Complete,0.998460352420807,Bush,Warner,Male,White,50-59,Republican,,No,"$30,000-$49,999",About the same,Protestant,Yes,High school graduate,"Yes, I do and someone else does",Yes,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Southwest,Rural,Small cities and Rural,3.0,25524.0
1508505.0,West Virginia,25.0,State,1.0,Call 2,Not complete,1.4814475774765,Kerry,Manchin,Male,White,65-74,,,,,,,,,,,,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,,,,,,Poor,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,Ohio River Region,Rural,Small cities and Rural,2.0,26164.0
1484199.0,West Virginia,67.0,State,1.0,Call 1,Complete,1.03197491168976,Kerry,Manchin,Male,White,60-64,Independent,Conservative,No,"$50,000-$74,999",Worse today,Other Christian,Yes,College graduate,No one does,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat well,Not so good,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,3.0,25832.0
1484198.0,West Virginia,56.0,State,1.0,Call 1,Complete,0.955133974552155,Kerry,Manchin,Female,White,65-74,Democrat,Moderate,No,"$100,000-$149,999",About the same,Other Christian,No,Postgraduate study,No one does,No,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Ohio River Region,"City: 10,000 to 49,999",Small cities and Rural,1.0,26003.0
1484196.0,West Virginia,54.0,State,1.0,Call 1,Complete,0.561552762985229,Kerry,Warner,Male,White,65-74,Democrat,Moderate,No,"Under $15,000",Worse today,Protestant,Yes,College graduate,No one does,Yes,No,Before that,Omit,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Poor,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,3.0,26651.0
1524970.0,West Virginia,54.0,State,1.0,Call 3,Complete,0.420931339263916,Kerry,Warner,Female,White,40-44,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Other Christian,No,College graduate,No one does,Yes,Yes,Sometime last week,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,3.0,26651.0
1484191.0,West Virginia,58.0,State,1.0,Call 1,Complete,0.815613031387329,Bush,Warner,Male,White,18-24,Republican,Moderate,Yes,"$15,000-$29,999",Better today,Other Christian,Yes,College graduate,No one does,Yes,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26802.0
1508494.0,West Virginia,6.0,State,1.0,Call 2,Complete,0.91250079870224,Kerry,Did not vote,Female,White,18-24,Democrat,,Yes,"$50,000-$74,999",Worse today,None,No,Some college/associate degree,No one does,No,No,During the last month,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Excellent,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Charleston/Huntingon,"City: 10,000 to 49,999",Small cities and Rural,3.0,25701.0
1483789.0,West Virginia,56.0,State,1.0,Call 1,Complete,0.705873012542725,Kerry,Manchin,Male,White,18-24,Republican,Moderate,Yes,"$100,000-$149,999",Better today,Catholic,No,Some college/associate degree,"Yes, someone else does",Yes,No,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat well,Not so good,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Ohio River Region,"City: 10,000 to 49,999",Small cities and Rural,1.0,26003.0
1489047.0,West Virginia,54.0,State,1.0,Call 1,Complete,0.501595079898834,Bush,Manchin,Female,White,45-49,Republican,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Yes,,No one does,Yes,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Not so good,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,3.0,26651.0
1523071.0,West Virginia,69.0,State,1.0,Call 3,Complete,0.765185594558716,Bush,Manchin,Female,White,50-59,Democrat,Liberal,No,,About the same,Other Christian,Yes,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26241.0
1484181.0,West Virginia,8.0,State,1.0,Call 1,Complete,0.764728724956512,Kerry,Manchin,Male,Black,30-39,Democrat,Liberal,No,"$15,000-$29,999",About the same,Other Christian,Yes,Some college/associate degree,No one does,No,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Charleston/Huntingon,"City: 10,000 to 49,999",Small cities and Rural,3.0,25701.0
