ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESMS04,AMEND1MS,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1528939.0,Mississippi,102.0,State,1.0,Call 2,0.976842820644379,Bush,Yes,Male,White,40-44,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1531268.0,Mississippi,5.0,State,1.0,Call 3,0.758675038814545,Kerry,Yes,Female,,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Northeast,Rural,Small cities and Rural,1.0,38915.0
1530088.0,Mississippi,36.0,State,1.0,Call 3,0.523816823959351,Kerry,No,Female,Black,50-59,Democrat,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1526597.0,Mississippi,95.0,State,1.0,Call 3,1.41628932952881,Kerry,Yes,Male,Black,65-74,Democrat,,"$15,000-$29,999",Worse today,Other Christian,Yes,Omit,Omit,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1528929.0,Mississippi,80.0,State,1.0,Call 3,0.71383148431778,Kerry,No,Male,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,Protestant,No,Before that,For your candidate,Somewhat approve,Omit,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1526592.0,Mississippi,91.0,State,1.0,Call 3,1.04371726512909,Bush,Yes,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1507456.0,Mississippi,109.0,State,1.0,Call 2,0.919955551624298,Kerry,Did not vote,Female,Black,50-59,Democrat,,,Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38668.0
1512587.0,Mississippi,91.0,State,1.0,Call 2,1.56486761569977,Bush,Yes,Female,White,60-64,Democrat,Moderate,,About the same,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1524251.0,Mississippi,9.0,State,1.0,Call 2,1.44501185417175,Kerry,No,Female,Black,45-49,Democrat,,"$15,000-$29,999",Worse today,,,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Rural,Small cities and Rural,4.0,39330.0
1482255.0,Mississippi,95.0,State,1.0,Call 1,1.30356419086456,Kerry,Yes,,Black,75 or over,Democrat,Conservative,"Under $15,000",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1531247.0,Mississippi,36.0,State,1.0,Call 3,0.660301625728607,Kerry,Yes,Male,Black,25-29,Democrat,Conservative,"Under $15,000",Worse today,Something else,No,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1507915.0,Mississippi,5.0,State,1.0,Call 2,0.647607743740082,Kerry,No,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Northeast,Rural,Small cities and Rural,1.0,38915.0
1482848.0,Mississippi,19.0,State,1.0,Call 1,0.497814118862152,Bush,Yes,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1526568.0,Mississippi,109.0,State,1.0,Call 3,0.958753108978271,Bush,Yes,Male,White,50-59,Republican,Liberal,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1482239.0,Mississippi,19.0,State,1.0,Call 1,0.782433807849884,Bush,Yes,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1484810.0,Mississippi,102.0,State,1.0,Call 1,1.13768112659454,Bush,Yes,Male,Black,50-59,Something Else,Conservative,,Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Suburbs,Suburbs,3.0,39073.0
1482233.0,Mississippi,109.0,State,1.0,Call 1,1.00506103038788,Bush,Yes,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1482232.0,Mississippi,80.0,State,1.0,Call 1,0.98884904384613,Kerry,Yes,Female,Black,18-24,Something Else,Liberal,"Under $15,000",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1524220.0,Mississippi,9.0,State,1.0,Call 2,1.44501185417175,Kerry,No,Female,Black,40-44,Democrat,Liberal,"Under $15,000",Better today,Protestant,Yes,Just today,For your candidate,Strongly approve,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Southeast,Rural,Small cities and Rural,4.0,39330.0
1507418.0,Mississippi,95.0,State,1.0,Call 2,1.06491434574127,Kerry,Yes,Female,Black,18-24,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,Yes,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1507885.0,Mississippi,19.0,State,1.0,Call 2,0.433319091796875,Kerry,No,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,Omit,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,4.0,39401.0
1484551.0,Mississippi,19.0,State,1.0,Call 1,0.345971405506134,Kerry,No,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1528877.0,Mississippi,102.0,State,1.0,Call 2,0.790666878223419,Kerry,No,Female,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,Something else,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,3.0,39073.0
1531208.0,Mississippi,5.0,State,1.0,Call 3,0.971561789512634,Kerry,Yes,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1480262.0,Mississippi,28.0,National,2.0,Call 1,0.705510318279266,Kerry,No,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,Before that,,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1526536.0,Mississippi,70.0,State,1.0,Call 3,0.926440238952637,Bush,Yes,Female,White,18-24,Independent,Conservative,"Under $15,000",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1531201.0,Mississippi,36.0,State,1.0,Call 3,0.523816823959351,Kerry,No,Female,Black,40-44,Democrat,Conservative,"Under $15,000",About the same,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
