ID,STANUM,QTYPE,VERSION,TELEPOLL,WGT,PRESOR04,SENOR04,MEAS33OR,MEAS36OR,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,LATINO,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECOR,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,ZIPCODE
1465605.0,Oregon,State,1.0,Phone survey,1.09715378284454,Bush,Wyden,Yes,Yes,Female,White,25-29,Republican,Moderate,No,"$150,000-$199,999",Better today,None,Yes,College graduate,No one is,No,No,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97128.0
1465606.0,Oregon,State,1.0,Phone survey,1.10083794593811,Bush,King,No,Yes,Female,White,45-49,Republican,Conservative,No,"$30,000-$49,999",About the same,,,College graduate,No one is,No,No,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Somewhat confident,Keeping jobs in your state,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97338.0
1465607.0,Oregon,State,1.0,Phone survey,1.12018752098083,Bush,King,No,Yes,Male,White,30-39,Independent,Moderate,No,"$30,000-$49,999",Omit,,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Somewhat confident,Omit,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",,,All others,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,"City: 50,000 to 500,000","City over 50,000",97306.0
1465608.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,Yes,No,Female,Other,50-59,Something Else,Liberal,No,"$15,000-$29,999",Worse today,,No,Some college/associate degree,"Yes, I am",No,No,Omit,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Not at all confident,Omit,Non-white female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Other,Northwest Pacific Coast,Suburbs,Suburbs,97456.0
1465609.0,Oregon,State,1.0,Phone survey,1.09020483493805,Bush,King,Yes,Yes,Female,White,50-59,Republican,Moderate,No,"$100,000-$149,999",Better today,Protestant,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Somewhat confident,Keeping jobs in your state,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97401.0
1465610.0,Oregon,State,1.0,Phone survey,1.1988331079483,Bush,King,,Yes,Female,White,60-64,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,No,Some college/associate degree,No one is,Yes,No,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Rural,Small cities and Rural,97457.0
1465611.0,Oregon,State,1.0,Phone survey,0.540954113006592,Kerry,Wyden,Yes,No,Male,White,40-44,Independent,Liberal,No,"$75,000-$99,999",About the same,None,No,College graduate,No one is,Yes,No,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Poor,Very confident,Omit,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97229.0
1465612.0,Oregon,State,1.0,Phone survey,0.575656235218048,Kerry,Wyden,No,Yes,Female,White,75 or over,Democrat,Moderate,No,"Under $15,000",Worse today,Protestant,No,High school graduate,No one is,No,No,For your candidate,Health care,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,South and East,"City: 10,000 to 49,999",Small cities and Rural,97801.0
1465613.0,Oregon,State,1.0,Phone survey,1.04194486141205,Bush,King,No,Yes,Male,White,65-74,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Yes,High school graduate,No one is,Yes,No,For your candidate,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Suburbs,Suburbs,97439.0
1465614.0,Oregon,State,1.0,Phone survey,0.404203206300735,,Wyden,Yes,Yes,Male,,,Independent,Moderate,No,,Worse today,Mormon/LDS,No,High school graduate,"Yes, someone else is",No,,Omit,Health care,Omit,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Omit,Omit,Somewhat badly,Poor,Not very confident,Keeping jobs in your state,,,,,Independent,,,Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Somewhat/Very badly,Not very/Not at all confident,Omit,Omit,Omit,Omit,Someone in household is union member,Voter is not union member,All others,,Suburbs and capital,Suburbs,Suburbs,97045.0
1465615.0,Oregon,State,1.0,Phone survey,0.481831550598145,Bush,Wyden,No,Yes,Male,White,50-59,Something Else,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,Yes,Some college/associate degree,"Yes, someone else is",Yes,No,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Very well,Not so good,Not very confident,Keeping jobs in your state,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97223.0
1465616.0,Oregon,State,1.0,Phone survey,2.05438828468323,Kerry,King,Yes,Yes,Male,White,60-64,Republican,Conservative,Yes,"Under $15,000",Better today,Mormon/LDS,No,Did not complete high school,No one is,Yes,No,For your candidate,Health care,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Good,Very confident,Protecting the environment,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,"City: 10,000 to 49,999",Small cities and Rural,97850.0
1465617.0,Oregon,State,1.0,Phone survey,1.10083794593811,Bush,King,No,Yes,Female,White,50-59,Republican,Conservative,No,,About the same,Protestant,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Omit,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97068.0
1465618.0,Oregon,State,1.0,Phone survey,1.07145798206329,Kerry,Wyden,Yes,Yes,Male,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",Worse today,None,No,Some college/associate degree,"Yes, I am",No,No,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,Somewhat confident,Keeping jobs in your state,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97477.0
1465619.0,Oregon,State,1.0,Phone survey,0.86348432302475,Kerry,Wyden,No,No,Female,White,65-74,Something Else,Moderate,No,"$30,000-$49,999",About the same,Protestant,No,College graduate,No one is,Yes,No,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Omit,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,South and East,Suburbs,Suburbs,97520.0
1465620.0,Oregon,State,1.0,Phone survey,0.554683804512024,Bush,King,No,Yes,Male,White,40-44,Independent,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,College graduate,"Yes, someone else is",Yes,No,For your candidate,Terrorism,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Not very confident,Keeping jobs in your state,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Suburbs,Suburbs,97490.0
1465621.0,Oregon,State,1.0,Phone survey,1.45401263237,Bush,King,No,No,Male,White,30-39,Republican,Conservative,Yes,"$50,000-$74,999",Better today,Catholic,No,College graduate,No one is,Yes,No,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Multnomah county,,,
