ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAK04,SENAK04,HOUAK04,BM2AK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,FMURKOW,LISAMURK,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACEAK,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521873.0,Alaska,7.0,State,1.0,Call 2,Complete,0.792725563049316,Kerry,Knowles,Young,Yes,Female,Hispanic/Latino,18-24,Something Else,Moderate,"$30,000-$49,999",About the same,Protestant,No,Just today,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Neither of them,Disapprove,Inappropriate,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1521875.0,Alaska,6.0,State,1.0,Call 2,Complete,1.10084164142609,Bush,Murkowski,Young,No,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Approve,Inappropriate,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1521878.0,Alaska,18.0,State,1.0,Call 2,Complete,1.23198676109314,Bush,Murkowski,Young,No,Male,,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,,Anchorage,Suburbs,Suburbs,1.0,99577.0
1521895.0,Alaska,15.0,State,1.0,Call 2,Complete,1.89683210849762,Bush,Knowles,Young,No,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Neither of them,Disapprove,Inappropriate,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,0.0
1521898.0,Alaska,23.0,State,1.0,Call 2,Complete,0.79280012845993,Kerry,Knowles,Higgins,Yes,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,Before that,For your candidate,Health care,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99504.0
1521904.0,Alaska,27.0,State,1.0,Call 1,Complete,1.95533788204193,Bush,Knowles,Young,No,Male,White,30-39,Something Else,Moderate,"$150,000-$199,999",Better today,Other Christian,No,In the last three days,For your candidate,Omit,Is a strong leader,Somewhat disapprove,Somewhat approve,Only George W. Bush,Disapprove,Inappropriate,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99508.0
1521905.0,Alaska,36.0,State,1.0,Call 2,Complete,0.417784303426743,Kerry,Knowles,Higgins,No,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99603.0
1521908.0,Alaska,38.0,State,1.0,Call 2,Complete,0.89426064491272,Bush,Knowles,Young,No,Female,Asian,65-74,Something Else,Moderate,"Under $15,000",Better today,Other Christian,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,Non-white female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Asian,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99685.0
1521909.0,Alaska,37.0,State,1.0,Call 2,Complete,0.350023239850998,Kerry,Knowles,Other,Yes,Female,Other,30-39,Something Else,Moderate,"Under $15,000",Worse today,Something else,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Disapprove,Inappropriate,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Other,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99603.0
1521911.0,Alaska,11.0,State,1.0,Call 2,Complete,0.851467370986938,Bush,,Young,Yes,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Education,Has strong religious faith,Strongly disapprove,Strongly approve,Only George W. Bush,Disapprove,Omit,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99705.0
1521920.0,Alaska,10.0,State,1.0,Call 2,Complete,0.929075837135315,Kerry,Knowles,Higgins,Yes,Female,Hispanic/Latino,25-29,Independent,Liberal,"Under $15,000",Better today,Jewish,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99701.0
1521921.0,Alaska,5.0,State,1.0,Call 2,Complete,1.07936692237854,Bush,Murkowski,Young,No,Female,White,75 or over,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No,Before that,Omit,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Omit,Appropriate,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1521933.0,Alaska,32.0,State,1.0,Call 2,Complete,0.543060183525085,Kerry,Knowles,Higgins,Yes,Male,White,30-39,Something Else,Liberal,"$75,000-$99,999",Better today,None,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99516.0
1521934.0,Alaska,6.0,State,1.0,Call 2,Complete,0.814912259578705,Kerry,Knowles,Higgins,Yes,Male,White,25-29,Democrat,Liberal,"Under $15,000",About the same,None,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1521937.0,Alaska,20.0,State,1.0,Call 2,Complete,1.24514806270599,Bush,Murkowski,Young,No,Female,White,45-49,Independent,Conservative,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Disapprove,Inappropriate,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99504.0
1521941.0,Alaska,1.0,State,1.0,Call 2,Complete,0.911828935146332,Bush,Knowles,Young,No,Female,,30-39,Something Else,Conservative,"$30,000-$49,999",Worse today,Other Christian,No,Before that,For your candidate,Health care,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Omit,Omit,,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1521942.0,Alaska,7.0,State,1.0,Call 2,Complete,0.912483036518097,Kerry,Knowles,Other,No,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,None,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Omit,Only John Kerry,Disapprove,Inappropriate,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1521944.0,Alaska,15.0,State,1.0,Call 2,Not complete,0.298384130001068,Kerry,Knowles,Other,No,Male,White,50-59,,,,,,,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,,,,,White male,45-59,50-64,18-64,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,0.0
1521947.0,Alaska,4.0,State,1.0,Call 2,Complete,0.794666290283203,Kerry,Knowles,Higgins,Yes,Female,White,75 or over,Democrat,Liberal,"$75,000-$99,999",About the same,None,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1521951.0,Alaska,39.0,State,1.0,Call 2,Complete,1.08818650245667,Bush,Murkowski,Young,No,Female,Other,25-29,Republican,Moderate,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Disapprove,Appropriate,Non-white female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99559.0
1521956.0,Alaska,38.0,State,1.0,Call 2,Complete,0.713605225086212,Bush,Knowles,Young,No,Female,Asian,40-44,Republican,,,About the same,Catholic,No,Just today,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Approve,Omit,Non-white female,30-44,40-49,18-64,Republican,,,Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Asian,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99685.0
1521959.0,Alaska,17.0,State,1.0,Call 2,Complete,1.51198375225067,Bush,Murkowski,Young,No,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Rural,Small cities and Rural,1.0,99645.0
1521979.0,Alaska,37.0,State,1.0,Call 2,Complete,1.48203146457672,Bush,Murkowski,Young,Yes,Male,White,40-44,Republican,Conservative,,Better today,None,Yes,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,White male,30-44,40-49,18-64,Republican,,,None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99603.0
1521980.0,Alaska,23.0,State,1.0,Call 2,Complete,1.14924204349518,Kerry,Knowles,Young,Yes,Male,White,25-29,Independent,Moderate,"$150,000-$199,999",Worse today,None,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Approve,Inappropriate,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99504.0
