ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESAL04,SENAL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1488444.0,Alabama,10.0,National,1.0,Call 1,1.04430770874023,Bush,Shelby,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Something else,Yes,Before that,,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1507469.0,Alabama,10.0,National,1.0,Call 3,1.24237382411957,Bush,Sowell,Female,White,65-74,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Before that,,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1480759.0,Alabama,94.0,State,1.0,Call 1,1.32574784755707,Bush,Shelby,Female,White,65-74,Something Else,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Black belt,Rural,Small cities and Rural,7.0,35470.0
1481821.0,Alabama,94.0,State,1.0,Call 1,1.02114474773407,Kerry,Sowell,Female,,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Black belt,Rural,Small cities and Rural,7.0,35470.0
1488438.0,Alabama,44.0,State,1.0,Call 1,1.36696100234985,Bush,Shelby,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,6.0,35172.0
1486231.0,Alabama,32.0,State,1.0,Call 1,1.32574784755707,Bush,Shelby,Female,White,65-74,Independent,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,2.0,36092.0
1524834.0,Alabama,99.0,National,1.0,Call 3,1.05519759654999,Kerry,Sowell,Female,Black,40-44,Democrat,Conservative,"$15,000-$29,999",Worse today,None,Yes,Before that,,Somewhat disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,North central,Suburbs,Suburbs,3.0,36078.0
1524833.0,Alabama,1.0,State,1.0,Call 3,0.706319332122803,Bush,Other,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",Worse today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Suburbs,Suburbs,1.0,36530.0
1482860.0,Alabama,6.0,State,1.0,Call 1,0.916060090065002,Kerry,Sowell,Male,White,65-74,Democrat,Moderate,,Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,4.0,35031.0
1506683.0,Alabama,6.0,State,1.0,Call 2,0.97576117515564,Bush,Sowell,Male,White,40-44,,,,Better today,Protestant,Yes,Sometime last week,Omit,Omit,Somewhat disapprove,White male,30-44,40-49,18-64,,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Omit,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,4.0,35031.0
1529241.0,Alabama,38.0,State,1.0,Call 3,1.18002271652222,Bush,Shelby,Female,White,25-29,Republican,Conservative,,About the same,,,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1525931.0,Alabama,99.0,National,2.0,Call 3,1.11606884002686,Kerry,Sowell,Male,Hispanic/Latino,30-39,Democrat,Conservative,"$15,000-$29,999",About the same,Something else,No,Before that,,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,North central,Suburbs,Suburbs,3.0,36078.0
1508282.0,Alabama,1.0,State,1.0,Call 2,0.706319332122803,Bush,,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Suburbs,Suburbs,1.0,36530.0
1510487.0,Alabama,18.0,State,1.0,Call 2,0.627585649490356,Bush,Shelby,Male,White,50-59,,Conservative,,Omit,Protestant,Yes,Before that,Omit,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1488426.0,Alabama,32.0,State,1.0,Call 1,1.08289289474487,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,2.0,36092.0
1485116.0,Alabama,10.0,National,1.0,Call 1,1.10455071926117,Bush,Shelby,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,Before that,,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1524823.0,Alabama,80.0,State,1.0,Call 3,0.767873287200928,Bush,Shelby,Female,White,50-59,Something Else,Liberal,"$50,000-$74,999",Worse today,,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Black belt,"City: 50,000 to 500,000","City over 50,000",2.0,36109.0
1490628.0,Alabama,18.0,State,1.0,Call 1,0.653066039085388,Bush,,Male,White,25-29,Republican,Moderate,,Omit,Mormon/LDS,,Just today,For your candidate,Strongly approve,Omit,White male,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1525923.0,Alabama,68.0,National,2.0,Call 3,1.27354598045349,Bush,Shelby,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Before that,,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 50,000 to 500,000","City over 50,000",5.0,35805.0
1508274.0,Alabama,32.0,State,1.0,Call 2,1.32574784755707,Bush,Shelby,Female,White,65-74,,Moderate,,Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,2.0,36092.0
1480720.0,Alabama,94.0,State,1.0,Call 1,1.06433427333832,Bush,Shelby,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Black belt,Rural,Small cities and Rural,7.0,35470.0
1516003.0,Alabama,28.0,State,1.0,Call 2,0.806274116039276,Kerry,,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,4.0,35962.0
1524816.0,Alabama,68.0,National,4.0,Call 3,1.49826180934906,Kerry,Sowell,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",,,,Before that,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Black,North,"City: 50,000 to 500,000","City over 50,000",5.0,35805.0
1506064.0,Alabama,6.0,State,1.0,Call 2,1.00414192676544,Bush,Shelby,Female,White,50-59,Republican,Moderate,"$15,000-$29,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,4.0,35031.0
1508742.0,Alabama,10.0,National,4.0,Call 3,1.43027102947235,Bush,Shelby,Male,White,65-74,Republican,Conservative,"Under $15,000",,,,Before that,,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1525914.0,Alabama,28.0,State,1.0,Call 3,0.769288659095764,Kerry,Sowell,Female,White,18-24,Democrat,Liberal,"Under $15,000",Better today,,,During the last month,Omit,Somewhat disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,4.0,35962.0
1491720.0,Alabama,28.0,State,1.0,Call 1,1.17505395412445,Bush,Shelby,Male,White,40-44,Republican,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,4.0,35962.0
1481792.0,Alabama,6.0,State,1.0,Call 1,1.04386627674103,Bush,Shelby,Female,White,18-24,Independent,Conservative,"$15,000-$29,999",Better today,Protestant,,Just today,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,4.0,35031.0
