ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1503614.0,District of Columbia,17.0,State,1.0,Call 2,1.39476430416107,Kerry,Female,Black,65-74,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477948.0,District of Columbia,16.0,State,1.0,Call 1,0.946745634078979,Kerry,Female,White,40-44,Democrat,Liberal,,Omit,Catholic,,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not too worried,White female,30-44,40-49,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477943.0,District of Columbia,9.0,State,1.0,Call 1,0.82008159160614,Kerry,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Worse today,Protestant,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1477939.0,District of Columbia,22.0,State,1.0,Call 1,1.14814031124115,Kerry,Male,Black,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503600.0,District of Columbia,31.0,State,1.0,Call 2,0.968730688095093,Kerry,Female,White,75 or over,Independent,Liberal,"$100,000-$149,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1480269.0,District of Columbia,26.0,State,1.0,Call 1,0.592432677745819,Kerry,Female,Black,65-74,Independent,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1503597.0,District of Columbia,15.0,State,1.0,Call 2,1.18813264369965,Kerry,Female,Black,75 or over,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1475598.0,District of Columbia,7.0,State,1.0,Call 1,1.34348034858704,Kerry,Female,Black,45-49,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1503591.0,District of Columbia,16.0,State,1.0,Call 2,1.34255361557007,Kerry,Male,Other,75 or over,Independent,Moderate,"$150,000-$199,999",About the same,Protestant,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Other,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477927.0,District of Columbia,28.0,State,1.0,Call 1,1.16207945346832,Kerry,Female,Black,60-64,Democrat,Moderate,,Worse today,Something else,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Very worried,Non-white female,60 or over,50-64,18-64,Democrat,,,Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1503587.0,District of Columbia,12.0,State,1.0,Call 2,1.08705830574036,Kerry,Female,White,25-29,Democrat,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly approve,Somewhat worried,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1503585.0,District of Columbia,38.0,State,1.0,Call 2,1.26289045810699,Kerry,Male,Black,25-29,Democrat,Liberal,"$15,000-$29,999",Better today,Other Christian,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1526912.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1526910.0,District of Columbia,23.0,State,1.0,Call 3,0.989331424236298,Kerry,Male,White,40-44,Democrat,Moderate,"$150,000-$199,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20001.0
1477916.0,District of Columbia,23.0,State,1.0,Call 1,0.927040338516235,Kerry,Female,Black,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1503576.0,District of Columbia,17.0,State,1.0,Call 2,1.09126567840576,Kerry,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Something else,No,Before that,For your candidate,Strongly approve,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477910.0,District of Columbia,26.0,State,1.0,Call 1,0.463520169258118,Kerry,Female,Black,45-49,Democrat,Liberal,"$50,000-$74,999",Better today,Other Christian,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1477901.0,District of Columbia,16.0,State,1.0,Call 1,0.661996603012085,Bush,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1503557.0,District of Columbia,26.0,State,1.0,Call 2,0.463520169258118,Kerry,Female,Black,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1477893.0,District of Columbia,22.0,State,1.0,Call 1,1.14814031124115,Kerry,Male,Black,75 or over,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,Very worried,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503552.0,District of Columbia,9.0,State,1.0,Call 2,0.909882009029388,Kerry,Male,White,45-49,Democrat,Liberal,"$200,000 or more",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1529213.0,District of Columbia,38.0,State,1.0,Call 3,1.13824999332428,Kerry,Female,Hispanic/Latino,25-29,Something Else,Moderate,"$75,000-$99,999",Worse today,Protestant,Yes,Just today,For your candidate,Omit,Somewhat disapprove,Very worried,Non-white female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1480219.0,District of Columbia,26.0,State,1.0,Call 1,0.657305121421814,Kerry,Male,Black,60-64,Democrat,Liberal,,Omit,,,Omit,Omit,Omit,Omit,Omit,Non-white male,60 or over,50-64,18-64,Democrat,,,,All others,All others,Omit,Omit,Omit,Omit,Omit,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1478326.0,District of Columbia,10.0,State,1.0,Call 1,0.909882009029388,Kerry,Male,White,50-59,Democrat,Liberal,"$200,000 or more",About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1477881.0,District of Columbia,23.0,State,1.0,Call 1,0.927040338516235,Kerry,Female,Black,45-49,Independent,Liberal,"$50,000-$74,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
