ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESHI04,SENHI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEHI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521334.0,Hawaii,23.0,State,1.0,Call 2,1.39370214939117,Kerry,Inouye,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$100,000-$149,999",Better today,Catholic,Yes,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521337.0,Hawaii,28.0,State,1.0,Call 2,0.433103740215302,Kerry,Cavasso,Female,Asian,18-24,Something Else,Conservative,"$50,000-$74,999",About the same,Other Christian,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521350.0,Hawaii,8.0,State,1.0,Call 2,0.947717487812042,Kerry,Inouye,Male,Asian,50-59,Republican,Liberal,"$200,000 or more",Better today,Catholic,,Sometime last week,Against his opponent,Somewhat approve,Somewhat disapprove,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1521354.0,Hawaii,32.0,State,1.0,Call 2,0.881052196025848,Bush,Cavasso,Female,Asian,25-29,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521360.0,Hawaii,24.0,State,1.0,Call 2,1.64444506168365,Kerry,Inouye,Female,Black,50-59,Democrat,Moderate,"$100,000-$149,999",Better today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521369.0,Hawaii,23.0,State,1.0,Call 2,1.33113837242126,Kerry,Inouye,Male,White,25-29,Democrat,Liberal,"$150,000-$199,999",Better today,Protestant,,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521370.0,Hawaii,28.0,State,1.0,Call 2,0.808191120624542,Kerry,Inouye,Male,Asian,18-24,Something Else,Conservative,"$50,000-$74,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Non-white male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521397.0,Hawaii,28.0,State,1.0,Call 2,0.808191120624542,Kerry,Inouye,Male,Other,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521405.0,Hawaii,8.0,State,1.0,Call 2,0.88800036907196,Kerry,Inouye,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1521407.0,Hawaii,32.0,State,1.0,Call 2,0.984496533870697,Bush,Cavasso,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,In the last three days,For your candidate,Somewhat approve,Somewhat approve,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521410.0,Hawaii,23.0,State,1.0,Call 2,1.30588293075562,Kerry,Inouye,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521411.0,Hawaii,24.0,State,1.0,Call 2,2.36551237106323,Kerry,Inouye,Male,Hispanic/Latino,65-74,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,Yes,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521426.0,Hawaii,34.0,State,1.0,Call 2,0.779212474822998,Kerry,Inouye,Male,White,45-49,,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1521430.0,Hawaii,28.0,State,1.0,Call 2,0.792857468128204,Kerry,Inouye,Female,Other,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521446.0,Hawaii,8.0,State,1.0,Call 2,1.38708567619324,Bush,Inouye,Female,Asian,40-44,Independent,Conservative,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1521448.0,Hawaii,23.0,State,1.0,Call 2,1.30588293075562,Kerry,Inouye,Female,Hispanic/Latino,45-49,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521459.0,Hawaii,32.0,State,1.0,Call 2,1.0325585603714,Kerry,Inouye,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$15,000-$29,999",Better today,None,Yes,Before that,Omit,Strongly disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521460.0,Hawaii,39.0,State,1.0,Call 2,1.09401869773865,Kerry,Inouye,Male,Asian,65-74,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1521466.0,Hawaii,24.0,State,1.0,Call 2,1.9801276922226,Bush,Cavasso,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521470.0,Hawaii,28.0,State,1.0,Call 2,0.846176326274872,Kerry,Inouye,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521482.0,Hawaii,8.0,State,1.0,Call 2,0.947717487812042,Kerry,Inouye,Male,Asian,40-44,Democrat,Moderate,,Worse today,Protestant,,In the last three days,For your candidate,Omit,Strongly disapprove,Non-white male,30-44,40-49,18-64,Democrat,,,Protestant/Other Christian,All others,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1521484.0,Hawaii,23.0,State,1.0,Call 2,1.87849509716034,Kerry,Inouye,Male,Asian,65-74,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521490.0,Hawaii,34.0,State,1.0,Call 2,1.07056057453156,Bush,Cavasso,Female,Other,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1521496.0,Hawaii,28.0,State,1.0,Call 2,0.792857468128204,Kerry,Inouye,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521511.0,Hawaii,32.0,State,1.0,Call 2,1.64408326148987,Bush,Inouye,Male,Other,25-29,Something Else,Moderate,"Under $15,000",About the same,Catholic,,Sometime last week,For your candidate,Strongly approve,Somewhat approve,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521520.0,Hawaii,24.0,State,1.0,Call 2,1.75503242015839,Kerry,Inouye,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,No,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521534.0,Hawaii,8.0,State,1.0,Call 2,0.848137676715851,Kerry,Inouye,Female,White,25-29,Independent,Liberal,"$15,000-$29,999",About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1521537.0,Hawaii,28.0,State,1.0,Call 2,0.808191120624542,Kerry,Inouye,Male,Asian,25-29,Democrat,Liberal,,Better today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Democrat,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521543.0,Hawaii,23.0,State,1.0,Call 2,1.39370214939117,Kerry,Inouye,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",Better today,None,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
