ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOK04,SENOK04,QST711OK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,EXTOKSEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,CARSEXTR,COBUEXTR,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1484827.0,Oklahoma,1.0,State,1.0,Call 1,Complete,1.07418274879456,Bush,Coburn,Yes,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,East,Rural,Small cities and Rural,2.0,74457.0
1528040.0,Oklahoma,30.0,National,3.0,Call 3,Complete,0.597361505031586,Bush,Coburn,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",,Catholic,No,No,,For your candidate,,,,,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,,,White,East,Rural,Small cities and Rural,2.0,74966.0
1505822.0,Oklahoma,58.0,State,1.0,Call 2,Complete,0.660209834575653,Kerry,Carson,No,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",About the same,Protestant,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Tom Coburn is too extreme,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Coburn/Neither too extreme,Coburn/Both too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
1484823.0,Oklahoma,9.0,State,1.0,Call 1,Complete,1.06273770332336,Kerry,Carson,Yes,Male,Other,25-29,Democrat,Moderate,"$15,000-$29,999",Better today,Something else,Yes,No,During the last month,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only John Kerry,Both are too extreme,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,Carson/Both too extreme,Coburn/Both too extreme,American Indian,East,Rural,Small cities and Rural,2.0,74727.0
1484821.0,Oklahoma,79.0,State,1.0,Call 1,Complete,1.14348089694977,Bush,Coburn,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Something else,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Omit,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Omit,Omit,White,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74115.0
1531480.0,Oklahoma,98.0,State,1.0,Call 2,Complete,0.682233512401581,Kerry,Carson,Yes,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,Yes,No,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither is too extreme,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Coburn/Neither too extreme,Carson/Neither too extreme,White,Tulsa area,"City: 10,000 to 49,999",Small cities and Rural,1.0,74003.0
1531479.0,Oklahoma,2.0,State,1.0,Call 3,Complete,0.828784763813019,Did not vote,Coburn,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,East,Rural,Small cities and Rural,2.0,74960.0
1530295.0,Oklahoma,60.0,State,1.0,Call 3,Complete,0.791106641292572,Bush,Coburn,Yes,Male,White,60-64,Republican,Moderate,"$100,000-$149,999",About the same,Other Christian,Yes,,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither is too extreme,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1539343.0,Oklahoma,54.0,State,1.0,Call 3,Complete,0.883295238018036,Kerry,Carson,Yes,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither is too extreme,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,Black,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73127.0
1482483.0,Oklahoma,46.0,State,1.0,Call 1,Complete,1.02163994312286,Bush,Coburn,Yes,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,No,,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73013.0
1530292.0,Oklahoma,66.0,State,1.0,Call 3,Complete,4.18558263778687,Bush,Other,Yes,Male,White,50-59,Independent,Conservative,"$15,000-$29,999",Better today,Protestant,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Tulsa area,Rural,Small cities and Rural,3.0,74020.0
1531474.0,Oklahoma,60.0,State,1.0,Call 3,Complete,0.573657274246216,,Other,No,Male,White,18-24,Republican,Conservative,"Under $15,000",Worse today,Something else,Yes,No,Just today,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Omit,Only George W. Bush,Neither is too extreme,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1487145.0,Oklahoma,41.0,State,1.0,Call 1,Complete,0.688455641269684,Bush,Coburn,Did not vote,Female,White,50-59,Independent,Moderate,,About the same,Protestant,No,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,East,Rural,Small cities and Rural,2.0,74470.0
1529138.0,Oklahoma,43.0,State,1.0,Call 3,Complete,1.01949954032898,Bush,Coburn,Yes,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither is too extreme,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,Oklahoma City area,Suburbs,Suburbs,5.0,73115.0
1507216.0,Oklahoma,17.0,State,1.0,Call 2,Complete,1.30470871925354,Bush,Coburn,Yes,Female,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,Rural,Small cities and Rural,3.0,73601.0
1484809.0,Oklahoma,50.0,State,1.0,Call 1,Complete,0.910350322723389,Bush,Coburn,No,Female,White,40-44,Republican,Moderate,"$200,000 or more",Better today,Other Christian,No,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73120.0
1484807.0,Oklahoma,43.0,State,1.0,Call 1,Complete,1.1104781627655,Bush,Coburn,Yes,Male,White,30-39,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,Suburbs,Suburbs,5.0,73115.0
1487138.0,Oklahoma,1.0,State,1.0,Call 1,Complete,0.756362497806549,Bush,Coburn,Yes,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither is too extreme,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,East,Rural,Small cities and Rural,2.0,74457.0
1489470.0,Oklahoma,37.0,National,3.0,Call 1,Complete,0.808179438114166,Bush,Carson,Yes,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",,Protestant,Yes,No,,For your candidate,,,,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,,,White,West,Rural,Small cities and Rural,3.0,73768.0
1505798.0,Oklahoma,2.0,State,1.0,Call 2,Complete,1.46715116500854,Kerry,Carson,Yes,Female,Other,65-74,Democrat,Moderate,"Under $15,000",Worse today,Protestant,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Tom Coburn is too extreme,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Coburn/Neither too extreme,Coburn/Both too extreme,American Indian,East,Rural,Small cities and Rural,2.0,74960.0
1531460.0,Oklahoma,72.0,State,1.0,Call 3,Complete,1.02454352378845,Bush,Coburn,Yes,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,No,Before that,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Tulsa area,Suburbs,Suburbs,2.0,74017.0
