ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIN04,SENIN04,GOVIN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1473042.0,Indiana,3.0,State,1.0,Call 1,Complete,1.15834665298462,Other,Bayh,Kernan,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,No,No,Sometime last week,Against his opponent,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Both of them,Good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,North,Suburbs,Suburbs,3.0,46804.0
1519701.0,Indiana,82.0,State,1.0,Call 3,Complete,1.22203195095062,Bush,Bayh,Kernan,Male,White,65-74,,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Not so good,White male,60 or over,65 or over,65 or over,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1473039.0,Indiana,66.0,State,1.0,Call 1,Complete,0.788823485374451,Bush,Scott,Daniels,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Yes,Before that,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Not so good,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,9.0,47454.0
1498701.0,Indiana,74.0,National,4.0,Call 2,Complete,0.540175914764404,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1473036.0,Indiana,54.0,State,1.0,Call 1,Complete,0.582129716873169,Kerry,Bayh,Kernan,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Black,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1473035.0,Indiana,87.0,State,1.0,Call 1,Complete,0.941927134990692,Bush,Did not vote,Daniels,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,No,Before that,Against his opponent,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Poor,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Rural,Small cities and Rural,5.0,46962.0
1519693.0,Indiana,12.0,State,1.0,Call 3,Complete,1.81470763683319,Bush,Scott,Daniels,Male,White,40-44,Democrat,Moderate,"$30,000-$49,999",About the same,None,No,Yes,Sometime last week,For your candidate,Omit,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Both of them,Good,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,North,Suburbs,Suburbs,3.0,46793.0
1494029.0,Indiana,45.0,State,1.0,Call 2,Complete,0.721199631690979,Bush,Did not vote,Daniels,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Yes,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,6.0,46064.0
1522023.0,Indiana,52.0,State,1.0,Call 3,Complete,0.765974819660187,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly disapprove,Only George W. Bush,Poor,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1523387.0,Indiana,29.0,State,1.0,Call 3,Complete,1.43076705932617,Kerry,Bayh,Kernan,Male,White,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,No,No,During the last month,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,9.0,47220.0
1473024.0,Indiana,74.0,National,1.0,Call 1,Complete,0.686617910861969,Kerry,Bayh,Kernan,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,No,Yes,During the last month,,Omit,Is a strong leader,Strongly disapprove,Strongly approve,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1473023.0,Indiana,33.0,State,1.0,Call 1,Complete,3.09929418563843,Bush,Scott,Daniels,Male,White,60-64,Independent,Moderate,,Better today,None,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,60 or over,50-64,18-64,Independent,,,None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Suburbs,Suburbs,1.0,46307.0
1496349.0,Indiana,26.0,National,1.0,Call 2,Complete,0.606167435646057,Kerry,Bayh,Kernan,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",Worse today,Catholic,No,Yes,Just today,,Taxes,Will bring about needed change,Somewhat approve,Strongly approve,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1526676.0,Indiana,30.0,National,4.0,Call 3,Complete,0.557015240192413,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",,,,Yes,Before that,,,,,,Only John Kerry,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1519671.0,Indiana,66.0,State,1.0,Call 3,Complete,0.733220994472504,Bush,Bayh,Kernan,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Poor,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,9.0,47454.0
1522003.0,Indiana,34.0,State,1.0,Call 3,Complete,0.569588780403137,Kerry,Bayh,Kernan,Female,Hispanic/Latino,18-24,Democrat,Liberal,,About the same,Catholic,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Not so good,Non-white female,18-29,18-24,18-64,Democrat,,,Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1524335.0,Indiana,69.0,National,3.0,Call 3,Complete,1.12573945522308,Kerry,Bayh,Kernan,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",,Catholic,No,Yes,,Against his opponent,,,,,,,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,Married women,White,North,Rural,Small cities and Rural,8.0,46120.0
1494004.0,Indiana,26.0,National,4.0,Call 2,Complete,0.453106224536896,Bush,Scott,Daniels,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1473006.0,Indiana,52.0,State,1.0,Call 1,Complete,0.539173066616058,Kerry,Bayh,Kernan,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,Yes,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat approve,Only John Kerry,Not so good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,Married women,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1473001.0,Indiana,82.0,State,1.0,Call 1,Complete,0.984182596206665,Bush,Bayh,Daniels,Female,White,60-64,Republican,Conservative,"$150,000-$199,999",About the same,Catholic,No,Yes,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1519658.0,Indiana,54.0,State,1.0,Call 3,Complete,1.01524806022644,Bush,Bayh,Daniels,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,No,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Good,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1473584.0,Indiana,34.0,State,1.0,Call 1,Complete,0.664318799972534,Kerry,Bayh,Kernan,Male,Hispanic/Latino,18-24,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No,No,Sometime last week,For your candidate,Taxes,Cares about people like me,Somewhat approve,Somewhat disapprove,Neither of them,Not so good,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1493941.0,Indiana,72.0,State,1.0,Call 2,Complete,0.952061951160431,Kerry,Scott,,Male,White,45-49,Independent,Conservative,"$15,000-$29,999",About the same,,,Yes,Before that,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Good,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,Suburbs,Suburbs,2.0,46545.0
1496319.0,Indiana,74.0,National,2.0,Call 2,Complete,0.540175914764404,Bush,Scott,Daniels,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No,Yes,During the last month,,Education,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
