ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDE04,HOUDE04,GOVDE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1527073.0,Delaware,43.0,State,1.0,Call 3,1.02004075050354,Kerry,Castle,Lee,Female,White,30-39,Republican,Moderate,"$150,000-$199,999",Better today,Catholic,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1478935.0,Delaware,83.0,State,1.0,Call 1,1.02132880687714,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1478785.0,Delaware,83.0,State,1.0,Call 1,1.02132880687714,Bush,Castle,Lee,Male,White,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1478705.0,Delaware,83.0,State,1.0,Call 1,1.02132880687714,Bush,Castle,Lee,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,During the last month,Against his opponent,Somewhat approve,Somewhat disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1504053.0,Delaware,83.0,State,1.0,Call 2,1.02132880687714,Bush,Castle,Lee,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1478664.0,Delaware,83.0,State,1.0,Call 1,1.02132880687714,Bush,Castle,Lee,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1478457.0,Delaware,83.0,State,1.0,Call 1,1.02132880687714,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1478500.0,Delaware,83.0,State,1.0,Call 1,1.02132880687714,Bush,Castle,Lee,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1528109.0,Delaware,4.0,State,1.0,Call 2,1.02303063869476,Bush,Castle,Lee,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Somewhat disapprove,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1530291.0,Delaware,4.0,State,1.0,Call 3,1.02303063869476,Bush,Castle,Lee,Female,White,25-29,Democrat,Moderate,"Under $15,000",About the same,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1477530.0,Delaware,80.0,State,1.0,Call 1,1.02653336524963,Bush,Castle,Lee,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1502509.0,Delaware,80.0,State,1.0,Call 2,1.02653336524963,Bush,Castle,Lee,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1503778.0,Delaware,59.0,State,1.0,Call 2,1.02920234203339,Kerry,Castle,Minner,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19702.0
1502977.0,Delaware,80.0,State,1.0,Call 2,1.02971303462982,Bush,Donnelly,Minner,Female,Black,40-44,Democrat,Conservative,"Under $15,000",Worse today,Other Christian,During the last month,For your candidate,Somewhat approve,Somewhat approve,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1527397.0,Delaware,46.0,State,1.0,Call 3,1.03409504890442,Bush,Castle,Lee,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1506712.0,Delaware,26.0,State,1.0,Call 2,1.03437805175781,Kerry,Castle,Minner,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,Jewish,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1508393.0,Delaware,25.0,State,1.0,Call 2,1.03476846218109,Kerry,Castle,Lee,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",Better today,None,During the last month,Omit,Strongly disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1506172.0,Delaware,34.0,National,1.0,Call 2,1.03667390346527,Kerry,Donnelly,Minner,Male,,60-64,Independent,,"$50,000-$74,999",Worse today,None,Before that,,Strongly disapprove,Strongly disapprove,,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,New Castle county,Suburbs,Suburbs,1.0,19707.0
1482980.0,Delaware,49.0,State,1.0,Call 1,1.03675901889801,Kerry,Donnelly,Minner,Male,Hispanic/Latino,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1506698.0,Delaware,49.0,State,1.0,Call 2,1.03675901889801,Kerry,Donnelly,Minner,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1477696.0,Delaware,83.0,State,1.0,Call 1,1.03861618041992,Bush,Castle,Lee,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1504275.0,Delaware,83.0,State,1.0,Call 2,1.04022419452667,Bush,,Minner,Female,White,50-59,Republican,,,About the same,Catholic,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1533134.0,Delaware,75.0,National,2.0,Call 3,1.04135477542877,Bush,Castle,Lee,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,In the last three days,,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1531293.0,Delaware,75.0,National,4.0,Call 3,1.04135477542877,Bush,Castle,Lee,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",,,Before that,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1531572.0,Delaware,75.0,National,4.0,Call 3,1.04135477542877,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",,,Before that,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1528172.0,Delaware,75.0,National,2.0,Call 2,1.04135477542877,Bush,Castle,Lee,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,In the last three days,,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1525945.0,Delaware,75.0,National,4.0,Call 2,1.04135477542877,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",,,Before that,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1531407.0,Delaware,75.0,National,4.0,Call 3,1.04135477542877,Bush,Castle,Lee,Male,White,50-59,Democrat,Conservative,"$50,000-$74,999",,,Before that,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
