ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESCA04,SENCA04,PROP71CA,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECCA,COUNTACC,ARNLDJOB,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1496280.0,California,80.0,National,4.0,Call 1,Complete,Exit poll,0.935033917427063,Kerry,Boxer,Yes,Male,Other,45-49,,Conservative,,"$30,000-$49,999",,,,Some college/associate degree,No one does,No,Before that,,,,,,,Neither of them,Neither of them,,,,,Non-white male,45-59,40-49,18-64,,"Under $50,000","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Other,English,Southern California,"City over 500,000","City over 50,000",52.0,92119.0
1496289.0,California,109.0,State,1.0,Call 1,Complete,Exit poll,2.11521172523499,Kerry,Boxer,Yes,Male,White,45-49,Independent,Moderate,No,,About the same,None,Never,College graduate,No one does,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Approve,White male,45-59,40-49,18-64,Independent,,,None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Bay Area,"City over 500,000","City over 50,000",16.0,95127.0
1496293.0,California,8.0,State,1.0,Call 1,Not complete,Exit poll,0.939838647842407,Other,Jones,Yes,Female,White,60-64,,,,,,,,,,No,Just today,Omit,Iraq,Omit,Somewhat disapprove,,,,,,Good,,,White female,60 or over,50-64,18-64,,,,,,All others,,,,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,,,,,,,White,English,Bay Area,Suburbs,Suburbs,11.0,94526.0
1496298.0,California,64.0,National,1.0,Call 1,Complete,Exit poll,1.42547297477722,Bush,Jones,Yes,Male,White,50-59,Independent,Moderate,No,"$30,000-$49,999",Omit,Protestant,Once a week,College graduate,No one does,No,Before that,,Moral values,Has clear stands on the issues,Somewhat disapprove,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City: 50,000 to 500,000","City over 50,000",45.0,92545.0
1496300.0,California,114.0,State,1.0,Call 1,Complete,Exit poll,1.31384658813477,Kerry,Boxer,Yes,Female,Hispanic/Latino,30-39,Independent,Moderate,No,"$75,000-$99,999",Better today,Catholic,Never,College graduate,"Yes, someone else does",Yes,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Good,Somewhat confident,Approve,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Never,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,Hispanic/Latino,English,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1496305.0,California,41.0,State,1.0,Call 1,Complete,Exit poll,0.604612231254578,Kerry,Boxer,Yes,Male,Hispanic/Latino,50-59,Independent,Liberal,No,"$100,000-$149,999",About the same,Something else,Never,College graduate,No one does,Yes,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Poor,Somewhat confident,Approve,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1496311.0,California,79.0,National,2.0,Call 1,Complete,Exit poll,0.932855010032654,Bush,Jones,Yes,Female,White,30-39,Republican,Moderate,No,"$50,000-$74,999",About the same,None,Never,College graduate,No one does,No,Before that,,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat badly,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City over 500,000","City over 50,000",52.0,92131.0
1496323.0,California,105.0,National,2.0,Call 1,Complete,Exit poll,0.913565337657928,Kerry,,Yes,Female,White,25-29,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,A few times a year,College graduate,No one does,No,During the last month,,Taxes,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1496338.0,California,42.0,National,2.0,Call 1,Complete,Exit poll,0.960080742835999,Kerry,Boxer,Yes,Male,White,60-64,Democrat,Liberal,No,"$100,000-$149,999",About the same,Something else,A few times a year,Postgraduate study,No one does,No,Before that,,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",36.0,90732.0
1496342.0,California,58.0,State,1.0,Call 1,Complete,Exit poll,0.501214385032654,Kerry,Boxer,Yes,Female,White,65-74,Independent,Liberal,No,,Worse today,Catholic,A few times a year,Some college/associate degree,No one does,,Before that,For your candidate,Omit,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Approve,White female,60 or over,65 or over,65 or over,Independent,,,Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,,Southern California,Suburbs,Suburbs,48.0,92630.0
1496350.0,California,54.0,State,1.0,Call 1,Complete,Exit poll,1.18109548091888,Kerry,Boxer,Yes,Male,Other,30-39,Democrat,Moderate,Yes,"$75,000-$99,999",Worse today,Muslim,Once a week,College graduate,No one does,No,In the last three days,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Approve,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Other,English,Southern California,"City: 50,000 to 500,000","City over 50,000",46.0,92708.0
1496352.0,California,100.0,National,2.0,Call 1,Complete,Exit poll,1.14914691448212,Bush,Jones,No,Female,White,65-74,Independent,Moderate,No,"$50,000-$74,999",Better today,Catholic,More than once a week,Postgraduate study,No one does,No,Before that,,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,11.0,95336.0
1496353.0,California,7.0,National,3.0,Call 1,Complete,Exit poll,1.46516013145447,Kerry,Boxer,Yes,Female,Hispanic/Latino,18-24,Democrat,Moderate,,"$50,000-$74,999",,None,Never,,,Yes,,Against his opponent,,,,,,,,,,Very confident,,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Never,All others,,,,,,,Very/somewhat confident,,,,,,,Hispanic/Latino,English,Bay Area,Suburbs,Suburbs,7.0,94520.0
1496356.0,California,49.0,National,1.0,Call 1,Complete,Exit poll,1.93442094326019,Bush,Jones,No,Male,White,50-59,Republican,Conservative,No,"Under $15,000",About the same,Something else,Never,Some college/associate degree,No one does,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Coastal,Suburbs,Suburbs,17.0,93955.0
1496359.0,California,20.0,National,4.0,Call 1,Complete,Exit poll,1.20010089874268,Kerry,Boxer,Yes,Male,Hispanic/Latino,75 or over,Democrat,Moderate,,"$50,000-$74,999",,,,High school graduate,"Yes, someone else does",Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Hispanic/Latino,English,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1496362.0,California,114.0,State,1.0,Call 1,Complete,Exit poll,1.31384658813477,Kerry,Boxer,Yes,Female,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Protestant,Once a week,College graduate,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1496363.0,California,81.0,National,2.0,Call 1,Complete,Exit poll,2.89888596534729,Kerry,Boxer,Did not vote,Female,Black,18-24,Democrat,Conservative,Yes,"$15,000-$29,999",About the same,Other Christian,A few times a year,High school graduate,No one does,No,Just today,,Moral values,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Black,English,Southern California,"City over 500,000","City over 50,000",53.0,92107.0
1496367.0,California,48.0,State,1.0,Call 1,Complete,Exit poll,1.40209197998047,Kerry,Boxer,No,Female,Hispanic/Latino,45-49,Democrat,,Yes,"$30,000-$49,999",Better today,Catholic,Once a week,,"Yes, I do",,Just today,Against his opponent,Economy/Jobs,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat well,Not so good,Very confident,Disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,Hispanic/Latino,,Inland/Valley,Rural,Small cities and Rural,4.0,96101.0
